,Response_id,Article_day
2085,R_1GPl3Qz74s8CH8d,Day_7_4
2086,R_1GPl3Qz74s8CH8d,Day_7_3
2087,R_1GPl3Qz74s8CH8d,Day_7_1
2088,R_1MRt8qmVy8NJ8TF,Day_7_5
2089,R_1MRt8qmVy8NJ8TF,Day_7_2
2090,R_1MRt8qmVy8NJ8TF,Day_7_1
2091,R_1CEnsHDHZeBSc5J,Day_7_3
2092,R_1CEnsHDHZeBSc5J,Day_7_2
2093,R_1CEnsHDHZeBSc5J,Day_7_4
2094,R_2TsEbTgrsRqEsM4,Day_7_4
2095,R_2TsEbTgrsRqEsM4,Day_7_5
2096,R_2TsEbTgrsRqEsM4,Day_7_2
2097,R_1N5j5xPL6a4n7X9,Day_7_1
2098,R_1N5j5xPL6a4n7X9,Day_7_4
2099,R_1N5j5xPL6a4n7X9,Day_7_3
2100,R_ptHettUp2V5ismd,Day_7_4
2101,R_ptHettUp2V5ismd,Day_7_5
2102,R_ptHettUp2V5ismd,Day_7_1
2103,R_ptHettUp2V5ismd,Day_7_4
2104,R_2ZCAByKFhLGuvvx,Day_7_3
2105,R_2ZCAByKFhLGuvvx,Day_7_2
2106,R_2ZCAByKFhLGuvvx,Day_7_1
2107,R_2rSLu6NuhpjCH8k,Day_7_5
2108,R_2rSLu6NuhpjCH8k,Day_7_4
2109,R_2rSLu6NuhpjCH8k,Day_7_3
2110,R_56F344aLv8Jdlip,Day_7_2
2111,R_56F344aLv8Jdlip,Day_7_5
2112,R_56F344aLv8Jdlip,Day_7_3
2113,R_W8o6USQtTqqNT69,Day_7_2
2114,R_W8o6USQtTqqNT69,Day_7_2
2115,R_W8o6USQtTqqNT69,Day_7_5
2116,R_W8o6USQtTqqNT69,Day_7_4
2117,R_ZJnRQw2YFufhUM9,Day_7_3
2118,R_ZJnRQw2YFufhUM9,Day_7_2
2119,R_ZJnRQw2YFufhUM9,Day_7_4
2120,R_ZJnRQw2YFufhUM9,Day_7_2
2121,R_2Y5luvPIUL82b0A,Day_7_5
2122,R_2Y5luvPIUL82b0A,Day_7_4
2123,R_2Y5luvPIUL82b0A,Day_7_1
2124,R_2VvHTtqUxTU2en4,Day_7_5
2125,R_2VvHTtqUxTU2en4,Day_7_5
2126,R_2VvHTtqUxTU2en4,Day_7_3
2127,R_2VvHTtqUxTU2en4,Day_7_1
2128,R_xslbVLOJEhdIkSZ,Day_7_2
2129,R_xslbVLOJEhdIkSZ,Day_7_2
2130,R_xslbVLOJEhdIkSZ,Day_7_4
2131,R_xslbVLOJEhdIkSZ,Day_7_5
2132,R_xslbVLOJEhdIkSZ,Day_7_5
2133,R_xslbVLOJEhdIkSZ,Day_7_4
2134,R_xslbVLOJEhdIkSZ,Day_7_2
2135,R_R4FhNU4Z1f1Dheh,Day_7_1
2136,R_R4FhNU4Z1f1Dheh,Day_7_2
2137,R_R4FhNU4Z1f1Dheh,Day_7_5
2138,R_3HHwziqiGAGu103,Day_7_1
2139,R_3HHwziqiGAGu103,Day_7_5
2140,R_3HHwziqiGAGu103,Day_7_3
2141,R_1CdWDt6gddhoGby,Day_7_4
2142,R_1CdWDt6gddhoGby,Day_7_1
2143,R_r3Hp75fUK6WdYLD,Day_7_4
2144,R_r3Hp75fUK6WdYLD,Day_7_5
2145,R_r3Hp75fUK6WdYLD,Day_7_1
2146,R_2yeFaMN0XH4uz0o,Day_7_2
2147,R_2yeFaMN0XH4uz0o,Day_7_4
2148,R_2yeFaMN0XH4uz0o,Day_7_4
2149,R_2yeFaMN0XH4uz0o,Day_7_1
2150,R_1j6YUvScVCjtUF0,Day_7_1
2151,R_1j6YUvScVCjtUF0,Day_7_1
2152,R_1j6YUvScVCjtUF0,Day_7_3
2153,R_1j6YUvScVCjtUF0,Day_7_5
2154,R_2upPQex65JIdneN,Day_7_4
2155,R_2upPQex65JIdneN,Day_7_2
2156,R_2upPQex65JIdneN,Day_7_3
2157,R_31yq8eEhEAogyF7,Day_7_2
2158,R_31yq8eEhEAogyF7,Day_7_1
2159,R_31yq8eEhEAogyF7,Day_7_3
2160,R_2YWxiFexf6v3lOF,Day_7_1
2161,R_2YWxiFexf6v3lOF,Day_7_4
2162,R_2YWxiFexf6v3lOF,Day_7_5
2163,R_2CmjWg7ywrdyAy7,Day_7_4
2164,R_2CmjWg7ywrdyAy7,Day_7_1
2165,R_29voiGfDBjrLArd,Day_7_2
2166,R_29voiGfDBjrLArd,Day_7_1
2167,R_29voiGfDBjrLArd,Day_7_5
2168,R_d5SoIJxsslh22NH,Day_7_3
2169,R_d5SoIJxsslh22NH,Day_7_1
2170,R_d5SoIJxsslh22NH,Day_7_2
2171,R_D1qNAkpezAdbD4B,Day_7_3
2172,R_D1qNAkpezAdbD4B,Day_7_4
2173,R_D1qNAkpezAdbD4B,Day_7_1
2174,R_2rkGLLNJCAUa4Eu,Day_7_4
2175,R_2rkGLLNJCAUa4Eu,Day_7_1
2176,R_2rkGLLNJCAUa4Eu,Day_7_3
2177,R_1dKooIpcJsWGOhA,Day_7_2
2178,R_1dKooIpcJsWGOhA,Day_7_5
2179,R_1dKooIpcJsWGOhA,Day_7_1
2180,R_1dKooIpcJsWGOhA,Day_7_2
2181,R_1dKooIpcJsWGOhA,Day_7_5
2182,R_2xXWLqQowQCcqGn,Day_7_1
2183,R_2xXWLqQowQCcqGn,Day_7_3
2184,R_2xXWLqQowQCcqGn,Day_7_4
2185,R_25tgBsdhPcOs9jq,Day_7_4
2186,R_25tgBsdhPcOs9jq,Day_7_4
2187,R_25tgBsdhPcOs9jq,Day_7_2
2188,R_25tgBsdhPcOs9jq,Day_7_3
2189,R_3mjUSIoKcimFVua,Day_7_1
2190,R_3mjUSIoKcimFVua,Day_7_5
2191,R_3mjUSIoKcimFVua,Day_7_2
2192,R_3JareKLgM37MY7X,Day_7_3
2193,R_3JareKLgM37MY7X,Day_7_3
2194,R_3JareKLgM37MY7X,Day_7_5
2195,R_3JareKLgM37MY7X,Day_7_1
2196,R_1ondnWzcjk1DkSi,Day_7_3
2197,R_1ondnWzcjk1DkSi,Day_7_2
2198,R_1ondnWzcjk1DkSi,Day_7_5
2199,R_2xM1GcoAVBUBsnE,Day_7_2
2200,R_2xM1GcoAVBUBsnE,Day_7_2
2201,R_2xM1GcoAVBUBsnE,Day_7_4
2202,R_2xM1GcoAVBUBsnE,Day_7_5
2203,R_2ztKrhYnLBKUBxH,Day_8_4
2204,R_2ztKrhYnLBKUBxH,Day_8_4
2205,R_2ztKrhYnLBKUBxH,Day_8_4
2206,R_2ztKrhYnLBKUBxH,Day_8_4
2207,R_2ztKrhYnLBKUBxH,Day_8_2
2208,R_2ztKrhYnLBKUBxH,Day_8_2
2209,R_2ztKrhYnLBKUBxH,Day_8_5
2210,R_2ztKrhYnLBKUBxH,Day_8_5
2211,R_2ztKrhYnLBKUBxH,Day_8_5
2212,R_2ztKrhYnLBKUBxH,Day_8_5
2213,R_dolq37L2iqcFyOl,Day_8_2
2214,R_dolq37L2iqcFyOl,Day_8_1
2215,R_dolq37L2iqcFyOl,Day_8_5
2216,R_AczFIoJwOHlxzDb,Day_8_2
2217,R_AczFIoJwOHlxzDb,Day_8_5
2218,R_AczFIoJwOHlxzDb,Day_8_4
2219,R_30ocSZ1M2efPCGB,Day_8_2
2220,R_30ocSZ1M2efPCGB,Day_8_4
2221,R_30ocSZ1M2efPCGB,Day_8_1
2222,R_8k5ueYQPYDCvqkF,Day_8_4
2223,R_8k5ueYQPYDCvqkF,Day_8_5
2224,R_8k5ueYQPYDCvqkF,Day_8_3
2225,R_1P4Zn1j4AlTH1bl,Day_8_4
2226,R_1P4Zn1j4AlTH1bl,Day_8_3
2227,R_1P4Zn1j4AlTH1bl,Day_8_3
2228,R_1P4Zn1j4AlTH1bl,Day_8_1
2229,R_1AGFsgFwYtRmYz7,Day_8_3
2230,R_1AGFsgFwYtRmYz7,Day_8_5
2231,R_1AGFsgFwYtRmYz7,Day_8_2
2232,R_oZtosvYRJpjB4vT,Day_8_5
2233,R_oZtosvYRJpjB4vT,Day_8_4
2234,R_oZtosvYRJpjB4vT,Day_8_4
2235,R_oZtosvYRJpjB4vT,Day_8_2
2236,R_OxRGPvCuEfga8Hn,Day_8_5
2237,R_OxRGPvCuEfga8Hn,Day_8_5
2238,R_OxRGPvCuEfga8Hn,Day_8_2
2239,R_OxRGPvCuEfga8Hn,Day_8_3
2240,R_cAPJ43yQUIKbHYR,Day_8_3
2241,R_cAPJ43yQUIKbHYR,Day_8_1
2242,R_cAPJ43yQUIKbHYR,Day_8_5
2243,R_1onFOt0u7bHfsI7,Day_8_4
2244,R_1onFOt0u7bHfsI7,Day_8_5
2245,R_1onFOt0u7bHfsI7,Day_8_3
2246,R_2tAaE0BMZacxPAg,Day_8_5
2247,R_2tAaE0BMZacxPAg,Day_8_2
2248,R_2tAaE0BMZacxPAg,Day_8_3
2249,R_25L2uzNQPBPirfi,Day_8_3
2250,R_25L2uzNQPBPirfi,Day_8_2
2251,R_25L2uzNQPBPirfi,Day_8_1
2252,R_Zqw7kvK3IouD5Kh,Day_8_3
2253,R_Zqw7kvK3IouD5Kh,Day_8_4
2254,R_Zqw7kvK3IouD5Kh,Day_8_4
2255,R_Zqw7kvK3IouD5Kh,Day_8_1
2256,R_1n2upLRhG5ahgOl,Day_8_2
2257,R_1n2upLRhG5ahgOl,Day_8_2
2258,R_1n2upLRhG5ahgOl,Day_8_1
2259,R_1n2upLRhG5ahgOl,Day_8_5
2260,R_1DCEJA3NUXrBjxE,Day_8_3
2261,R_1DCEJA3NUXrBjxE,Day_8_5
2262,R_1DCEJA3NUXrBjxE,Day_8_2
2263,R_5dr1WmAgg0zyTTz,Day_8_4
2264,R_5dr1WmAgg0zyTTz,Day_8_3
2265,R_5dr1WmAgg0zyTTz,Day_8_5
2266,R_yxpZ4tMEmfK88W5,Day_8_2
2267,R_yxpZ4tMEmfK88W5,Day_8_1
2268,R_yxpZ4tMEmfK88W5,Day_8_5
2269,R_3IZ84gpX9QN5k1y,Day_8_3
2270,R_3IZ84gpX9QN5k1y,Day_8_2
2271,R_3IZ84gpX9QN5k1y,Day_8_4
2272,R_2a8W07ARfNhZDmV,Day_8_1
2273,R_2a8W07ARfNhZDmV,Day_8_5
2274,R_2a8W07ARfNhZDmV,Day_8_3
2275,R_3mZQjW5rVSoSMBV,Day_8_4
2276,R_3mZQjW5rVSoSMBV,Day_8_4
2277,R_3mZQjW5rVSoSMBV,Day_8_3
2278,R_3mZQjW5rVSoSMBV,Day_8_5
2279,R_2R2OCuNWhKEKR40,Day_8_3
2280,R_2R2OCuNWhKEKR40,Day_8_3
2281,R_2R2OCuNWhKEKR40,Day_8_2
2282,R_2R2OCuNWhKEKR40,Day_8_5
2283,R_3KInUB4M7PqSFQq,Day_8_5
2284,R_3KInUB4M7PqSFQq,Day_8_3
2285,R_3KInUB4M7PqSFQq,Day_8_1
2286,R_2ZKqQaCUK1NQ5bx,Day_8_5
2287,R_2ZKqQaCUK1NQ5bx,Day_8_4
2288,R_2ZKqQaCUK1NQ5bx,Day_8_3
2289,R_VPg7jcY8x4kWx7b,Day_8_1
2290,R_VPg7jcY8x4kWx7b,Day_8_3
2291,R_VPg7jcY8x4kWx7b,Day_8_2
2292,R_2QGvhSDqlScwHPT,Day_8_5
2293,R_2QGvhSDqlScwHPT,Day_8_1
2294,R_2QGvhSDqlScwHPT,Day_8_3
2295,R_O1fQ56Jj8Ybxdzr,Day_9_2
2296,R_O1fQ56Jj8Ybxdzr,Day_9_2
2297,R_O1fQ56Jj8Ybxdzr,Day_9_4
2298,R_O1fQ56Jj8Ybxdzr,Day_9_1
2299,R_O1fQ56Jj8Ybxdzr,Day_9_1
2300,R_2X6ebnuDYgyuvfi,Day_9_5
2301,R_2X6ebnuDYgyuvfi,Day_9_1
2302,R_2X6ebnuDYgyuvfi,Day_9_2
2303,R_1oBI8qI8lSKPSnG,Day_9_4
2304,R_1oBI8qI8lSKPSnG,Day_9_2
2305,R_1oBI8qI8lSKPSnG,Day_9_5
2306,R_1n9oSULCR6qkGVb,Day_9_5
2307,R_1n9oSULCR6qkGVb,Day_9_2
2308,R_1n9oSULCR6qkGVb,Day_9_3
2309,R_2SprjbHtD8BJgxE,Day_9_1
2310,R_2SprjbHtD8BJgxE,Day_9_1
2311,R_2SprjbHtD8BJgxE,Day_9_2
2312,R_2SprjbHtD8BJgxE,Day_9_5
2313,R_2YXRGUv8mZBGMol,Day_9_5
2314,R_2YXRGUv8mZBGMol,Day_9_1
2315,R_2YXRGUv8mZBGMol,Day_9_3
2316,R_1HegUG5WoL8qEOY,Day_9_4
2317,R_1HegUG5WoL8qEOY,Day_9_4
2318,R_1HegUG5WoL8qEOY,Day_9_1
2319,R_1HegUG5WoL8qEOY,Day_9_1
2320,R_1HegUG5WoL8qEOY,Day_9_3
2321,R_1HegUG5WoL8qEOY,Day_9_1
2322,R_1HegUG5WoL8qEOY,Day_9_4
2323,R_7aInKUajUAACCjL,Day_9_3
2324,R_7aInKUajUAACCjL,Day_9_3
2325,R_7aInKUajUAACCjL,Day_9_2
2326,R_7aInKUajUAACCjL,Day_9_4
2327,R_7aInKUajUAACCjL,Day_9_3
2328,R_7aInKUajUAACCjL,Day_9_3
2329,R_50Hrsa9AI7DCUtH,Day_9_3
2330,R_50Hrsa9AI7DCUtH,Day_9_3
2331,R_50Hrsa9AI7DCUtH,Day_9_3
2332,R_50Hrsa9AI7DCUtH,Day_9_3
2333,R_50Hrsa9AI7DCUtH,Day_9_2
2334,R_50Hrsa9AI7DCUtH,Day_9_5
2335,R_50Hrsa9AI7DCUtH,Day_9_2
2336,R_3HvH6VtRa44pA45,Day_9_2
2337,R_3HvH6VtRa44pA45,Day_9_2
2338,R_3HvH6VtRa44pA45,Day_9_5
2339,R_3HvH6VtRa44pA45,Day_9_5
2340,R_3HvH6VtRa44pA45,Day_9_5
2341,R_3HvH6VtRa44pA45,Day_9_3
2342,R_3HvH6VtRa44pA45,Day_9_3
2343,R_3HvH6VtRa44pA45,Day_9_3
2344,R_1ruGjonn9TnskwL,Day_9_2
2345,R_1ruGjonn9TnskwL,Day_9_5
2346,R_1ruGjonn9TnskwL,Day_9_3
2347,R_3nVNPl9MMCuAcvm,Day_9_4
2348,R_3nVNPl9MMCuAcvm,Day_9_4
2349,R_3nVNPl9MMCuAcvm,Day_9_3
2350,R_3nVNPl9MMCuAcvm,Day_9_1
2351,R_2TFWAPc9i6KikG6,Day_9_3
2352,R_2TFWAPc9i6KikG6,Day_9_5
2353,R_2TFWAPc9i6KikG6,Day_9_1
2354,R_2TFWAPc9i6KikG6,Day_9_1
2355,R_2cb9yWZeKxHBs9g,Day_9_5
2356,R_2cb9yWZeKxHBs9g,Day_9_3
2357,R_2cb9yWZeKxHBs9g,Day_9_2
2358,R_2zTqQLlyUGqagGX,Day_9_4
2359,R_2zTqQLlyUGqagGX,Day_9_4
2360,R_2zTqQLlyUGqagGX,Day_9_2
2361,R_2zTqQLlyUGqagGX,Day_9_3
2362,R_2TucVkXYfjezLI2,Day_9_3
2363,R_2TucVkXYfjezLI2,Day_9_1
2364,R_2TucVkXYfjezLI2,Day_9_2
2365,R_2TucVkXYfjezLI2,Day_9_3
2366,R_3OfdaxA01TMfOjX,Day_9_5
2367,R_3OfdaxA01TMfOjX,Day_9_5
2368,R_3OfdaxA01TMfOjX,Day_9_5
2369,R_3OfdaxA01TMfOjX,Day_9_4
2370,R_3OfdaxA01TMfOjX,Day_9_2
2371,R_3OfdaxA01TMfOjX,Day_9_2
2372,R_3GkC9pP4wvQ0fc1,Day_9_3
2373,R_3GkC9pP4wvQ0fc1,Day_9_4
2374,R_3GkC9pP4wvQ0fc1,Day_9_5
2375,R_3LdK03al6BtE1nF,Day_9_1
2376,R_3LdK03al6BtE1nF,Day_9_4
2377,R_3LdK03al6BtE1nF,Day_9_5
2378,R_s6ScH78WgHjl4lz,Day_9_3
2379,R_s6ScH78WgHjl4lz,Day_9_3
2380,R_s6ScH78WgHjl4lz,Day_9_2
2381,R_s6ScH78WgHjl4lz,Day_9_5
2382,R_1TwVsgT0Em3gehH,Day_9_2
2383,R_1TwVsgT0Em3gehH,Day_9_1
2384,R_1TwVsgT0Em3gehH,Day_9_5
2385,R_27He87P8St4Nbwq,Day_9_1
2386,R_27He87P8St4Nbwq,Day_9_5
2387,R_27He87P8St4Nbwq,Day_9_3
2388,R_1CDe2tr4DbHYHib,Day_9_5
2389,R_1CDe2tr4DbHYHib,Day_9_2
2390,R_1CDe2tr4DbHYHib,Day_9_1
2391,R_3GCwZhDr4Sijheh,Day_9_4
2392,R_3GCwZhDr4Sijheh,Day_9_1
2393,R_3GCwZhDr4Sijheh,Day_9_2
2394,R_9t1BIQenTQv573j,Day_9_4
2395,R_9t1BIQenTQv573j,Day_9_1
2396,R_9t1BIQenTQv573j,Day_9_5
2397,R_2ZUNeuPHi0ipMFc,Day_9_5
2398,R_2ZUNeuPHi0ipMFc,Day_9_2
2399,R_2ZUNeuPHi0ipMFc,Day_9_4
2400,R_1kOeD0sjUeeeoDF,Day_9_1
2401,R_1kOeD0sjUeeeoDF,Day_9_2
2402,R_1kOeD0sjUeeeoDF,Day_9_3
2403,R_1GVzyX1TsmErstz,Day_9_5
2404,R_1GVzyX1TsmErstz,Day_9_2
2405,R_1GVzyX1TsmErstz,Day_9_1
2406,R_1GVzyX1TsmErstz,Day_9_5
2407,R_1GVzyX1TsmErstz,Day_9_2
2408,R_1GVzyX1TsmErstz,Day_9_1
2409,R_1GVzyX1TsmErstz,Day_9_1
2410,R_1GVzyX1TsmErstz,Day_9_3
2411,R_1GVzyX1TsmErstz,Day_9_4
2412,R_1GVzyX1TsmErstz,Day_9_4
2413,R_1GVzyX1TsmErstz,Day_9_1
2414,R_1GVzyX1TsmErstz,Day_9_3
2415,R_1GVzyX1TsmErstz,Day_9_4
2416,R_3D7vaEddCChDuuJ,Day_9_2
2417,R_3D7vaEddCChDuuJ,Day_9_1
2418,R_3D7vaEddCChDuuJ,Day_9_4
2419,R_3D7vaEddCChDuuJ,Day_9_2
2420,R_3D7vaEddCChDuuJ,Day_9_1
2421,R_3D7vaEddCChDuuJ,Day_9_4
2422,R_1EXay7NiOKqHsMH,Day_9_4
2423,R_1EXay7NiOKqHsMH,Day_9_5
2424,R_1EXay7NiOKqHsMH,Day_9_2
2425,R_1EXay7NiOKqHsMH,Day_9_4
2426,R_1EXay7NiOKqHsMH,Day_9_5
2427,R_1EXay7NiOKqHsMH,Day_9_2
2428,R_PThidlF8WYSEvIJ,Day_9_1
2429,R_PThidlF8WYSEvIJ,Day_9_4
2430,R_PThidlF8WYSEvIJ,Day_9_3
2431,R_PThidlF8WYSEvIJ,Day_9_1
2432,R_PThidlF8WYSEvIJ,Day_9_4
2433,R_PThidlF8WYSEvIJ,Day_9_3
2434,R_PThidlF8WYSEvIJ,Day_9_1
2435,R_2wLh0zU27RqLPeK,Day_9_1
2436,R_2wLh0zU27RqLPeK,Day_9_5
2437,R_2wLh0zU27RqLPeK,Day_9_4
2438,R_2wLh0zU27RqLPeK,Day_9_1
2439,R_2wLh0zU27RqLPeK,Day_9_5
2440,R_2wLh0zU27RqLPeK,Day_9_4
2441,R_2wLh0zU27RqLPeK,Day_9_1
2442,R_2RUNjVd6TPa4gdD,Day_9_2
2443,R_2RUNjVd6TPa4gdD,Day_9_5
2444,R_2RUNjVd6TPa4gdD,Day_9_3
2445,R_2wNCm41CPyxunK2,Day_9_4
2446,R_2wNCm41CPyxunK2,Day_9_3
2447,R_2wNCm41CPyxunK2,Day_9_1
2448,R_2BzaKa4B2fvCxST,Day_9_5
2449,R_2BzaKa4B2fvCxST,Day_9_3
2450,R_2BzaKa4B2fvCxST,Day_9_3
2451,R_2BzaKa4B2fvCxST,Day_9_1
2452,R_1pzglqxRzTIT8Tn,Day_9_3
2453,R_1pzglqxRzTIT8Tn,Day_9_5
2454,R_1pzglqxRzTIT8Tn,Day_9_4
2455,R_1qU1lz7jtRMeqHs,Day_9_1
2456,R_1qU1lz7jtRMeqHs,Day_9_2
2457,R_1qU1lz7jtRMeqHs,Day_9_3
2458,R_6J1leLiTkIZWKE9,Day_9_4
2459,R_6J1leLiTkIZWKE9,Day_9_1
2460,R_6J1leLiTkIZWKE9,Day_9_2
2461,R_UGfAf4eIKRTYn2F,Day_9_5
2462,R_UGfAf4eIKRTYn2F,Day_9_3
2463,R_UGfAf4eIKRTYn2F,Day_9_2
2464,R_2dEm14WOXQkOFeG,Day_9_5
2465,R_2dEm14WOXQkOFeG,Day_9_3
2466,R_2dEm14WOXQkOFeG,Day_9_4
2467,R_YXOpo8WXxubK0G5,Day_9_1
2468,R_YXOpo8WXxubK0G5,Day_9_4
2469,R_YXOpo8WXxubK0G5,Day_9_3
2470,R_2WBEJWOF1H2bSap,Day_9_3
2471,R_2WBEJWOF1H2bSap,Day_9_4
2472,R_2WBEJWOF1H2bSap,Day_9_5
2473,R_2WBEJWOF1H2bSap,Day_9_4
2474,R_3pqXBBm4aqb2No9,Day_9_2
2475,R_3pqXBBm4aqb2No9,Day_9_2
2476,R_3pqXBBm4aqb2No9,Day_9_4
2477,R_3pqXBBm4aqb2No9,Day_9_1
2478,R_2agDziHsnAmPAEk,Day_9_3
2479,R_2agDziHsnAmPAEk,Day_9_5
2480,R_2agDziHsnAmPAEk,Day_9_1
2481,R_3fxiQlnBFUDIOD0,Day_9_2
2482,R_3fxiQlnBFUDIOD0,Day_9_4
2483,R_1Ld3IpeW8Q08ZhP,Day_9_5
2484,R_1Ld3IpeW8Q08ZhP,Day_9_5
2485,R_1Ld3IpeW8Q08ZhP,Day_9_5
2486,R_1Ld3IpeW8Q08ZhP,Day_9_4
2487,R_1Ld3IpeW8Q08ZhP,Day_9_1
2488,R_2DMSDm6OFULgccV,Day_9_5
2489,R_2DMSDm6OFULgccV,Day_9_3
2490,R_2DMSDm6OFULgccV,Day_9_2
2491,R_2U02dQPBZJ6kOOR,Day_9_5
2492,R_2U02dQPBZJ6kOOR,Day_9_3
2493,R_2U02dQPBZJ6kOOR,Day_9_1
2494,R_1FKYXK4GoNRKVLZ,Day_9_1
2495,R_1FKYXK4GoNRKVLZ,Day_9_5
2496,R_1FKYXK4GoNRKVLZ,Day_9_2
2497,R_3m82D3MC8c12Kr6,Day_9_1
2498,R_3m82D3MC8c12Kr6,Day_9_1
2499,R_3m82D3MC8c12Kr6,Day_9_3
2500,R_3m82D3MC8c12Kr6,Day_9_5
2501,R_e5Tm8rzqJNNrq6Z,Day_9_2
2502,R_e5Tm8rzqJNNrq6Z,Day_9_5
2503,R_e5Tm8rzqJNNrq6Z,Day_9_4
2504,R_2VlPjWUleMbS1Rn,Day_9_5
2505,R_2VlPjWUleMbS1Rn,Day_9_1
2506,R_2VlPjWUleMbS1Rn,Day_9_4
2507,R_30wXT3aDKmkJick,Day_9_3
2508,R_30wXT3aDKmkJick,Day_9_2
2509,R_30wXT3aDKmkJick,Day_9_1
2510,R_1dBuhPco3QgqdCO,Day_9_1
2511,R_1dBuhPco3QgqdCO,Day_9_2
2512,R_1dBuhPco3QgqdCO,Day_9_4
2513,R_1dBuhPco3QgqdCO,Day_9_1
2514,R_2azDQXqvozzbbLo,Day_9_2
2515,R_2azDQXqvozzbbLo,Day_9_5
2516,R_2azDQXqvozzbbLo,Day_9_3
2517,R_2rIQkWN7yXajheR,Day_9_2
2518,R_2rIQkWN7yXajheR,Day_9_3
2519,R_2rIQkWN7yXajheR,Day_9_5
2520,R_2rIQkWN7yXajheR,Day_9_2
2521,R_2w1AO6Kt9fnvI9u,Day_10_4
2522,R_2w1AO6Kt9fnvI9u,Day_10_5
2523,R_2w1AO6Kt9fnvI9u,Day_10_1
2524,R_1Kjy0hdw4cOfT3q,Day_10_3
2525,R_1Kjy0hdw4cOfT3q,Day_10_2
2526,R_1Kjy0hdw4cOfT3q,Day_10_1
2527,R_3dSyZjwEQS864g5,Day_10_5
2528,R_3dSyZjwEQS864g5,Day_10_3
2529,R_3dSyZjwEQS864g5,Day_10_3
2530,R_3dSyZjwEQS864g5,Day_10_1
2531,R_3h3nH0e9nKamm8o,Day_10_3
2532,R_3h3nH0e9nKamm8o,Day_10_3
2533,R_3h3nH0e9nKamm8o,Day_10_2
2534,R_3h3nH0e9nKamm8o,Day_10_5
2535,R_1kM6NoV4NcESQtM,Day_10_2
2536,R_1kM6NoV4NcESQtM,Day_10_5
2537,R_1kM6NoV4NcESQtM,Day_10_1
2538,R_26fmgFkx6OCdrD0,Day_10_5
2539,R_26fmgFkx6OCdrD0,Day_10_4
2540,R_26fmgFkx6OCdrD0,Day_10_1
2541,R_1OvEr8j8xflYJEM,Day_10_2
2542,R_1OvEr8j8xflYJEM,Day_10_5
2543,R_1OvEr8j8xflYJEM,Day_10_3
2544,R_Wq6NT3iHCxrWVIB,Day_10_5
2545,R_Wq6NT3iHCxrWVIB,Day_10_4
2546,R_Wq6NT3iHCxrWVIB,Day_10_1
2547,R_2B410FWB4K29Yql,Day_10_1
2548,R_2B410FWB4K29Yql,Day_10_3
2549,R_2B410FWB4K29Yql,Day_10_4
2550,R_ZDgvqgpZGiP5NwB,Day_10_1
2551,R_ZDgvqgpZGiP5NwB,Day_10_5
2552,R_ZDgvqgpZGiP5NwB,Day_10_4
2553,R_OdKwOvLm5aaZtSN,Day_10_5
2554,R_OdKwOvLm5aaZtSN,Day_10_1
2555,R_OdKwOvLm5aaZtSN,Day_10_3
2556,R_2tyYgs9fr4wkREA,Day_10_3
2557,R_2tyYgs9fr4wkREA,Day_10_1
2558,R_2tyYgs9fr4wkREA,Day_10_5
2559,R_2tyYgs9fr4wkREA,Day_10_5
2560,R_rjWdX2zF7RsqFy1,Day_10_3
2561,R_rjWdX2zF7RsqFy1,Day_10_5
2562,R_rjWdX2zF7RsqFy1,Day_10_4
2563,R_2zo9NGogoXSNaaD,Day_10_5
2564,R_2zo9NGogoXSNaaD,Day_10_3
2565,R_2zo9NGogoXSNaaD,Day_10_1
2566,R_2ePXFAcs2vINg2r,Day_10_3
2567,R_2ePXFAcs2vINg2r,Day_10_3
2568,R_2ePXFAcs2vINg2r,Day_10_3
2569,R_2ePXFAcs2vINg2r,Day_10_2
2570,R_2ePXFAcs2vINg2r,Day_10_4
2571,R_30wqwx29tWHQzOb,Day_10_1
2572,R_30wqwx29tWHQzOb,Day_10_2
2573,R_30wqwx29tWHQzOb,Day_10_3
2574,R_2xK1f1262GHBJwV,Day_10_4
2575,R_2xK1f1262GHBJwV,Day_10_4
2576,R_2xK1f1262GHBJwV,Day_10_5
2577,R_2xK1f1262GHBJwV,Day_10_2
2578,R_2wAJzfFjosTYiVp,Day_10_3
2579,R_2wAJzfFjosTYiVp,Day_10_3
2580,R_2wAJzfFjosTYiVp,Day_10_1
2581,R_2wAJzfFjosTYiVp,Day_10_2
2582,R_3qqc34OXqbtfNEh,Day_10_1
2583,R_3qqc34OXqbtfNEh,Day_10_4
2584,R_3qqc34OXqbtfNEh,Day_10_3
2585,R_YPrjxS0bb45mBHj,Day_10_2
2586,R_YPrjxS0bb45mBHj,Day_10_5
2587,R_YPrjxS0bb45mBHj,Day_10_1
2588,R_cSCVSTiF30Xnl3H,Day_10_4
2589,R_cSCVSTiF30Xnl3H,Day_10_2
2590,R_cSCVSTiF30Xnl3H,Day_10_3
2591,R_3g5zebqIZNrrqwI,Day_10_2
2592,R_3g5zebqIZNrrqwI,Day_10_4
2593,R_3g5zebqIZNrrqwI,Day_10_5
2594,R_2VIyvxEOiXjAli0,Day_10_4
2595,R_2VIyvxEOiXjAli0,Day_10_1
2596,R_2VIyvxEOiXjAli0,Day_10_1
2597,R_2VIyvxEOiXjAli0,Day_10_5
2598,R_3KqIj6pCs8FybNc,Day_10_3
