"","Likert_Evaluation","Susc_FN","Treat_Search","Education_Score","Age","Gender","Income_Score","Dummy_Congruence","Familiar_Dummy","Article_day","ResponseId"
"289",4,0,0,1,43,1,0,0,0,"nov 20_1","R_su0SvF7kuH4Xbjj"
"290",NA,NA,0,2,26,1,0,0,0,"nov 20_1","R_3rHuUjdUFj7K8En"
"291",NA,NA,0,1,35,1,0,1,0,"nov 20_1","R_0JNFsrSL0BD1g3v"
"292",NA,NA,0,2,33,1,0,1,0,"nov 20_1","R_2BgOfo3Oc9w5Sad"
"293",NA,NA,0,1,20,1,1,0,0,"nov 20_1","R_2E11DdMS4HraJJ4"
"294",NA,NA,0,1,42,1,0,0,0,"nov 20_1","R_e5Iibe3hHrhTFPH"
"295",4,0,0,1,44,1,0,0,0,"nov 20_1","R_vphNyMdPRixPH33"
"296",5,1,0,2,50,1,0,0,0,"nov 20_1","R_2rwIqYkdXe6zsle"
"297",NA,NA,0,1,39,1,0,1,0,"nov 20_1","R_ApQlPPVXi9NCXMl"
"298",6,1,0,1,43,1,0,0,1,"nov 20_1","R_cTTeqzGlUPZxQYx"
"299",NA,NA,0,1,43,1,2,0,0,"nov 20_1","R_234vvgu8N8nOc18"
"300",6,1,0,3,24,1,1,1,0,"nov 20_1","R_1kUIJ55xqJJV9W6"
"301",4,0,0,3,39,1,2,1,0,"nov 20_1","R_2cqGvgbgFWo64fw"
"302",NA,NA,0,3,26,1,0,0,0,"nov 20_1","R_z0SnchbUIPB9YZ3"
"303",NA,NA,0,3,40,1,2,0,0,"nov 20_1","R_211EYGsaxOer1fh"
"304",NA,NA,0,5,36,1,3,0,0,"nov 20_1","R_10qunMtdQFHz6cO"
"305",4,0,0,1,27,1,0,0,0,"nov 20_1","R_3KPFhbs8SGtragb"
"306",6,1,0,1,49,1,0,0,0,"nov 20_1","R_1rxjJh0XTHCVFFw"
"307",4,0,0,3,23,1,1,1,0,"nov 20_1","R_2ZIEwaY9aYIA0j5"
"308",2,0,0,1,18,1,1,0,0,"nov 20_1","R_1gSJAXesJ6NhmFu"
"309",5,1,1,3,23,0,1,0,0,"nov 20_3","R_3ExIgNpyxwcIBWR"
"310",NA,NA,1,3,68,1,0,0,0,"nov 20_3","R_2uqZyTWEH5C8f7C"
"311",NA,NA,1,4,49,0,0,0,0,"nov 20_3","R_4Ypjow0hK960ILf"
"312",NA,NA,1,3,59,1,0,0,0,"nov 20_3","R_WqYH2oFVEthHO01"
"313",NA,NA,1,3,34,0,2,0,0,"nov 20_3","R_2sda1PgBrFFmqIq"
"314",5,1,1,2,51,1,1,0,0,"nov 20_3","R_1jTgEP2m0obRV9g"
"315",1,0,1,4,37,1,1,0,0,"nov 20_3","R_yQixTKwmx5Orf57"
"316",NA,NA,1,3,49,1,3,0,0,"nov 20_3","R_1MmXhgSiGfvBAPf"
"317",5,0,1,3,65,1,0,0,0,"nov 20_3","R_2urnCJ3kjYPB51B"
"318",3,0,1,2,55,1,0,0,1,"nov 20_3","R_1FmhQQqLwiXpNKP"
"319",NA,NA,1,4,32,1,1,0,0,"nov 20_3","R_272PGyk5lpLOuQX"
"320",6,1,1,2,39,0,0,0,0,"nov 20_3","R_2awwziIsQ1TcczS"
"321",6,1,1,3,45,0,1,0,0,"nov 20_3","R_23VR7tHi05xIhuU"
"322",4,0,1,3,76,0,1,0,0,"nov 20_3","R_1r0y48Bf9bezcRK"
"323",5,1,1,3,62,0,0,0,0,"nov 20_3","R_1DIKJlyWUpvmxzB"
"324",NA,NA,0,3,43,0,2,0,0,"nov 20_3","R_2SiQe8Hr481isTu"
"325",4,0,1,2,37,0,0,0,0,"nov 20_3","R_3rP3tb6NFx3NoEJ"
"326",4,0,1,3,23,0,1,0,0,"nov 20_3","R_T1VrUiUwKSENlq9"
"327",3,0,1,3,69,0,0,NA,0,"nov 20_3","R_2ZO0C7DfRye1KYv"
"328",NA,NA,1,3,37,0,2,0,0,"nov 20_3","R_21pU6tclddSHnFA"
"329",NA,NA,1,4,72,1,1,0,0,"nov 20_3","R_3j67z40pbQaoglb"
"330",NA,NA,1,1,36,1,0,0,0,"nov 20_3","R_1IAb7B8W363Add2"
"331",NA,NA,1,1,31,1,1,0,0,"nov 20_3","R_2z8F8ilkdovV3LY"
"332",7,1,1,3,31,1,0,0,1,"nov 20_3","R_12ybd7LFNoTDsIH"
"333",5,0,1,1,39,0,1,0,1,"nov 20_3","R_1jlA1fMJiD0MK5o"
"334",NA,NA,1,2,34,0,0,0,0,"nov 20_3","R_eYeQl14FWwnJu3D"
"335",NA,NA,1,4,40,0,3,0,0,"nov 20_3","R_wYU8neHYrJaBz0Z"
"336",1,0,1,2,41,0,0,0,0,"nov 20_3","R_yQKfFGY8xwD4WRj"
"337",7,1,1,1,42,0,1,NA,0,"nov 20_3","R_qwpiWzLwsFFxE9H"
"338",2,0,1,1,64,0,1,0,0,"nov 20_3","R_1f32K890CV1X0Pw"
"339",4,0,1,2,44,0,2,0,0,"nov 20_3","R_3FKFC2mTNk6UGq4"
"340",4,0,1,3,56,0,1,0,0,"nov 20_3","R_3oX8x9yRntJ2NAB"
"341",5,1,1,3,26,0,2,0,0,"nov 20_3","R_PTcdqcO7swnzoK5"
"342",4,0,1,1,66,1,1,0,0,"nov 20_3","R_1jxjcXcWvtX6Nf3"
"343",1,0,1,2,70,1,1,0,0,"nov 20_3","R_D0MK4LW8IO6XhIJ"
"344",4,0,1,2,27,0,0,0,0,"nov 20_3","R_Zk28pugdMQiL1Ml"
"345",NA,NA,1,1,34,0,1,0,0,"nov 20_3","R_1CknXpoZ9ZSTHRa"
"346",4,0,1,3,57,0,2,0,0,"nov 20_3","R_RUniGUBvdFZXaUh"
"347",NA,NA,1,4,38,0,2,0,0,"nov 20_3","R_1IlU7mxAghN7p26"
"348",5,1,1,3,43,0,2,0,1,"nov 20_3","R_3yOwF3O2VLb2PYd"
"349",NA,NA,1,4,68,1,3,0,0,"nov 20_3","R_3n9pmi8pe3V9lJO"
"350",NA,NA,1,1,26,0,0,0,0,"nov 20_3","R_1Ley7KhbwTJ15FI"
"351",5,0,1,3,23,0,0,0,0,"nov 20_3","R_1Ld8icqsP0SugcB"
"352",6,1,1,3,48,0,0,0,0,"nov 20_3","R_pzaEJ7WHqva1idX"
"353",5,1,1,2,45,0,1,0,0,"nov 20_3","R_1MKtqyYtDD7ok6B"
"354",4,0,1,3,54,1,1,0,0,"nov 20_3","R_3qeUKcbo3MzW7HO"
"355",4,0,1,3,19,1,2,0,0,"nov 20_3","R_UmvoNpM0mdEEgJr"
"356",4,1,1,1,40,1,1,NA,0,"nov 20_3","R_1g1MFICMyEOlv9K"
"357",4,0,1,1,25,0,2,0,0,"nov 20_3","R_30pE9gqMF7PXv5j"
"358",6,0,1,3,77,1,0,0,1,"nov 20_3","R_3EEhFHY9oEBET6O"
"359",3,0,1,3,64,1,0,0,0,"nov 20_3","R_3D6DTAuziafxUzV"
"360",2,0,0,5,68,0,1,0,0,"nov 20_3","R_26lKGY7IPWP5qQe"
"361",NA,NA,0,1,39,0,1,0,0,"nov 20_3","R_3MQjQ3GLuxIPXdp"
"362",NA,NA,0,3,57,0,2,0,0,"nov 20_3","R_3qa1PDa6UnQDRR6"
"363",NA,NA,0,4,71,0,3,0,0,"nov 20_3","R_1IoqhoCfGnh74k0"
"364",5,0,1,2,44,1,0,0,0,"nov 20_3","R_3McKpp3MyrUesJ7"
"365",5,1,1,2,40,1,0,0,0,"nov 20_3","R_3qBUlG9fhxtpcHX"
"366",NA,NA,1,1,27,0,0,0,0,"nov 20_3","R_1psdpLvRCpw1UDO"
"367",2,0,1,3,33,0,1,0,0,"nov 20_3","R_es6TsFjrpFoxwEp"
"368",3,0,1,2,66,1,0,0,0,"nov 20_3","R_3G3eaEbsHSPkgLy"
"369",3,0,1,3,40,1,2,0,0,"nov 20_3","R_1K3gGiyBIT9tifG"
"370",NA,NA,1,3,52,1,2,0,0,"nov 20_3","R_1DNe6fighBVj04e"
"371",NA,NA,1,1,56,1,1,0,0,"nov 20_3","R_1qe28ptoohkIjEb"
"372",5,0,1,4,35,1,1,0,1,"nov 20_3","R_20MAJCVZ9CxVVbi"
"373",5,1,1,1,20,1,1,0,0,"nov 20_3","R_2dildAkhaZ9hQFl"
"374",2,0,1,3,28,1,1,0,0,"nov 20_3","R_2upTJuBTthEAM8w"
"375",NA,NA,1,3,66,1,0,0,0,"nov 20_3","R_1r9CdFkbO2hEFn1"
"376",2,0,1,3,30,1,1,0,0,"nov 20_3","R_V4KRJJGnnFCnoGd"
"377",NA,NA,1,1,41,1,0,0,0,"nov 20_3","R_3J2fKXFzoVgmLTG"
"378",7,1,1,3,76,1,0,0,1,"nov 20_3","R_1osZsg3euJSNxcv"
"379",NA,NA,1,3,41,1,0,0,0,"nov 20_3","R_8IDWyC9NJtPrE9r"
"380",2,0,1,1,34,1,1,0,0,"nov 20_3","R_3L0DDCJhcgx61lI"
"381",4,0,1,2,36,1,0,0,0,"nov 20_3","R_1mVfSD7hmr4TY3D"
"382",NA,NA,1,1,34,1,0,NA,0,"nov 20_3","R_1gGy9blCZv4p2Ou"
"383",NA,NA,1,1,56,1,1,0,0,"nov 20_3","R_vqTXeNyqi5sa6Fb"
"384",1,0,1,2,33,1,0,0,0,"nov 20_3","R_2dHeaogOCIAWnJS"
"385",1,0,1,3,45,1,1,0,0,"nov 20_3","R_3dG7BN6CnHsZSll"
"386",NA,NA,1,3,36,1,1,0,0,"nov 20_3","R_2X6GAiFg7oLRIbQ"
"387",NA,NA,1,3,53,1,1,0,0,"nov 20_3","R_2VdN7zBcmzkBS3m"
"388",6,1,1,3,46,1,2,0,0,"nov 20_3","R_3HiVJTMDhhMjKrq"
"389",NA,NA,1,3,33,1,1,0,0,"nov 20_3","R_3J9s1dlifHd9tJ9"
"390",7,1,1,2,45,1,0,0,0,"nov 20_3","R_1iqhnibaeHdBgvA"
"391",4,0,1,1,46,1,0,0,0,"nov 20_3","R_D2d7UwL9arV1Rqp"
"392",7,1,1,3,48,1,0,0,0,"nov 20_3","R_2RNYurLpZbPk3Oi"
"393",4,0,1,2,46,1,1,0,0,"nov 20_3","R_1oub4ku0AcIMFBr"
"394",NA,NA,1,2,56,0,0,0,0,"nov 20_3","R_r90nCRjjvZnisuJ"
"395",1,0,1,1,76,1,0,0,0,"nov 20_3","R_3dYUIgObxgUTjjE"
"396",2,0,1,3,23,1,0,0,0,"nov 20_3","R_1lcokRxWowZDdre"
"397",NA,NA,0,1,39,0,0,0,0,"nov 20_3","R_27cXVvW2pQI0cZE"
"398",NA,NA,0,1,59,1,0,0,0,"nov 20_3","R_1OpHj0h4hJXfs03"
"399",6,1,0,3,39,0,2,0,1,"nov 20_3","R_3p5tNgFKT8APV5A"
"400",6,0,0,2,58,0,0,0,0,"nov 20_3","R_3wJXtZjCpbGOTHH"
"401",4,0,1,1,41,1,0,0,0,"nov 20_3","R_1eCqLOVyWhyjSo6"
"402",NA,NA,1,1,54,1,1,0,0,"nov 20_3","R_2Ckq146BlkEribe"
"403",1,0,1,1,50,0,0,0,0,"nov 20_3","R_3PsIiuiXydZ7God"
"404",7,1,1,4,28,1,1,0,1,"nov 20_3","R_1EYw77NNW197cNC"
"405",NA,NA,1,4,36,0,3,0,0,"nov 20_3","R_svVSYWH3768p4Bz"
"406",5,0,0,3,56,0,2,0,0,"nov 20_3","R_yWxjYcL2Jhwn6bT"
"407",NA,NA,0,1,38,1,0,NA,0,"nov 20_3","R_12PiRURA3dyLE9W"
"408",4,0,0,1,23,0,0,0,0,"nov 20_3","R_RhpROdpdRzaL6Ip"
"409",NA,NA,0,0,27,0,2,0,0,"nov 20_3","R_325Fvi6iwyT91i3"
"410",NA,NA,0,2,38,0,1,0,0,"nov 20_3","R_3mfrYhzyzXC8gZE"
"411",NA,NA,0,2,72,0,1,0,0,"nov 20_3","R_1kXHqfuYpuv8CSc"
"412",2,0,0,1,27,0,0,0,0,"nov 20_3","R_8He41Kl7yjiK0Br"
"413",NA,NA,0,3,64,0,2,0,0,"nov 20_3","R_2AG1oY71yyIAHKj"
"414",5,1,0,3,30,0,0,0,1,"nov 20_3","R_31WZ4omCTDJWj0M"
"415",6,1,0,3,35,0,2,0,1,"nov 20_3","R_BX8ANrJ79yapBHb"
"416",NA,NA,1,2,45,1,0,0,0,"nov 20_3","R_3MhhL2XUCCxF3Nb"
"417",1,0,1,1,61,1,0,0,0,"nov 20_3","R_2RVqZIjq1nbKa6w"
"418",2,0,1,1,35,1,0,0,0,"nov 20_3","R_3M6cvm4Lal93FNa"
"419",6,1,1,1,40,0,0,0,0,"nov 20_3","R_11ZJteCzsfMmN5E"
"420",NA,NA,1,1,63,0,0,0,0,"nov 20_3","R_1f6MQRIIJJds42e"
"421",NA,NA,1,2,44,0,1,0,0,"nov 20_3","R_2q8ebnSjAmY2Dyk"
"422",NA,NA,1,1,46,0,1,0,0,"nov 20_3","R_2ByCPoHjG8Pin19"
"423",3,0,1,3,23,1,1,0,0,"nov 20_3","R_1FRkhf8pgFbfAmq"
"424",2,0,1,1,46,0,0,NA,0,"nov 20_3","R_1Dw1pcnk24SpAC0"
"425",7,1,1,2,34,0,3,0,1,"nov 20_3","R_2ebAQEWVB5vgTdJ"
"426",NA,NA,1,1,26,0,1,0,0,"nov 20_3","R_1o6xtbMiNoClIiT"
"427",3,0,1,1,27,0,0,0,0,"nov 20_3","R_3oLpfcBD75yg36g"
"428",1,0,0,2,42,0,0,0,0,"nov 20_3","R_3Ge8AvH744lfD8O"
"429",7,1,0,3,29,1,2,0,0,"nov 20_3","R_2bZOuX8CC5dZvCC"
"430",NA,NA,0,1,34,0,0,0,0,"nov 20_3","R_1n907VmbEcaxGkH"
"431",6,1,0,1,31,0,0,0,0,"nov 20_3","R_1LpbuMzHDQCJ1mi"
"432",1,0,0,1,53,0,1,0,0,"nov 20_3","R_ebdrUcric0VbCaB"
"433",4,0,0,0,38,0,0,0,0,"nov 20_3","R_vCavge1qmQv0FUZ"
"434",4,0,0,2,68,0,1,0,0,"nov 20_3","R_3g1uDCrS8H65rti"
"435",NA,NA,0,3,72,1,2,0,0,"nov 20_3","R_1nU8Z2DanaiN1hy"
"436",4,0,0,4,77,1,3,0,0,"nov 20_3","R_28XOZfFjzdmTzvT"
"437",1,0,0,1,31,0,0,0,0,"nov 20_3","R_1o69VhVoIxe678r"
"438",5,1,0,1,30,0,1,0,0,"nov 20_3","R_vq86GsuQWaV923n"
"439",NA,NA,1,1,27,0,1,0,0,"nov 20_3","R_26xpr6LdKcdoQsV"
"440",NA,NA,1,3,39,0,0,0,0,"nov 20_3","R_RqKpyAxOEMfmy6B"
"441",NA,NA,1,1,31,1,2,0,0,"nov 20_3","R_1Cx4qFqzqYPfDBL"
"442",4,0,1,1,55,0,0,0,0,"nov 20_3","R_2drL9hb05OYL3IT"
"443",4,0,1,3,61,0,0,0,0,"nov 20_3","R_2qrqQeT7iorhXvW"
"444",4,0,1,3,24,1,0,0,0,"nov 20_3","R_1psdm9b9ixc1GpT"
"445",6,1,0,3,20,1,0,NA,0,"nov 20_3","R_xD82V8WJdAeNxpT"
"446",NA,NA,1,1,25,0,0,NA,0,"nov 20_3","R_QnCiWjOY7W3Jq6Z"
"447",NA,NA,1,3,30,0,1,0,0,"nov 20_3","R_3Jm9inEQaSLrTK0"
"448",NA,NA,1,4,72,1,1,0,0,"nov 20_3","R_1P039Jmbhi24oOC"
"449",5,0,1,1,55,1,0,0,0,"nov 20_3","R_3PouAPQ96MGwChe"
"450",6,1,1,3,53,0,1,0,0,"nov 20_3","R_22VmyXVskUqlLON"
"451",5,1,1,1,36,0,0,0,1,"nov 20_3","R_1pJM3YiNsCoNcFH"
"452",NA,NA,1,2,26,0,0,0,0,"nov 20_3","R_PNBZYe7D7ieyw4p"
"453",3,0,1,3,32,0,1,0,0,"nov 20_3","R_3FXxH69o5tuveYs"
"454",NA,NA,1,1,41,0,0,0,0,"nov 20_3","R_1pWsd11muOFPObS"
"455",7,1,1,3,38,0,2,0,0,"nov 20_3","R_1hGpiDGZCuQtPxH"
"456",5,1,1,4,29,0,2,0,0,"nov 20_3","R_bf3kHo9IPvgwJs5"
"457",NA,NA,1,3,52,0,1,0,0,"nov 20_3","R_21BAVSk4SVfTlHm"
"458",4,0,1,3,73,0,1,0,0,"nov 20_3","R_3JIWguRermWSTUF"
"459",3,0,1,3,74,0,0,0,0,"nov 20_3","R_3L54GeNRN3VCX1U"
"460",NA,NA,1,4,24,0,1,0,0,"nov 20_3","R_7a0WEDTWuoEsp3z"
"461",4,0,1,1,18,0,0,0,0,"nov 20_3","R_6MxseTB4LQ5oqpr"
"462",3,0,1,1,26,0,0,0,0,"nov 20_3","R_3EjLsdMchUkUN7H"
"463",4,0,1,4,70,0,1,0,1,"nov 20_3","R_2DV68GkKppqWfji"
"464",NA,NA,1,2,21,0,1,0,0,"nov 20_3","R_3OhyePg0KCMt1mN"
"465",2,0,1,1,19,0,1,0,0,"nov 20_3","R_xAerN4PZu66l3KV"
"466",NA,NA,1,2,38,0,1,0,0,"nov 20_3","R_1ikcWMvYocZRiVi"
"467",NA,NA,1,2,65,0,0,0,0,"nov 20_3","R_z10Z9sZk5vku0ff"
"468",4,0,1,1,68,0,0,0,0,"nov 20_3","R_cASFE3hnNpGlbeV"
"469",NA,NA,1,1,55,0,0,0,0,"nov 20_3","R_1HeEq1U5t81R3Lx"
"470",7,1,1,4,45,0,1,0,0,"nov 20_3","R_UMI22zdrr991hyV"
"471",NA,NA,1,5,78,0,3,0,0,"nov 20_3","R_1GOcUsaU4FaXx32"
"472",NA,NA,1,1,31,0,0,0,0,"nov 20_3","R_DHoCa4fHnM9fcMV"
"473",5,0,1,1,40,1,0,0,0,"nov 20_3","R_2Ui1tNEHkFZPxDg"
"474",NA,NA,1,1,63,1,0,0,0,"nov 20_3","R_2ziKueEh2ng1U3u"
"475",4,0,1,1,62,1,1,0,0,"nov 20_3","R_3smlvlAdvNXZewp"
"476",NA,NA,1,3,41,0,0,0,0,"nov 20_3","R_1MSyRMskYhoOPxS"
"477",3,0,1,3,51,1,0,0,0,"nov 20_3","R_2YKUpmLIBcavku5"
"478",1,0,1,0,55,1,0,0,0,"nov 20_3","R_2zd3EcqSfKxT9tZ"
"479",4,0,1,3,39,1,0,0,0,"nov 20_3","R_3PT8FQWEufmJD0E"
"480",NA,NA,1,2,29,1,1,0,0,"nov 20_3","R_1gMgmwmmXDn1Ngl"
"481",3,0,0,3,69,1,1,0,0,"nov 20_3","R_3R8CaVrT6AYkwdu"
"482",6,1,0,4,44,0,3,0,0,"nov 20_3","R_2cBBFpOpkaXiB2d"
"483",4,0,0,2,66,0,1,0,0,"nov 20_3","R_1dsrBiyyGcpiUhI"
"484",NA,NA,0,3,49,0,2,0,0,"nov 20_3","R_3rZkaKTag2IT9nw"
"485",1,0,0,1,78,0,1,0,0,"nov 20_3","R_27NlFVu3CquvZ5D"
"486",6,1,0,2,34,0,1,0,0,"nov 20_3","R_eqBBriF7bkPi4Nj"
"487",2,0,0,1,24,1,1,0,0,"nov 20_3","R_WjSbCXH76LwLMsN"
"488",NA,NA,0,1,69,0,2,0,0,"nov 20_3","R_XZDNb2shbfqLRkJ"
"489",5,0,0,1,57,1,0,0,0,"nov 20_3","R_1CEjMO82igwbJy2"
"490",NA,NA,0,2,28,1,1,0,0,"nov 20_3","R_1QF6lAVhRdMRaFg"
"491",NA,NA,0,3,30,1,2,0,0,"nov 20_3","R_1P2fJRkzG0nxRfH"
"492",1,0,0,3,64,0,3,0,0,"nov 20_3","R_1E7rQK88KQlnxod"
"493",4,0,0,2,41,1,0,0,1,"nov 20_3","R_2qw6oCgFjOiOEYo"
"494",6,1,0,3,45,1,2,0,0,"nov 20_3","R_8bSjKZNAI0UzWNP"
"495",NA,NA,0,3,45,1,2,0,0,"nov 20_3","R_1qV8WSuI26eZSNf"
"496",7,1,0,3,55,1,1,0,0,"nov 20_3","R_3dQSXsbmPz5PHkQ"
"497",NA,NA,0,1,35,0,1,0,0,"nov 20_3","R_2ZHRoIOhxi45YVL"
"498",NA,NA,0,4,63,0,2,0,0,"nov 20_3","R_b3gudYiegmydTLH"
"499",NA,NA,0,2,67,0,1,0,0,"nov 20_3","R_3PMg0OIoawhzBQQ"
"500",5,0,0,1,29,1,0,0,0,"nov 20_3","R_1llOmQhBbOZjOxI"
"501",2,0,0,4,77,0,3,0,0,"nov 20_3","R_2z6DMlWHZbQAJgT"
"502",5,1,0,3,29,1,1,0,1,"nov 20_3","R_BWfUg6UhdJW6geJ"
"503",5,1,0,1,76,0,0,NA,0,"nov 20_3","R_3qBsfMI8rmh67SP"
"504",5,0,0,1,40,0,0,0,0,"nov 20_3","R_3iCheI9rCbZuUtU"
"505",NA,NA,1,3,29,1,1,0,0,"nov 20_3","R_3DwtlCBfvmedrd3"
"506",NA,NA,1,2,41,0,0,0,0,"nov 20_3","R_1q84vQK9hL5B4Vj"
"507",7,1,1,5,68,0,1,0,1,"nov 20_3","R_ZlgmeVQm9BMpBkt"
"508",NA,NA,1,1,32,0,0,0,0,"nov 20_3","R_1HhIJDDqhpRJAz0"
"509",4,0,1,1,31,0,1,0,0,"nov 20_3","R_3nUxTujveoJCTe0"
"510",3,0,1,2,37,0,0,0,0,"nov 20_3","R_2vZJMQypiREE9oi"
"511",6,1,1,1,57,0,0,0,0,"nov 20_3","R_2scm5FXWePFKfdt"
"512",NA,NA,1,2,49,0,0,0,0,"nov 20_3","R_1qf7sE4l3O6DUuN"
"513",NA,NA,1,1,46,0,1,0,0,"nov 20_3","R_2U9s20aJLExQV2z"
"514",4,0,1,4,29,1,1,0,0,"nov 20_3","R_1gvcmk6e1flyqTY"
"515",5,1,0,2,68,0,0,0,0,"nov 20_3","R_33CpfaFt2tx6YKx"
"516",4,0,0,1,63,0,0,0,0,"nov 20_3","R_1reT1rvdoM2x3ZQ"
"517",4,0,0,1,49,0,3,0,0,"nov 20_3","R_26fhsh5D5V04dWg"
"518",4,1,0,3,69,0,0,0,0,"nov 20_3","R_2PnDQxTBhARCTCl"
"519",NA,NA,0,3,42,1,3,0,0,"nov 20_3","R_10YKZtyX1S8gL4s"
"520",NA,NA,0,4,72,1,1,0,0,"nov 20_3","R_3JlosiSoqRvVhOl"
"521",NA,NA,0,1,20,1,2,0,0,"nov 20_3","R_2Y5uX1xA4rPoh4o"
"522",4,0,0,1,44,1,0,0,0,"nov 20_3","R_TnErpjq6xQE3d4d"
"523",NA,NA,0,2,62,0,1,0,0,"nov 20_3","R_1dLK02LNdAoJkYA"
"524",7,1,0,3,23,1,0,0,0,"nov 20_3","R_3RgR5CZITeffdU7"
"525",NA,NA,0,1,65,1,0,0,0,"nov 20_3","R_DS2K8VCFIswH9Yd"
"526",NA,NA,0,1,53,0,0,0,0,"nov 20_3","R_22SueXtl0COKbgy"
"527",NA,NA,0,3,71,0,1,0,0,"nov 20_3","R_1QmSCjJ3JzoWGHh"
"528",NA,NA,0,3,72,0,1,0,0,"nov 20_3","R_VPaBFtFboeGr1IJ"
"529",NA,NA,0,1,22,0,0,0,0,"nov 20_3","R_3NJrfLV1176fThu"
"530",6,1,0,3,69,0,2,0,1,"nov 20_3","R_YYp6IfFhysNfosx"
"531",NA,NA,0,3,69,0,1,0,0,"nov 20_3","R_3hn0mZkgi8TYub9"
"532",NA,NA,0,3,21,1,1,0,0,"nov 20_3","R_3FVWki72JiRwCEL"
"533",NA,NA,0,3,71,1,1,0,0,"nov 20_3","R_10HOVa6ocybyCGM"
"534",6,1,0,4,67,1,1,0,0,"nov 20_3","R_3IXl2OvkwA4lsro"
"535",5,1,0,5,74,0,3,0,0,"nov 20_3","R_1OVMCbL7rlHxMQn"
"536",7,1,0,3,39,0,0,0,0,"nov 20_3","R_VR3qyjpaWpSdTln"
"537",5,1,0,3,22,0,0,0,0,"nov 20_3","R_2v63HJ4VE5BB9nq"
"538",5,1,0,1,41,1,0,0,0,"nov 20_3","R_1pS6qYmcwRuu5PX"
"539",NA,NA,0,5,77,0,3,0,0,"nov 20_3","R_309246CFXQujt0q"
"540",NA,NA,0,3,70,0,1,0,0,"nov 20_3","R_aXb7g25MTwag3qF"
"541",1,0,0,2,73,0,0,0,0,"nov 20_3","R_2f2kVOWS5MwGn8w"
"542",NA,NA,0,3,30,0,1,0,0,"nov 20_3","R_2wRkbwiAWJ3oEFQ"
"543",7,1,0,1,42,0,0,0,0,"nov 20_3","R_1IdbMaQZRlSkVGh"
"544",6,1,0,3,68,0,1,0,0,"nov 20_3","R_2D2oE1PZUt3bCaR"
"545",4,0,0,4,22,0,2,0,0,"nov 20_3","R_3MxU6xhDmSWftqQ"
"546",NA,NA,0,4,24,0,2,0,0,"nov 20_3","R_3esloR3fKsxWmUf"
"547",NA,NA,0,1,56,0,1,0,0,"nov 20_3","R_22VX3w23x5jLKV6"
"548",NA,NA,0,3,39,0,0,0,0,"nov 20_3","R_3pfD8dF7qUAo8Do"
"549",7,1,0,3,28,0,1,0,1,"nov 20_3","R_3I03CmDeMUvReHU"
"550",4,0,0,1,73,0,0,0,0,"nov 20_3","R_2S3uzT6IsyU5zUU"
"551",6,1,0,3,25,1,0,0,1,"nov 20_3","R_3DiMnXD3d92jAwS"
"552",NA,NA,0,3,42,1,2,0,0,"nov 20_3","R_2CVcwuaDDUr9xY3"
"553",NA,NA,0,0,42,1,0,0,0,"nov 20_3","R_1LCBfhNKazrgkcC"
"554",4,0,0,3,30,1,1,0,1,"nov 20_3","R_20StH4i18y8b0Gq"
"555",3,0,0,1,21,1,1,0,0,"nov 20_3","R_1l4SG28196FaKmo"
"556",NA,NA,0,3,24,1,1,0,0,"nov 20_3","R_29vvGGIj3htiEeW"
"557",NA,NA,0,1,41,1,1,0,0,"nov 20_3","R_3mx5upPc9zTud7r"
"558",6,0,0,3,24,1,1,0,0,"nov 20_3","R_1kUIJ55xqJJV9W6"
"559",5,1,0,5,29,1,1,0,1,"nov 20_3","R_1otiEmPswQrGgLs"
"560",NA,NA,0,3,44,0,1,0,0,"nov 20_3","R_1gub2IGTy3zaMff"
"561",4,0,0,3,26,1,0,0,0,"nov 20_3","R_z0SnchbUIPB9YZ3"
"562",NA,NA,0,3,40,1,2,0,0,"nov 20_3","R_211EYGsaxOer1fh"
"563",4,0,0,5,36,1,3,0,0,"nov 20_3","R_10qunMtdQFHz6cO"
"564",1,0,0,1,27,1,0,0,0,"nov 20_3","R_3KPFhbs8SGtragb"
"565",2,0,0,1,49,1,0,0,0,"nov 20_3","R_1rxjJh0XTHCVFFw"
"566",NA,NA,0,1,18,1,1,0,0,"nov 20_3","R_1gSJAXesJ6NhmFu"
"567",NA,NA,0,2,43,1,1,0,0,"nov 20_3","R_231y4F4sF3WVQHU"
"568",4,0,0,3,31,1,0,0,0,"nov 20_3","R_3DhWMVlssQgoh6S"
"569",4,0,0,2,31,1,0,0,0,"nov 20_3","R_1dE1o2ztkaFIGXa"
"570",NA,NA,0,4,32,0,1,0,0,"nov 20_3","R_dnCWLoaWraszZGp"
"571",NA,NA,0,4,29,1,1,0,0,"nov 20_3","R_1plpfoWGsAUNosn"
"572",NA,NA,0,4,44,0,1,0,0,"nov 20_3","R_2w03UHgGZ0uOn78"
"573",5,0,0,1,23,1,1,0,0,"nov 20_3","R_b1KOgeTqxiu0Agh"
"574",NA,NA,0,3,24,1,0,0,0,"nov 20_3","R_33vZzSJpeaB5YgE"
"575",4,0,0,1,36,1,1,0,0,"nov 20_3","R_3D7qFoAvH03KVLL"
"576",5,1,0,1,44,1,0,0,0,"nov 20_3","R_1nTOQWZb29uKO0z"
"577",4,0,0,5,35,1,2,0,0,"nov 20_3","R_125WuHufGPZLiGh"
"578",6,1,0,5,67,0,3,0,0,"nov 20_3","R_2CE9Ae3Quq2Momi"
