"","ResponseId","Article_day","True_Dummy","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","Article","X","Search_Online"
"1053","R_3fcRGws6zTM2vz5","jan 6_5",1,0,43,0,4,0,2,"5","5",2415,0
"1054","R_3fd68PDtfVI2gCw","dec 3_5",0,0,34,0,1,0,2,"3.5","5",5833,0
"1055","R_3FJ3mOnfTB6kTMJ","dec 3_4",0,0,69,1,1,0,3,"4.6","4",779,0
"1056","R_3FKTjO9axgn6xJj","jan 6_4",1,0,50,0,1,1,1,"4.7","4",7524,0
"1057","R_3FQb01Yo9qLFmUT","dec 5_4",1,0,28,0,1,1,1,"3.7","4",6228,1
"1058","R_3FR1YqkCEJYEtTp","dec 4_4",1,0,68,0,2,0,0,"3.3","4",11117,0
"1059","R_3fTCA7h7l1nqqHF","dec 9_4",1,0,46,0,1,1,1,"3","4",11441,0
"1060","R_3FUkrw8KDFUaYkH","jan 7_4",0,0,50,0,3,0,1,"1.9","4",2582,0
"1061","R_3FVWki72JiRwCEL","nov 20_5",1,0,21,0,3,1,1,"4","5",5488,0
"1062","R_3fy25Kqhvo6YStO","dec 3_4",0,0,58,1,5,0,1,"2.3","4",10911,0
"1063","R_3fy25Kqhvo6YStO","dec 3_5",1,0,58,0,5,0,1,"2.3","5",5839,0
"1064","R_3fZfAbwcSMupZhd","dec 5_5",1,0,42,0,1,1,0,"3.9","5",11341,1
"1065","R_3G0V7s0sfod50qI","dec 5_4",1,0,58,0,3,0,1,"4.6","4",11237,0
"1066","R_3g1uDCrS8H65rti","nov 20_4",0,0,68,0,2,0,1,"3.3","4",10543,0
"1067","R_3G7YuGulcZ2aj1h","dec 3_4",1,0,28,0,3,1,0,"4.4","4",852,0
"1068","R_3G7YuGulcZ2aj1h","dec 3_5",1,0,28,0,3,1,0,"4.4","5",10996,0
"1069","R_3G8rEOCV6FuYT7U","nov 21_4",0,0,64,0,1,0,0,"2.2","4",541,0
"1070","R_3G8rEOCV6FuYT7U","nov 21_5",0,0,64,0,1,0,0,"2.2","5",10685,0
"1071","R_3GdmoOUk4xXYj0K","dec 3_4",0,0,69,0,3,0,1,"3.9","4",927,0
"1072","R_3GdmoOUk4xXYj0K","dec 3_5",1,0,69,0,3,0,1,"3.9","5",11071,0
"1073","R_3Ge8AvH744lfD8O","nov 20_4",0,0,42,0,2,0,0,"5","4",10537,1
"1074","R_3Ge8AvH744lfD8O","nov 20_5",1,0,42,0,2,0,0,"5","5",393,1
"1075","R_3Gg1MfUPyxOG0Rw","dec 9_4",1,0,47,0,1,0,2,"4.6","4",1212,0
"1076","R_3Gg1MfUPyxOG0Rw","dec 9_5",1,0,47,0,1,0,2,"4.6","5",11356,0
"1077","R_3GkqwSEJ1PFJ24a","jan 7_4",1,0,47,0,1,1,0,"4.3","4",12751,0
"1078","R_3gMy0KNocMC0fLA","dec 4_4",0,0,50,0,2,1,0,"3.7","4",11135,0
"1079","R_3gMy0KNocMC0fLA","dec 4_5",1,0,50,0,2,1,0,"3.7","5",6063,0
"1080","R_3Gp8G3S7qtA0eAL","dec 10_5",1,0,44,0,3,1,1,"3.7","5",6510,0
"1081","R_3gXbcoPBpSlejRw","nov 21_4",1,0,24,0,1,0,0,"4.2","4",10761,0
"1082","R_3gXbcoPBpSlejRw","nov 21_5",1,0,24,0,1,0,0,"4.2","5",5689,0
"1083","R_3h3Vg4F5RilBfAQ","dec 4_4",1,0,41,0,4,1,3,"3.5","4",1031,0
"1084","R_3h3Vg4F5RilBfAQ","dec 4_5",1,0,41,0,4,1,3,"3.5","5",6103,0
"1085","R_3h5XN1z4wVgPakc","dec 3_4",0,0,45,1,4,0,3,"4.2","4",5884,0
"1086","R_3h5XN1z4wVgPakc","dec 3_5",1,0,45,0,4,0,3,"4.2","5",812,0
"1087","R_3hAfs0W24kOklOS","dec 10_4",0,0,27,0,3,0,1,"5","4",6426,0
"1088","R_3hAfs0W24kOklOS","dec 10_5",1,0,27,0,3,0,1,"5","5",11498,0
"1089","R_3hDs4q97iuH86tq","dec 10_5",1,0,38,0,4,0,1,"4.8","5",11578,0
"1090","R_3hFQDgTfPAhzCCX","dec 11_5",1,0,65,0,4,0,3,"3.8","5",11759,0
"1091","R_3hGDGgGU4dyvo7N","jan 6_4",1,0,21,0,0,1,0,"3.4","4",12605,0
"1092","R_3hGDGgGU4dyvo7N","jan 6_5",0,0,21,0,0,1,0,"3.4","5",2461,0
"1093","R_3hH0kIzb9GoBReP","dec 5_5",1,0,29,NA,2,0,0,"4.8","5",11261,0
"1094","R_3HH4ZJlOfnvtfXA","jan 6_4",1,0,25,0,1,1,2,"4.6","4",12661,1
"1095","R_3HH4ZJlOfnvtfXA","jan 6_5",1,0,25,0,1,1,2,"4.6","5",7589,1
"1096","R_3HH6qzHcF2NWcNP","jan 6_4",1,0,30,0,1,0,1,"4.4","4",2463,0
"1097","R_3HH6qzHcF2NWcNP","jan 6_5",1,0,30,1,1,0,1,"4.4","5",7535,0
"1098","R_3hhc3ZWEmxtXZx1","nov 21_4",1,0,59,0,3,1,2,"2.1","4",10640,0
"1099","R_3hhc3ZWEmxtXZx1","nov 21_5",0,0,59,0,3,1,2,"2.1","5",5568,0
"1100","R_3HhJ6mX523dQLp0","jan 6_4",1,0,58,0,3,0,2,"3.3","4",12655,0
"1101","R_3HhJ6mX523dQLp0","jan 6_5",1,0,58,0,3,0,2,"3.3","5",7583,0
"1102","R_3HHsybun0VtghH2","jan 7_4",0,0,43,0,4,1,1,"1.9","4",2703,0
"1103","R_3HIDnsufgpwlCWB","jan 6_5",1,0,60,0,1,1,0,"3.7","5",2485,0
"1104","R_3hiq9EBRL8iu0Ga","nov 21_4",0,0,30,0,1,1,0,"4.2","4",10633,0
"1105","R_3HKbCjWbcILNhrH","nov 21_4",1,0,57,0,3,0,1,"3.9","4",5558,0
"1106","R_3hlTp78u6EeIOjH","dec 3_4",1,0,31,1,3,1,1,"3.5","4",11010,0
"1107","R_3hlTp78u6EeIOjH","dec 3_5",0,0,31,0,3,1,1,"3.5","5",5938,0
"1108","R_3hm7O47iEdSewyL","dec 3_4",0,0,43,NA,1,0,2,"4.4","4",926,0
"1109","R_3hn0mZkgi8TYub9","nov 20_4",0,0,69,0,3,0,1,"2.3","4",5487,0
"1110","R_3hn0mZkgi8TYub9","nov 20_5",1,0,69,0,3,0,1,"2.3","5",10559,0
"1111","R_3Hn4VXhd213iRMl","dec 4_4",1,0,61,NA,2,1,2,"4.2","4",6069,0
"1112","R_3Hn4VXhd213iRMl","dec 4_5",1,0,61,NA,2,1,2,"4.2","5",11141,0
"1113","R_3HNxQfogPgoJXje","nov 21_4",1,0,31,0,1,1,1,"3.3","4",10743,0
"1114","R_3HoFIMHfaCzEF58","dec 3_4",1,0,34,1,3,1,1,"4","4",10980,0
"1115","R_3HoSGTbCgQFnC2t","jan 7_4",1,0,47,0,4,1,2,"3.9","4",12863,1
"1116","R_3HqaMcmqLUpbbj9","dec 10_5",0,0,59,0,1,1,0,"2.3","5",11608,0
"1117","R_3HTS2QrqUfYUZ6u","dec 5_4",1,0,80,1,4,0,0,"5","4",6177,1
"1118","R_3HTS2QrqUfYUZ6u","dec 5_5",0,0,80,0,4,0,0,"5","5",1105,1
"1119","R_3huchNqGxvYrcGD","jan 6_4",1,0,23,0,3,1,2,"1.7","4",2558,0
"1120","R_3huchNqGxvYrcGD","jan 6_5",1,0,23,0,3,1,2,"1.7","5",12702,0
"1121","R_3huNIeb8xHcP3iC","dec 3_5",1,0,35,0,2,1,0,"3.5","5",11037,0
"1122","R_3I03CmDeMUvReHU","nov 20_5",1,0,28,0,3,0,1,"5","5",391,0
"1123","R_3I69eADrfPMVPfV","dec 4_4",1,0,29,0,2,1,1,"4.4","4",6072,0
"1124","R_3I69eADrfPMVPfV","dec 4_5",1,0,29,0,2,1,1,"4.4","5",11144,0
"1125","R_3I9qxJmiwwqhW9h","jan 6_4",1,0,65,0,1,1,0,"2.4","4",7544,0
"1126","R_3I9tUy2z9kbatKf","jan 6_4",0,0,56,NA,1,1,0,"1.6","4",12680,0
"1127","R_3I9tUy2z9kbatKf","jan 6_5",1,0,56,NA,1,1,0,"1.6","5",2536,0
"1128","R_3IbZ5YwdOLHWXUh","dec 9_5",1,0,68,0,3,0,2,"3.3","5",11400,0
"1129","R_3iCheI9rCbZuUtU","nov 20_4",1,0,40,0,1,0,0,"2.3","4",347,0
"1130","R_3iCLYyLvklfRMvn","jan 7_5",0,0,55,1,1,1,0,"1.9","5",2603,0
"1131","R_3iIl3r9YFV3nQb8","nov 21_4",1,0,48,0,4,0,3,"4.7","4",576,0
"1132","R_3iIl3r9YFV3nQb8","nov 21_5",1,0,48,0,4,0,3,"4.7","5",10720,0
"1133","R_3ilr9IosvbH7ayM","dec 5_4",1,0,70,0,3,0,1,"5","4",11248,0
"1134","R_3ilr9IosvbH7ayM","dec 5_5",1,0,70,0,3,0,1,"5","5",6176,0
"1135","R_3iLwGvbVKTU9wiE","dec 10_4",0,0,61,0,4,1,2,"3.7","4",6548,0
"1136","R_3imsKrkM7MW3q7a","dec 10_4",0,0,42,0,3,1,1,"2.5","4",6517,0
"1137","R_3imsKrkM7MW3q7a","dec 10_5",1,0,42,0,3,1,1,"2.5","5",11589,0
"1138","R_3iOrbzRVdrXBsLu","dec 5_4",1,0,56,0,2,0,2,"1.9","4",1063,0
"1139","R_3iOrbzRVdrXBsLu","dec 5_5",1,0,56,0,2,0,2,"1.9","5",11207,0
"1140","R_3isZzsCU0mgt3SC","dec 9_5",0,0,26,0,1,1,0,"5","5",11468,0
"1141","R_3iWnNivRzmu2hby","jan 7_5",1,0,39,0,3,1,3,"3.5","5",12867,0
"1142","R_3IWT6Nhr4HrXclm","dec 4_4",1,0,24,0,3,1,0,"3.7","4",11186,0
"1143","R_3IWT6Nhr4HrXclm","dec 4_5",1,0,24,0,3,1,0,"3.7","5",1042,0
"1144","R_3IXl2OvkwA4lsro","nov 20_4",1,0,67,0,4,1,1,"3.7","4",418,0
"1145","R_3ixtVgFv9pU0gYK","jan 7_5",0,0,40,0,4,1,3,"4.4","5",2716,0
"1146","R_3IZb0ZbXjbNvcnu","dec 10_4",0,0,64,0,3,1,2,"3.1","4",6562,0
"1147","R_3j1ywEntp6FOc5D","dec 9_4",1,0,32,0,4,1,0,"5","4",11437,0
"1148","R_3j1ywEntp6FOc5D","dec 9_5",1,0,32,0,4,1,0,"5","5",6365,0
"1149","R_3J2vyU0wdD54DOk","dec 3_5",1,0,20,0,2,1,0,"4.4","5",884,0
"1150","R_3j9fE0cagFAUzjo","nov 21_4",0,0,40,NA,1,1,1,"1","4",587,0
"1151","R_3jcJjs3rltmfSuf","dec 4_5",1,0,21,0,3,1,1,"4.6","5",11143,0
"1152","R_3jfIY5eRqD0gN3l","dec 5_4",0,0,78,1,1,0,1,"4.2","4",1070,0
"1153","R_3JJgJQCKjRMpUzG","jan 6_4",0,0,65,0,4,1,0,"3.5","4",12711,0
"1154","R_3JJgJQCKjRMpUzG","jan 6_5",0,0,65,0,4,1,0,"3.5","5",7639,0
"1155","R_3JlosiSoqRvVhOl","nov 20_5",1,0,72,0,4,1,1,"2.7","5",10548,0
"1156","R_3JnnMLnmEsicJtw","dec 3_4",1,0,28,0,1,1,0,"5","4",5922,0
"1157","R_3jTZC1wPWsPHh9i","jan 6_5",1,0,50,0,1,0,0,"4.8","5",2480,0
"1158","R_3JyJXxNA0ndr81w","nov 21_4",1,0,36,0,1,1,1,"3.5","4",596,0
"1159","R_3k0NqFRiBh8O7tu","jan 6_4",0,0,71,NA,1,1,0,"1.8","4",12662,0
"1160","R_3k6RGyDWWjmO5xN","dec 11_4",1,0,26,0,4,1,0,"4.6","4",6678,0
"1161","R_3k7JLmjEdqwwNEh","dec 9_5",1,0,36,0,4,1,1,"3.3","5",6383,0
"1162","R_3KD5Ua4puRWXP4t","dec 10_4",1,0,44,0,3,1,1,"4.8","4",11539,0
"1163","R_3KD5Ua4puRWXP4t","dec 10_5",1,0,44,0,3,1,1,"4.8","5",1395,0
"1164","R_3kdHazENBmOGTTR","nov 21_4",1,0,26,0,1,0,0,"3.4","4",10756,0
"1165","R_3kdHazENBmOGTTR","nov 21_5",1,0,26,0,1,0,0,"3.4","5",612,0
"1166","R_3kF0kyIMXsrujK1","jan 7_4",1,0,24,0,3,0,1,"3.4","4",12767,0
"1167","R_3kFHSVTWPQtFlbP","dec 5_4",0,0,37,0,1,1,0,"1.7","4",6225,0
"1168","R_3kgInR4QxrJleeQ","dec 11_5",0,0,33,NA,1,1,0,"2.4","5",6668,0
"1169","R_3kGvONr8f4gYwz6","jan 7_4",1,0,44,0,1,0,0,"3.7","4",2646,0
"1170","R_3kGvONr8f4gYwz6","jan 7_5",1,0,44,1,1,0,0,"3.7","5",7718,0
"1171","R_3kLhpPJlo2WDInf","dec 9_5",1,0,51,0,4,0,3,"4.4","5",6283,0
"1172","R_3KlokPamJDHDipP","nov 21_4",0,0,47,0,3,1,1,"3.2","4",5618,0
"1173","R_3kmHGrdxM0FidfL","nov 20_5",0,0,67,0,4,1,1,"2.7","5",10569,0
"1174","R_3KPFhbs8SGtragb","nov 20_5",0,0,27,0,1,1,0,"4.7","5",5519,0
"1175","R_3KPZ5Jm8euqGCB8","dec 9_5",1,0,60,0,4,0,1,"3.8","5",11372,0
"1176","R_3kq75ggzx3II76x","jan 6_5",1,0,43,1,4,0,2,"4.3","5",7514,0
"1177","R_3Ktr0kNgm3K1sFb","dec 11_4",1,0,41,0,3,0,0,"2.6","4",6707,0
"1178","R_3kvmH2BBBExpzYn","nov 20_4",1,0,50,0,1,1,1,"4.3","4",466,0
"1179","R_3kvmH2BBBExpzYn","nov 20_5",0,0,50,0,1,1,1,"4.3","5",10610,0
"1180","R_3KW3zjqpY95LiwR","dec 3_5",1,0,70,0,2,0,1,"4","5",822,1
"1181","R_3L5rStRY0BZ65Nf","dec 5_4",0,0,34,0,3,0,2,"3.8","4",6205,0
"1182","R_3L6EFoioymIRXtm","dec 3_4",1,0,62,0,1,0,0,"2","4",793,0
"1183","R_3L6EFoioymIRXtm","dec 3_5",0,0,62,0,1,0,0,"2","5",5865,0
"1184","R_3l7CZff1WcE3ltv","jan 6_4",0,0,61,0,1,1,1,"2","4",12664,0
"1185","R_3l7CZff1WcE3ltv","jan 6_5",0,0,61,0,1,1,1,"2","5",2520,0
"1186","R_3lAe86zAXOWzWL6","jan 7_5",0,0,32,0,4,0,1,"3.9","5",12786,0
"1187","R_3LcM4kWZFHQ46t4","jan 6_4",0,0,62,0,1,0,2,"4.6","4",2454,0
"1188","R_3Ldv4dtnUL9pUoa","dec 4_5",1,0,70,0,3,0,0,"2.7","5",6037,1
"1189","R_3LgRCXLWTILGbLM","dec 3_4",0,0,42,0,3,0,1,"4.2","4",750,0
"1190","R_3LgRCXLWTILGbLM","dec 3_5",1,0,42,0,3,0,1,"4.2","5",5822,0
"1191","R_3LjBePhvXCXfoJ3","dec 9_5",1,0,38,NA,3,1,3,"2.7","5",1291,0
"1192","R_3lK9aQdzYb18pIT","dec 3_5",1,0,44,0,2,1,0,"4.4","5",868,1
"1193","R_3lQ9XZjJrACPpOC","jan 6_5",1,0,36,0,3,0,1,"3.7","5",7517,0
"1194","R_3LXAYjJyDziqfnw","nov 21_5",1,0,55,0,4,1,1,"2.4","5",10679,0
"1195","R_3LZqMWL1v82IUze","jan 7_4",1,0,59,0,1,1,2,"4.2","4",7681,0
"1196","R_3m2ecBGrjVFHwmM","dec 3_4",1,0,43,0,2,1,2,"3.9","4",843,0
"1197","R_3m2ecBGrjVFHwmM","dec 3_5",1,0,43,0,2,1,2,"3.9","5",5915,0
"1198","R_3m2haqVDPVo3www","dec 10_4",1,0,55,1,1,1,1,"1.9","4",6545,0
"1199","R_3M43FL0z0XGtC0K","dec 5_4",1,0,57,1,3,0,2,"3.3","4",11212,0
"1200","R_3M5mnuuTKSSp1GC","jan 6_4",0,0,53,0,1,1,1,"3.4","4",12630,0
"1201","R_3M5tdnRLzX310SD","dec 3_5",1,0,66,0,3,0,1,"1.8","5",790,0
"1202","R_3M5walsUJaUPmQN","dec 11_5",0,0,35,0,0,0,1,"3.4","5",6716,0
"1203","R_3M6fnWbAtd5eqjV","jan 7_4",1,0,32,0,3,0,0,"5","4",12831,0
"1204","R_3m9SrzDHVTGz7D3","nov 21_5",1,0,69,0,2,1,0,"4","5",5596,1
"1205","R_3MbqmLoGCr6gQrP","dec 11_4",1,0,57,0,3,0,3,"5","4",11769,0
"1206","R_3MbqmLoGCr6gQrP","dec 11_5",1,0,57,0,3,0,3,"5","5",6697,0
"1207","R_3MbXRn08RTDQLjN","dec 5_4",0,0,38,1,1,1,0,"2.2","4",1166,0
"1208","R_3MbXRn08RTDQLjN","dec 5_5",0,0,38,0,1,1,0,"2.2","5",6238,0
"1209","R_3ME891Zafkeds3n","nov 21_5",0,0,45,0,1,1,1,"2.1","5",608,0
"1210","R_3mf78GuHoMtdIql","dec 3_4",0,0,55,0,3,0,1,"4.2","4",5857,0
"1211","R_3mf78GuHoMtdIql","dec 3_5",1,0,55,0,3,0,1,"4.2","5",785,0
"1212","R_3MfIA3USlzZVl4M","dec 3_5",1,0,66,0,3,0,1,"3.2","5",10927,0
"1213","R_3MFjlZSiFC3W2WK","dec 9_5",1,0,52,0,4,0,3,"3.2","5",1249,0
"1214","R_3mfrYhzyzXC8gZE","nov 20_4",1,0,38,0,2,0,1,"4.9","4",10518,0
"1215","R_3mfwgvMvOrMWEHP","jan 7_5",1,0,65,1,1,0,0,"3.4","5",12770,0
"1216","R_3mfxy8uqe3SjSjY","dec 3_4",0,0,41,0,4,1,1,"4.8","4",11008,0
"1217","R_3mfxy8uqe3SjSjY","dec 3_5",1,0,41,0,4,1,1,"4.8","5",5936,0
"1218","R_3MhrvpTkTKYiV5X","dec 10_4",1,0,59,0,4,0,3,"5","4",6553,0
"1219","R_3MifA2l2TesEH2E","dec 11_5",1,0,38,0,1,1,2,"3.2","5",11649,0
"1220","R_3mknHrms3likMJT","dec 4_4",0,0,46,0,4,0,2,"3.7","4",6031,0
"1221","R_3MMD316Dwg4v7RC","dec 4_4",1,0,31,0,1,1,0,"4.3","4",1017,0
"1222","R_3MMD316Dwg4v7RC","dec 4_5",1,0,31,0,1,1,0,"4.3","5",6089,0
"1223","R_3MnWe0semQVR8QD","dec 11_5",0,0,32,0,1,1,0,"3.3","5",6657,0
"1224","R_3MQjQ3GLuxIPXdp","nov 20_4",0,0,39,0,1,0,1,"5","4",366,1
"1225","R_3MQjQ3GLuxIPXdp","nov 20_5",0,0,39,0,1,0,1,"5","5",5438,1
"1226","R_3MQzzVU1P9q1sXb","dec 5_4",0,0,73,1,3,0,1,"3.2","4",11229,0
"1227","R_3MQzzVU1P9q1sXb","dec 5_5",0,0,73,0,3,0,1,"3.2","5",1085,0
"1228","R_3MsBHKpIbPFCRYH","jan 6_4",0,0,51,NA,3,1,0,"4.4","4",12706,0
"1229","R_3MsBHKpIbPFCRYH","jan 6_5",0,0,51,NA,3,1,0,"4.4","5",7634,0
"1230","R_3mx5upPc9zTud7r","nov 20_4",1,0,41,0,1,1,1,"3.5","4",10585,0
"1231","R_3MyyPpAfE5d8hp9","jan 6_4",1,0,50,0,3,0,3,"4.4","4",2487,0
"1232","R_3MyyPpAfE5d8hp9","jan 6_5",1,0,50,0,3,0,3,"4.4","5",7559,0
"1233","R_3nASxRPwtUNEYJb","dec 11_4",0,0,69,0,1,1,1,"3.6","4",11667,0
"1234","R_3nAxjtifhFozlya","jan 6_5",0,0,28,NA,0,0,0,"5","5",2419,0
"1235","R_3nCTcxKDAoM2OKF","dec 3_4",1,0,22,0,1,1,1,"3.2","4",11032,0
"1236","R_3nCTcxKDAoM2OKF","dec 3_5",0,0,22,0,1,1,1,"3.2","5",5960,0
"1237","R_3NHZXiElbL88fRO","jan 6_4",1,0,62,0,3,1,1,"4.8","4",12704,0
"1238","R_3NJrfLV1176fThu","nov 20_4",1,0,22,0,1,0,0,"4.1","4",413,0
"1239","R_3NJrfLV1176fThu","nov 20_5",0,0,22,0,1,0,0,"4.1","5",10557,0
"1240","R_3NK9lYyvEwYKpBp","dec 10_5",1,0,59,0,4,0,0,"4.2","5",11630,0
"1241","R_3nkg48Sm40bv8co","dec 5_4",0,0,41,0,3,1,2,"4.1","4",6242,0
"1242","R_3nkg48Sm40bv8co","dec 5_5",1,0,41,0,3,1,2,"4.1","5",11314,0
"1243","R_3nkH3HjegiErtn7","dec 4_4",0,0,25,0,1,1,1,"3.5","4",11166,0
"1244","R_3nkH3HjegiErtn7","dec 4_5",1,0,25,0,1,1,1,"3.5","5",1022,0
"1245","R_3NKxTeinnm7M6cW","jan 7_4",1,0,23,0,3,1,2,"4.4","4",7792,0
"1246","R_3NL4jST6SDH4IZG","dec 3_4",0,0,60,0,2,0,1,"3.8","4",10958,0
"1247","R_3NL4jST6SDH4IZG","dec 3_5",1,0,60,0,2,0,1,"3.8","5",814,0
"1248","R_3nOavpymD50TiN8","nov 21_4",0,0,46,0,3,1,2,"1.8","4",589,0
"1249","R_3NODfTolywCbC3i","nov 21_4",0,0,43,0,4,1,2,"4.6","4",5570,0
"1250","R_3NODfTolywCbC3i","nov 21_5",1,0,43,0,4,1,2,"4.6","5",10642,0
"1251","R_3noWplTdUEiDPxW","dec 4_4",0,0,37,0,3,1,0,"2.6","4",6019,0
"1252","R_3noWplTdUEiDPxW","dec 4_5",1,0,37,0,3,1,0,"2.6","5",11091,0
"1253","R_3nqPkKiKRne9mO9","dec 5_4",0,0,28,0,3,1,2,"3.4","4",11339,0
"1254","R_3nr3uTQk13JiirM","nov 21_4",1,0,30,0,2,0,2,"3.6","4",5687,1
"1255","R_3nTOBTOYuTT2jfj","nov 21_4",0,0,70,0,4,0,2,"2.5","4",10628,0
"1256","R_3nTOBTOYuTT2jfj","nov 21_5",0,0,70,0,4,0,2,"2.5","5",5556,0
"1257","R_3NVy3jJErtItfrP","nov 21_4",1,0,50,0,4,0,3,"4.7","4",567,0
"1258","R_3nxFmf0RzdLc4tm","dec 3_5",1,0,33,0,1,1,1,"3.6","5",854,0
"1259","R_3NxMkjVyvAC2qmV","dec 3_4",1,0,40,1,1,1,1,"3.4","4",5972,0
"1260","R_3NyB0XRVps4kr7Z","dec 3_4",1,0,63,0,2,0,1,"4.1","4",5847,0
"1261","R_3NzgMgUkScq0WHM","nov 21_4",0,0,41,0,1,1,0,"3.2","4",10634,0
"1262","R_3NzgMgUkScq0WHM","nov 21_5",1,0,41,0,1,1,0,"3.2","5",5562,0
"1263","R_3O04ObH2pkQV84o","jan 7_4",0,0,31,NA,1,1,0,"3.9","4",12808,0
"1264","R_3O6pslJQqdSzknF","dec 10_5",1,0,29,0,4,0,2,"4.3","5",1378,1
"1265","R_3Oc6sxUCxtTjOJt","dec 5_4",0,0,63,0,4,0,1,"2.8","4",11265,0
"1266","R_3Oc6sxUCxtTjOJt","dec 5_5",1,0,63,0,4,0,1,"2.8","5",1121,0
"1267","R_3OeUQtqprchrlPx","dec 4_4",0,0,27,0,1,1,0,"4.8","4",1005,0
"1268","R_3OeUQtqprchrlPx","dec 4_5",1,0,27,0,1,1,0,"4.8","5",6077,0
"1269","R_3OfiaMTmtJGuj1U","dec 4_4",0,0,72,0,1,0,1,"2","4",11088,0
"1270","R_3OfiaMTmtJGuj1U","dec 4_5",0,0,72,0,1,0,1,"2","5",944,0
"1271","R_3OjmRqqQGrMWrwX","nov 20_4",0,0,35,0,1,0,3,"3.1","4",352,1
"1272","R_3OkPXxxGIjqyRtg","nov 21_4",1,0,45,0,2,0,1,"3.8","4",5677,0
"1273","R_3oLvocYjeEdNLcd","dec 4_4",0,0,49,0,3,0,2,"2.7","4",6048,0
"1274","R_3oTJVZwkYw78Zv8","nov 21_4",1,0,36,0,1,1,0,"3.8","4",522,0
"1275","R_3oyF9Dkn9gaAD6k","dec 4_5",1,0,36,0,1,0,0,"4.1","5",6003,0
"1276","R_3oz0PvAw4swCFtb","jan 6_4",1,0,33,NA,4,0,2,"5","4",7499,0
"1277","R_3oz0PvAw4swCFtb","jan 6_5",0,0,33,NA,4,0,2,"5","5",2427,0
"1278","R_3oZQNuTEcLBUXS7","dec 5_5",1,0,61,0,4,0,2,"4.9","5",11258,0
"1279","R_3p4qP5qswHAPkVr","jan 6_4",1,0,55,0,1,0,0,"1","4",2476,0
"1280","R_3p4qP5qswHAPkVr","jan 6_5",0,0,55,0,1,0,0,"1","5",12620,0
"1281","R_3p5tNgFKT8APV5A","nov 20_4",1,0,39,0,3,0,2,"4.6","4",10507,1
"1282","R_3PAH49a6NVboNZ8","jan 6_4",1,0,47,0,4,0,3,"4.3","4",2460,0
"1283","R_3PAH49a6NVboNZ8","jan 6_5",1,0,47,0,4,0,3,"4.3","5",7532,1
"1284","R_3pbi3p7p0sK1tRh","dec 11_4",1,0,62,0,1,1,0,"3.7","4",11658,0
"1285","R_3pbi3p7p0sK1tRh","dec 11_5",1,0,62,0,1,1,0,"3.7","5",6586,1
"1286","R_3PdlUWzqqraVFDc","dec 4_5",0,0,41,0,1,0,1,"4","5",6004,0
"1287","R_3pfD8dF7qUAo8Do","nov 20_4",1,0,39,0,3,0,0,"5","4",5462,0
"1288","R_3PfqZ1jYSNKxb8d","dec 5_5",0,0,29,NA,1,1,0,"3.6","5",6234,0
"1289","R_3phe6ec2lrGavtS","dec 11_4",0,0,65,0,1,1,0,"4.2","4",1529,0
"1290","R_3phe6ec2lrGavtS","dec 11_5",1,0,65,0,1,1,0,"4.2","5",6601,0
"1291","R_3PhstICbUm0QxxF","jan 7_4",1,0,46,0,4,0,2,"3.5","4",7710,0
"1292","R_3PhstICbUm0QxxF","jan 7_5",1,0,46,0,4,0,2,"3.5","5",2638,0
"1293","R_3pmbJ2WsoHvmhyW","jan 6_4",1,0,18,0,1,1,3,"4.3","4",7610,0
"1294","R_3pmbJ2WsoHvmhyW","jan 6_5",1,0,18,0,1,1,3,"4.3","5",12682,0
"1295","R_3PMg0OIoawhzBQQ","nov 20_4",0,0,67,0,2,0,1,"4.6","4",5414,0
"1296","R_3PMg0OIoawhzBQQ","nov 20_5",0,0,67,0,2,0,1,"4.6","5",342,0
"1297","R_3pmQtJpojcKXfgx","dec 10_4",0,0,29,0,2,0,0,"4.2","4",11567,0
"1298","R_3pmQtJpojcKXfgx","dec 10_5",0,0,29,0,2,0,0,"4.2","5",1423,0
"1299","R_3pnW3Of0bmViN6b","dec 9_4",1,0,55,0,4,0,0,"2.8","4",6273,0
"1300","R_3PppkwPvmvJW22a","dec 9_4",1,0,46,0,3,1,1,"4.8","4",6368,0
"1301","R_3PQQk3SHaLYXgQO","dec 5_5",1,0,34,NA,3,1,1,"4.9","5",6235,0
"1302","R_3PvIBQtvGtxFtKN","dec 3_4",0,0,46,1,4,1,2,"2.9","4",5917,0
"1303","R_3PzNIUdtrNOoEf5","dec 3_4",0,0,47,0,4,1,3,"4.6","4",5923,0
"1304","R_3PzNIUdtrNOoEf5","dec 3_5",1,0,47,0,4,1,3,"4.6","5",10995,0
"1305","R_3PZR8M9Tkumri3H","dec 10_4",0,0,71,0,1,1,0,"3","4",11619,0
"1306","R_3PZR8M9Tkumri3H","dec 10_5",1,0,71,0,1,1,0,"3","5",1475,0
"1307","R_3qa0cI2E4jz4hpo","dec 3_4",0,0,33,0,3,0,3,"5","4",10907,0
"1308","R_3qa0cI2E4jz4hpo","dec 3_5",1,0,33,0,3,0,3,"5","5",5835,0
"1309","R_3qa1PDa6UnQDRR6","nov 20_4",1,0,57,0,3,0,2,"5","4",5439,0
"1310","R_3qBsfMI8rmh67SP","nov 20_4",0,0,76,NA,1,0,0,"1.3","4",346,0
