"","ResponseId","Article_day","True_Dummy","Likert_Evaluation","Treat_Search","Age","Dummy_Congruence","Education_Score","Gender","Income_Score","Dig_Lit_Avg","X","Search_Online"
"1015","R_xrxwR4EPOVQuDiV","dec 10_1",1,5,0,2.2,1,5,1,1,"3.3",11531,0
"1016","R_XSBEmxFaWw15cZ3","dec 11_3",0,1,0,7.4,0,3,0,1,"4.3",11763,0
"1017","R_xsXBlKSDyc1ufap","dec 11_1",0,4,0,6.9,1,1,1,1,"3.7",11657,0
"1018","R_XSyjd77eqa1cnW9","dec 10_2",0,1,0,6.2,0,1,0,1,"2.8",11618,0
"1019","R_xuvtxn5sGWT9xyV","dec 11_3",0,3,0,7.4,0,0,0,1,"4.2",11715,0
"1020","R_xxfoYrdtW1C2tvX","nov 21_1",0,2,0,4.9,0,1,1,0,"4.4",10736,0
"1021","R_xykSkRWKXP666nD","jan 28_1",0,2,0,6.1,0,1,1,0,"3.9",14594,0
"1022","R_XYU5tvggjOAfK5H","dec 16_1",1,6,0,7.3,1,3,0,0,"4.4",11994,0
"1023","R_Y3PUomJPq2w8GGt","feb 5_1",0,2,0,6.7,0,1,1,0,"3.4",14977,0
"1024","R_Y4TYocfuKqZOAGB","jan 6_1",0,4,0,5.5,1,3,1,3,"4.6",12708,0
"1025","R_Y6aNQAfYWyEfZBL","jan 21_1",0,1,0,6.2,0,1,1,1,"4.2",13818,0
"1026","R_Yaw89u8VIprtWGR","feb 4_3",0,4,0,2.7,0,1,0,0,"1.6",14858,0
"1027","R_ylumLQnFVHknfOx","dec 10_2",0,3,0,3.8,0,1,1,2,"4.2",11537,0
"1028","R_ymcm04orReieVnX","nov 20_3",0,3,0,7.1,0,3,0,2,"4.1",10499,0
"1029","R_yNK9bJJtEaMLNwl","jan 6_1",1,6,0,4.4,1,1,0,0,"4.1",12587,0
"1030","R_yOXxiAV0QeGrbhv","feb 6_3",0,3,0,5.2,0,4,0,0,"4.7",15113,0
"1031","R_yR3xPyt3E9ROY9z","jan 27_3",0,1,0,4.8,0,4,0,3,"5",14335,0
"1032","R_YSwXLIV7qViOuad","jan 13_2",0,4,0,5.5,0,1,1,1,"3",13344,0
"1033","R_ysYHSqCSB9itOlH","dec 4_2",0,2,0,2,0,1,1,1,"4",11167,0
"1034","R_yUqLuSezOCYzrW1","dec 19_1",0,3,0,4.7,1,3,0,1,"3.5",12475,0
"1035","R_yUZUEsUZmgqDhnz","jan 27_3",0,2,0,5.9,0,3,0,3,"5",14406,0
"1036","R_yVFeQYFJBfs7YkN","dec 11_3",0,2,0,6.9,1,1,1,1,"3.3",11679,0
"1037","R_yw1ggg7Jovtktxv","jan 21_1",0,6,0,6.1,1,1,0,0,"3.7",13876,0
"1038","R_YWDhpFbYtjZ2eeB","jan 28_1",1,7,0,5,1,5,0,3,"5",14604,0
"1039","R_yX4kXcpmcpiNxux","jan 8_4",0,4,0,6.6,1,3,1,0,"2.5",13000,0
"1040","R_yxLFPcDiVLzlG3n","dec 11_1",0,1,0,7.5,0,1,1,0,"2.8",11684,0
"1041","R_yxRO0xOnoOqXjkR","jan 13_2",0,2,0,5.2,0,3,0,1,"4.5",13215,0
"1042","R_yywNlo6Skd0p3Ed","jan 21_3",0,2,0,2.8,0,4,1,3,"4.6",13939,0
"1043","R_yyZgnxpeOHGvaLf","dec 19_1",1,7,0,3.9,0,3,0,1,"4.6",12508,0
"1044","R_z0SnchbUIPB9YZ3","nov 20_3",0,4,0,2.6,0,3,1,0,"3.5",10588,1
"1045","R_z3ey0LCTEiapetr","feb 4_3",0,1,0,2.3,0,1,0,0,"3.5",14843,0
"1046","R_z7qYUAkJ0IcbwPv","dec 4_1",0,4,0,7.8,0,4,0,1,"2.6",11081,0
"1047","R_zcJgzl9X7473pwB","jan 13_1",1,5,0,2.7,0,1,0,0,"3",13229,1
"1048","R_zcnv6FhvqYT5oWJ","jan 8_4",1,3,0,5,1,4,1,0,"3.2",13018,0
"1049","R_Zgxfhi5AIvQg26l","feb 6_2",0,2,0,2.4,0,4,0,3,"4.4",15122,0
"1050","R_ZK96mddY1bhaTst","jan 21_3",0,4,0,3.8,NA,0,1,0,"2.9",13821,0
"1051","R_ZqSDjuM9oIC3XBT","dec 10_2",0,3,0,3.3,0,5,1,3,"3.3",11566,0
"1052","R_ZqSlVlzsutgto8F","feb 4_1",0,4,0,2.3,0,1,1,0,"4",14827,0
"1053","R_ZrvR2O37mJo4mu5","dec 4_2",0,5,0,4.2,0,2,1,1,"3.6",11156,1
"1054","R_Zt8QeQSgK9L2ITv","jan 8_1",0,1,0,3.7,0,2,0,1,"3.9",12900,0
