"","ResponseId","Article_day","True_Dummy","Likert_Evaluation","Age","Dig_Lit_Avg","Income_Score","CRT_Score","Familiar_Story","Education_Score","Duration","Ideology_Score","Gender","Treatment","Dummy_Ideology","Article_Lean","Dummy_Congruence","Susc_FN","Treat_Search","X","Search_Online"
"711","R_3PEUU2wKxHRoxSi","dec 3_2",0,4,22,3.5,2,1,"No",2,505,3,1,0,"Conservative","Liberal",0,0,0,13912,0
"712","R_3pHB9RWckbqB1T3","feb 4_3",0,2,36,3.9,1,2,"No",4,1098,-2,1,0,"Liberal","Neutral",0,0,0,13725,0
"713","R_3phRH67l2fnvQRX","dec 10_2",1,4,23,3.6,1,2,"No",3,586,1,0,0,"Conservative","Neutral",0,1,0,12481,0
"714","R_3phwpDWOFDKi6Y0","feb 4_3",0,5,56,4,3,3,"Yes",3,1057,2,1,0,"Conservative","Neutral",0,0,0,13817,0
"715","R_3Pjo3pPeYYGHWcY","dec 4_2",1,7,58,4.1,1,0,"No",2,11070,-1,0,0,"Liberal","Liberal",1,1,0,10052,0
"716","R_3pm63nBK49u9P0g","nov 21_1",0,2,20,4.2,1,3,"No",2,1494,2,1,0,"Conservative","Conservative",1,0,0,12380,0
"717","R_3PnmAvkVNygsCBu","nov 21_1",0,3,32,3.8,2,1,"No",4,952,-3,1,0,"Liberal","Conservative",0,0,0,12415,0
"718","R_3pr3KqjsuFHiy65","jan 21_1",0,3,70,3.9,1,0,"No",4,967,0,1,0,"Moderate","Conservative",0,0,0,14463,1
"719","R_3PSiNUhrx95WcoM","feb 4_1",0,4,54,4.3,0,0,"No",2,1150,0,1,0,"Moderate","Conservative",0,0,0,13726,0
"720","R_3psw5FzWvWEDbR2","jan 27_3",1,4,66,2.4,0,2,"No",3,1296,2,1,0,"Conservative","Neutral",0,1,0,12257,0
"721","R_3PvPJepNlWgXteP","dec 11_3",0,4,49,2.2,2,2,"No",1,1042,1,1,0,"Conservative","Conservative",1,0,0,13369,0
"722","R_3PZYrsLBBpNRuvJ","feb 4_3",0,5,41,4.2,3,1,"Not Sure",4,2181,-2,0,0,"Liberal","Neutral",0,0,0,13706,1
"723","R_3q86dhVVUAGFIBo","jan 27_3",1,6,64,3,0,3,"Yes",2,824,0,1,0,"Moderate","Neutral",0,1,0,12240,0
"724","R_3qCjMdhUpBuW6Ux","dec 4_1",0,4,68,3,3,2,"No",3,1220,0,0,0,"Moderate","Conservative",0,0,0,9983,0
"725","R_3qD068aXDVeIP5h","feb 5_1",0,2,39,4.1,1,2,"No",4,844,3,1,0,"Conservative","Conservative",1,0,0,14617,0
"726","R_3qe5bglCFjyF09v","jan 21_1",0,2,63,3.9,0,3,"No",4,2101,-2,0,0,"Liberal","Conservative",0,0,0,14428,0
"727","R_3qEfFACQ022c9bz","jan 13_1",0,4,44,3.8,3,3,"No",4,1266,0,1,0,"Moderate","Neutral",0,0,0,12094,0
"728","R_3qEk4CGuV7XSiFl","dec 17_1",0,4,49,3.3,2,2,"No",3,1301,3,1,0,"Conservative","Conservative",1,0,0,11175,0
"729","R_3qvyjCGZlowb4oc","nov 20_1",0,5,25,3.7,0,4,"No",1,619,-2,0,0,"Liberal","Conservative",0,0,0,11623,1
"730","R_3qVzG3fvsVXGqrG","feb 5_1",0,4,73,3.2,1,0,"Yes",5,764,0,0,0,"Moderate","Conservative",0,0,0,14496,0
"731","R_3qwLpeZQiz1Rma4","dec 10_1",0,2,28,3.8,0,3,"No",3,1439,2,1,0,"Conservative","Conservative",1,0,0,12560,0
"732","R_3QWvdIQNimFnVaK","nov 21_3",1,4,19,3.7,0,3,"No",1,836,0,1,0,"Moderate","Conservative",0,1,0,12340,0
"733","R_3qxKygOR6Br0j84","feb 4_3",0,2,65,3.3,0,1,"No",1,1350,0,1,0,"Moderate","Neutral",0,0,0,13822,0
"734","R_3QYuINgooY2tLys","dec 11_3",0,3,39,3.1,1,4,"No",3,1352,0,1,0,"Moderate","Conservative",0,0,0,13344,0
"735","R_3qZDWuDr74FI9Nb","feb 6_2",0,5,37,5,3,2,"No",3,1133,-2,0,0,"Liberal","Liberal",1,0,0,10644,0
"736","R_3R4sJlBC1Eq6qDg","feb 6_2",0,3,21,5,1,1,"No",3,1081,-2,0,0,"Liberal","Liberal",1,0,0,10620,0
"737","R_3rHsrazjmRK9W3W","dec 4_2",0,2,54,3.2,0,0,"No",2,1673,2,0,0,"Conservative","Liberal",0,0,0,9954,0
"738","R_3rIMgs1GE7rvXG9","dec 3_1",1,7,50,5,0,2,"No",2,961,2,0,0,"Conservative","Neutral",0,1,0,13907,0
"739","R_3rINiR3nLuMpBJu","jan 13_1",1,7,19,4,0,1,"Not Sure",1,1054,0,0,0,"Moderate","Neutral",0,1,0,11987,0
"740","R_3RlIwh9irBaghlO","feb 4_3",0,1,62,4.9,1,0,"Yes",1,2146,1,1,0,"Conservative","Neutral",0,0,0,13830,1
"741","R_3rPJVKW1OheM2Od","dec 4_2",0,2,49,3.1,0,3,"No",2,2223,1,0,0,"Conservative","Liberal",0,0,0,10042,0
"742","R_3rTFPoU00hUec9z","feb 5_3",0,4,32,4,1,2,"No",1,1347,0,1,0,"Moderate","Neutral",0,0,0,14492,0
"743","R_3RxCHDNyVvnFWrN","dec 3_2",1,6,72,3.6,1,2,"Yes",3,1176,0,0,0,"Moderate","Liberal",0,1,0,13890,0
"744","R_3rZfxiILRtxGHn8","dec 19_1",0,4,19,3.4,2,2,"No",1,909,-1,1,0,"Liberal","Conservative",0,0,0,12709,1
"745","R_3sdlkupMpFF83kB","feb 5_1",0,1,50,3,1,1,"No",4,680,-2,1,0,"Liberal","Conservative",0,0,0,14579,0
"746","R_3sjFUO0NVSWXUs1","dec 10_1",0,6,55,3.4,2,1,"Yes",3,1295,2,1,0,"Conservative","Conservative",1,0,0,12448,0
"747","R_3sjJ0kylaDLfq4d","dec 4_2",0,3,27,4.4,1,4,"No",4,1386,1,0,0,"Conservative","Liberal",0,0,0,10005,1
"748","R_3sntsB6QK2NvBGY","nov 21_1",0,4,32,3,2,0,"No",3,8376,0,0,0,"Moderate","Conservative",0,0,0,12289,0
"749","R_3TQHTJC2jECFMk1","dec 3_1",0,4,32,4.3,1,2,"No",2,1629,-1,1,0,"Liberal","Neutral",0,0,0,13972,0
"750","R_3Ue7VnKBENwSHxn","jan 8_4",0,4,47,2.8,0,0,"No",1,619,1,1,0,"Conservative","Conservative",1,0,0,10244,0
"751","R_3Vtp7dtOCpmw1DX","jan 21_3",0,6,58,2.5,0,0,"No",1,9559,3,0,0,"Conservative","Conservative",1,0,0,14355,0
"752","R_3xAueHKCb0f6dbj","nov 21_3",1,7,62,3.4,2,3,"Yes",4,1195,0,0,0,"Moderate","Conservative",0,1,0,12320,0
"753","R_3ZPo94gfZl057i1","dec 10_2",0,5,24,4,1,3,"No",1,1247,-1,0,0,"Liberal","Neutral",0,0,0,12493,0
"754","R_4Np6lJnWC05sq8F","jan 8_1",1,5,30,4.1,3,0,"No",4,422,-1,0,0,"Liberal","Conservative",0,1,0,10283,0
"755","R_4O24b12MS0TJMWt","dec 18_1",0,1,31,4.2,0,0,"Yes",2,1389,0,0,0,"Moderate","Conservative",0,0,0,11821,0
"756","R_4OTaqvfhbn5SFjP","dec 11_3",0,3,35,4.6,1,3,"No",4,941,2,1,0,"Conservative","Conservative",1,0,0,13259,0
"757","R_4Ovl1auWnlymWsN","feb 5_3",0,6,80,3.2,0,3,"No",1,2497,0,1,0,"Moderate","Neutral",0,0,0,14613,0
"758","R_4YeSSPwAkivbsvD","jan 27_3",0,3,21,5,2,1,"No",3,3473,-3,0,0,"Liberal","Neutral",0,0,0,12214,0
"759","R_4YqvcgPzG67zoTD","dec 16_1",1,7,24,4,1,1,"No",3,606,-3,0,0,"Liberal","Conservative",0,1,0,10102,0
"760","R_54kvMjAiDV9kcnv","dec 4_2",0,4,35,5,1,2,"No",3,1026,0,1,0,"Moderate","Liberal",0,0,0,10066,0
"761","R_57Pw6arxkupZpf3","dec 12_1",0,4,50,3.6,0,2,"No",3,2220,-2,1,0,"Liberal","Conservative",0,0,0,14123,1
"762","R_5BUdD5laF0edVV7","jan 28_1",0,2,43,4.8,3,1,"No",3,1157,0,1,0,"Moderate","Conservative",0,0,0,13029,0
"763","R_5dbj5R4PfSowJMt","feb 5_3",0,3,67,2.9,0,3,"Not Sure",2,2439,-2,1,0,"Liberal","Neutral",0,0,0,14597,0
"764","R_5gLq4Vbup8soGat","dec 10_1",1,7,71,3.8,0,3,"Yes",3,3015,2,1,0,"Conservative","Conservative",1,1,0,12581,0
"765","R_5pcxnle4e8j0Adb","dec 4_1",0,2,19,4.3,3,3,"No",1,1007,-1,0,0,"Liberal","Conservative",0,0,0,9937,0
"766","R_6DtuCfxxiIbfw53","dec 3_1",0,4,63,4,1,3,"No",1,1184,-2,1,0,"Liberal","Neutral",0,0,0,13954,0
"767","R_6JU4UThvEvv9iAF","dec 17_1",0,2,49,3.9,1,3,"No",1,1133,0,0,0,"Moderate","Conservative",0,0,0,11039,0
"768","R_6lfLT2NJndrMhup","jan 13_2",0,4,58,2.5,0,3,"No",1,790,0,1,0,"Moderate","Liberal",0,0,0,12086,0
"769","R_6Vdax7eBC0bTQUp","jan 21_3",0,2,60,1.9,2,1,"No",1,2828,0,1,0,"Moderate","Conservative",0,0,0,14474,0
"770","R_73eyloAsAdtCjcZ","nov 21_1",0,1,33,4.6,1,2,"Yes",3,1483,0,1,0,"Moderate","Conservative",0,0,0,12312,0
"771","R_79UKdGBx7Eig5ix","dec 16_1",1,7,73,3,0,1,"No",3,1055,2,1,0,"Conservative","Conservative",1,1,0,10152,0
"772","R_7PC7b4aiiXGAGpr","nov 20_1",1,6,71,4.4,1,2,"Yes",4,3443,0,0,0,"Moderate","Conservative",0,1,0,11566,0
"773","R_7R0jdSwoUabwQhj","jan 6_1",0,4,38,3.7,0,3,"No",3,1162,1,0,0,"Conservative","Conservative",1,0,0,13479,0
"774","R_7URXEBxjBqWsekx","dec 10_1",1,6,57,4.6,1,1,"No",3,749,3,1,0,"Conservative","Conservative",1,1,0,12571,0
"775","R_7VP8YK0enaZsG9H","dec 4_2",0,2,18,4.2,0,1,"No",2,1100,2,0,0,"Conservative","Liberal",0,0,0,9970,1
"776","R_818p1j1E9hPNmdH","feb 6_2",0,4,30,4.1,1,1,"No",2,1119,-2,0,0,"Liberal","Liberal",1,0,0,10604,0
"777","R_82hA0BuJ88euW8F","jan 28_1",1,7,27,3.5,1,1,"No",4,620,2,1,0,"Conservative","Conservative",1,1,0,12905,0
"778","R_8dd6HxjWg2vqz4d","dec 18_1",0,1,44,3,1,0,"No",2,1579,-2,1,0,"Liberal","Conservative",0,0,0,11920,0
"779","R_8et8jXf9rpM6ipH","feb 6_2",0,3,42,3.1,1,2,"No",1,2277,0,1,0,"Moderate","Liberal",0,0,0,10573,0
"780","R_8G3Y5lhp5BHpA3v","dec 17_1",0,3,48,3.7,3,2,"No",3,2581,0,1,0,"Moderate","Conservative",0,0,0,11167,0
"781","R_8hSbYAax2DZaH4J","dec 11_1",1,6,21,4.3,0,1,"Yes",1,949,3,0,0,"Conservative","Conservative",1,1,0,13280,1
"782","R_8rkQjxf1YaYeLh7","jan 21_3",0,1,79,3.7,1,3,"No",3,2117,0,1,0,"Moderate","Conservative",0,0,0,14471,0
"783","R_8wcAb1p36n1wNTH","nov 20_3",0,1,23,4.6,2,2,"No",3,1625,-3,0,0,"Liberal","Neutral",0,0,0,11621,1
"784","R_9B9e2GnuO5Okek1","dec 4_1",0,3,39,4.2,1,1,"No",1,1197,-3,1,0,"Liberal","Conservative",0,0,0,10057,0
"785","R_9FfUoQOBpjtClgZ","jan 21_3",1,7,45,4.2,2,2,"Not Sure",4,601,2,0,0,"Conservative","Conservative",1,1,0,14348,0
"786","R_9G0AU9qpm9GgpcB","dec 3_2",0,3,18,3.4,3,2,"No",1,668,2,0,0,"Conservative","Liberal",0,0,0,13875,0
"787","R_9KOfBmwLKp3jrr3","dec 4_2",0,4,31,4.4,0,2,"No",2,2072,0,0,0,"Moderate","Liberal",0,0,0,9984,0
"788","R_9tVhvnpG1DFRF29","dec 18_1",1,7,31,3,1,1,"No",3,739,-3,0,0,"Liberal","Conservative",0,1,0,11879,0
"789","R_9yiwHzf04GdC5gt","jan 13_1",0,4,36,4.6,3,2,"No",5,698,-2,1,0,"Liberal","Neutral",0,0,0,12031,0
"790","R_A07ceyC5HAUSIG5","nov 20_3",1,6,18,3.5,0,3,"No",1,1236,2,1,0,"Conservative","Neutral",0,1,0,11538,0
"791","R_a5Xi8yI50BH71W9","dec 18_1",0,4,34,4.6,0,3,"Not Sure",2,629,2,0,0,"Conservative","Conservative",1,0,0,11802,0
"792","R_A6XuHXAgzba1RM5","nov 21_3",0,4,40,3.9,0,2,"No",2,954,0,1,0,"Moderate","Conservative",0,0,0,12304,0
"793","R_AEE8qaIi3rhdCs9","dec 12_1",0,4,26,3.5,1,2,"No",3,1736,-1,0,0,"Liberal","Conservative",0,0,0,14068,0
"794","R_ahFvWdwBgr0AZ69","nov 21_1",1,6,69,3.4,0,1,"Yes",1,2076,-1,1,0,"Liberal","Conservative",0,1,0,12309,0
"795","R_ai20SzGeBymH9pT","dec 3_2",0,2,50,4.3,1,0,"No",2,516,2,1,0,"Conservative","Liberal",0,0,0,13999,0
"796","R_ANmO6uoEzkmRJAd","dec 16_1",1,7,64,5,0,0,"Yes",1,1478,1,0,0,"Conservative","Conservative",1,1,0,10116,1
"797","R_aVnpjq6nhkceKxH","dec 19_1",1,5,72,4.1,1,2,"Yes",3,1894,0,0,0,"Moderate","Conservative",0,1,0,12622,0
"798","R_aXnI966o2c3a5XP","dec 2_3",0,4,36,3.7,1,3,"No",3,2123,0,1,0,"Moderate","Neutral",0,0,0,13203,0
"799","R_aY1Cx5xM8aALcfn","jan 8_4",0,2,36,4.1,1,3,"No",1,2550,0,0,0,"Moderate","Conservative",0,0,0,10268,0
"800","R_b2CGjXTeWLt1uvf","dec 19_1",0,1,26,4.6,0,0,"No",3,827,0,1,0,"Moderate","Conservative",0,0,0,12654,0
"801","R_BD14hu62t24SMh3","feb 5_3",0,2,59,4.3,1,1,"No",3,1635,-1,0,0,"Liberal","Neutral",0,0,0,14520,0
"802","R_bfJ2YoXg5M4R9XH","feb 4_3",0,2,40,4.3,2,2,"Not Sure",5,551,-2,0,0,"Liberal","Neutral",0,0,0,13712,0
"803","R_BFKOJnQajzoBpCx","feb 6_3",0,3,39,4,0,2,"No",1,787,0,1,0,"Moderate","Conservative",0,0,0,10689,0
"804","R_BFYczR8hmomIclH","dec 11_1",0,4,54,2.7,0,3,"Yes",1,2973,-1,1,0,"Liberal","Conservative",0,0,0,13290,0
"805","R_BG4ljdUz2N3MsuJ","feb 5_1",1,5,28,3.9,0,2,"Yes",3,1651,-3,0,0,"Liberal","Conservative",0,1,0,14557,0
"806","R_BKam79X3UZDcb1n","dec 11_3",0,5,31,5,1,3,"No",4,1501,-2,1,0,"Liberal","Conservative",0,0,0,13287,0
"807","R_BLKkErQpvpGuUbn","dec 4_1",1,6,70,2.7,0,1,"No",2,2507,0,1,0,"Moderate","Conservative",0,1,0,10036,0
"808","R_bmdRdMZipO2FEsN","feb 6_3",0,3,22,4.5,0,3,"No",1,2087,-3,0,0,"Liberal","Conservative",0,0,0,10600,0
"809","R_bpFccvp1UZLIwXT","dec 17_1",0,4,61,4.6,1,2,"No",3,932,0,0,0,"Moderate","Conservative",0,0,0,11041,0
"810","R_BQbBQUf8sfVIHD3","jan 21_3",1,6,49,3.7,3,2,"No",3,4745,2,0,0,"Conservative","Conservative",1,1,0,14425,0
"811","R_br0IiLV7tXB8aVb","dec 11_3",0,4,64,4.2,0,2,"No",2,1715,-3,1,0,"Liberal","Conservative",0,0,0,13352,0
"812","R_BY3w6I8EuRKGRSp","dec 4_1",1,6,39,4.4,1,2,"No",3,1241,-2,1,0,"Liberal","Conservative",0,1,0,10034,0
"813","R_C317TssYWQIsvxn","dec 19_1",1,6,40,3.5,1,2,"Yes",3,750,-2,1,0,"Liberal","Conservative",0,1,0,12739,1
"814","R_C7TZlD04FneVX8t","dec 4_1",1,6,54,2.8,0,0,"No",1,1582,0,1,0,"Moderate","Conservative",0,1,0,9932,0
"815","R_C7Yq4AAmIHkCLJv","jan 27_3",1,7,22,3,0,2,"No",1,1586,0,1,0,"Moderate","Neutral",0,1,0,12222,1
"816","R_C8ouz1J8s5jwEdr","jan 6_1",1,6,41,4,2,3,"Yes",3,1078,-3,0,0,"Liberal","Conservative",0,1,0,13482,0
"817","R_cA7nfF5r6XAHi2B","dec 3_2",0,2,45,4,2,1,"Yes",3,1287,0,0,0,"Moderate","Liberal",0,0,0,14003,0
"818","R_cARmjjURECpm5Ed","dec 3_2",1,6,21,4.6,1,0,"Yes",2,1404,-2,1,0,"Liberal","Liberal",1,1,0,13981,1
"819","R_cBmi82Y3NGmjJXH","jan 28_1",1,6,28,5,1,2,"No",3,1224,-3,0,0,"Liberal","Conservative",0,1,0,12961,0
"820","R_CfaeIflTBk5Luwx","dec 3_1",1,6,36,4.3,0,1,"No",1,1038,1,0,0,"Conservative","Neutral",0,1,0,13858,0
"821","R_cLViSSIncUJdvoZ","feb 4_3",1,5,41,4.8,1,1,"No",3,1913,-3,0,0,"Liberal","Neutral",0,1,0,13746,0
"822","R_DGKYYqGtNXd69u9","jan 8_4",1,6,38,3.3,2,2,"No",4,2012,0,1,0,"Moderate","Conservative",0,1,0,10386,0
"823","R_DiPkUDFiXFGDLzP","nov 20_1",0,1,34,4.5,0,3,"No",3,1958,-2,0,0,"Liberal","Conservative",0,0,0,11617,1
"824","R_Dk33o4vRmQiHbwZ","dec 17_1",0,1,64,4.2,1,3,"No",3,761,0,1,0,"Moderate","Conservative",0,0,0,11136,0
"825","R_Dl7hcILYY0EqEBH","feb 6_2",0,3,56,3.4,1,0,"Yes",2,3747,1,1,0,"Conservative","Liberal",0,0,0,10581,0
"826","R_dp4CHlDCpObFcMV","dec 3_2",0,3,61,4,0,0,"No",3,1057,-3,1,0,"Liberal","Liberal",1,0,0,13952,0
"827","R_Dv3OeS06ou1tAel","dec 18_1",0,2,26,4.4,0,0,"No",3,1437,-2,1,0,"Liberal","Conservative",0,0,0,11845,0
"828","R_DwnqdXmhlTxctH3","jan 27_3",0,4,34,4.4,1,2,"Yes",4,1207,-2,0,0,"Liberal","Neutral",0,0,0,12156,0
"829","R_e4XeHI74u9KW385","dec 10_1",0,1,19,3.7,0,2,"No",1,821,-1,0,0,"Liberal","Conservative",0,0,0,12489,1
"830","R_e9uu2RHigXT3ghr","jan 21_3",1,5,18,3.2,1,3,"Not Sure",1,679,0,1,0,"Moderate","Conservative",0,1,0,14451,0
"831","R_egRboJIN6AA3W3D","dec 4_1",1,7,21,3.4,0,1,"No",1,1563,-2,0,0,"Liberal","Conservative",0,1,0,9976,0
"832","R_ekEbsAymj8lq3cZ","feb 6_3",0,5,68,3.8,1,0,"Yes",3,1048,0,1,0,"Moderate","Conservative",0,0,0,10554,0
"833","R_erCkczDThNStXH3","feb 4_1",0,3,49,2.6,1,2,"No",2,854,2,1,0,"Conservative","Conservative",1,0,0,13736,0
"834","R_erKMSrYwllkrMI1","dec 10_1",0,4,79,3.8,0,1,"Not Sure",2,1708,1,1,0,"Conservative","Conservative",1,0,0,12535,0
"835","R_eRnxW6hgDXi6gbT","dec 10_1",0,1,68,3.8,0,0,"Yes",3,2507,1,1,0,"Conservative","Conservative",1,0,0,12577,0
"836","R_esMmVLPmbmrMikx","dec 16_1",0,4,50,3.3,0,3,"Not Sure",3,1630,0,1,0,"Moderate","Conservative",0,0,0,10216,0
"837","R_eWnYcKfr6kF16lX","feb 4_3",0,1,36,5,2,3,"Yes",3,838,-2,0,0,"Liberal","Neutral",0,0,0,13782,1
"838","R_eyyWiCta2VPMTPH","jan 6_1",0,5,73,2.3,0,0,"Not Sure",3,1402,0,1,0,"Moderate","Conservative",0,0,0,13521,0
"839","R_ezzOqm05ZhaotLr","jan 6_1",0,7,24,3.4,2,2,"Yes",3,2005,1,0,0,"Conservative","Conservative",1,0,0,13419,0
"840","R_NWNxEU52afLKKaJ","jan 8_4",1,7,48,4.5,0,1,"Yes",1,852,0,1,0,"Moderate","Conservative",0,1,0,10327,0
"841","R_O3QPVPguzvrnHkl","dec 3_2",0,1,41,4.6,1,3,"Not Sure",1,1371,3,1,0,"Conservative","Liberal",0,0,0,13956,0
"842","R_O6IHe2IcLYNjs9r","nov 20_1",1,7,69,3.9,0,0,"Yes",1,2349,1,0,0,"Conservative","Conservative",1,1,0,11567,0
"843","R_O7JHyp2XW0nix8t","feb 6_3",0,2,43,4.1,0,0,"Yes",1,1140,1,1,0,"Conservative","Conservative",1,0,0,10674,0
"844","R_Oa5xgf1s66SAJA5","nov 20_1",0,2,18,3.4,3,1,"No",0,1330,-2,1,0,"Liberal","Conservative",0,0,0,11550,0
"845","R_OcFfXUjeHOz60wN","dec 3_2",0,4,53,2.8,0,1,"No",2,591,0,0,0,"Moderate","Liberal",0,0,0,13896,0
"846","R_OD9pIosa280oC4x","dec 4_2",1,5,21,3.9,1,0,"No",1,741,-2,0,0,"Liberal","Liberal",1,1,0,9995,1
"847","R_OiGpS42BjKHK3aV","feb 6_2",1,5,21,3.6,1,3,"No",1,2370,-1,1,0,"Liberal","Liberal",1,1,0,10577,0
"848","R_OItcES21e9ik5VL","dec 10_2",1,7,39,3.6,2,2,"Yes",1,1539,-2,1,0,"Liberal","Neutral",0,1,0,12554,1
"849","R_Ok6wYTiGNOK1IEV","feb 5_3",0,1,47,4.4,3,3,"No",4,1360,2,1,0,"Conservative","Neutral",0,0,0,14633,0
"850","R_OKkOBI63w7bSWVr","feb 5_3",0,4,28,4.6,0,3,"No",2,819,2,0,0,"Conservative","Neutral",0,0,0,14567,0
"851","R_ONepEACrwI1demZ","feb 6_2",0,3,55,2.4,1,0,"No",4,1764,2,0,0,"Conservative","Liberal",0,0,0,10649,0
"852","R_OoQA47auFYwnWiB","jan 28_1",0,5,45,4.2,1,1,"No",1,559,0,1,0,"Moderate","Conservative",0,0,0,12923,0
"853","R_OpXxbVckZvDAFBD","jan 13_1",0,4,65,3.7,1,1,"No",1,3496,1,1,0,"Conservative","Neutral",0,0,0,12079,0
"854","R_oZGOW3eKDsEv9PH","dec 4_1",0,2,39,3.4,3,2,"No",4,575,-2,0,0,"Liberal","Conservative",0,0,0,10004,0
"855","R_PA0mZxpASjzWevT","dec 3_2",0,2,55,2.6,0,0,"No",1,1291,2,1,0,"Conservative","Liberal",0,0,0,13926,0
"856","R_pA6YTfigJWVGzvz","jan 21_3",1,5,67,3.3,1,0,"Yes",3,1801,2,1,0,"Conservative","Conservative",1,1,0,14337,0
"857","R_PBVdWoT14KkuTex","dec 11_1",0,4,38,2.6,0,0,"No",1,1381,0,1,0,"Moderate","Conservative",0,0,0,13357,0
"858","R_pFzyNFWIkzPmigF","dec 17_1",0,1,61,2.4,0,2,"No",1,1400,-1,1,0,"Liberal","Conservative",0,0,0,11108,0
"859","R_pGfJ2vhrFrPzkDT","feb 6_2",0,4,39,3.5,0,0,"No",3,1815,0,1,0,"Moderate","Liberal",0,0,0,10697,0
"860","R_phGjjXpdTa75Azv","jan 27_3",0,1,66,3.3,0,1,"No",3,1283,-2,1,0,"Liberal","Neutral",0,0,0,12261,0
"861","R_PMvdBgVMur0ICtj","jan 28_1",0,5,48,3,1,2,"Yes",2,3843,1,1,0,"Conservative","Conservative",1,0,0,13050,0
"862","R_pn4VHOVxJpsO2vn","dec 3_2",0,3,18,3.8,0,2,"No",1,865,-3,0,0,"Liberal","Liberal",1,0,0,13848,0
"863","R_PSz96NhbDhw2VPz","jan 13_2",1,5,35,3.8,1,0,"Yes",1,2786,-2,0,0,"Liberal","Liberal",1,1,0,12021,1
"864","R_pz9wqDKcg0x3BRf","dec 19_1",0,7,67,3.8,1,1,"Yes",3,1028,0,1,0,"Moderate","Conservative",0,0,0,12626,0
"865","R_PzkbEE3qB5bKc5H","feb 4_3",0,1,41,5,1,2,"Yes",3,1218,-3,0,0,"Liberal","Neutral",0,0,0,13711,0
"866","R_Q3LX871zo9Zsy6B","jan 13_1",1,7,66,4.2,2,0,"No",4,1343,3,0,0,"Conservative","Neutral",0,1,0,12056,0
"867","R_QanLY7B1rqpFSyl","dec 3_2",0,5,37,4.1,1,2,"Yes",4,1024,2,1,0,"Conservative","Liberal",0,0,0,13997,0
"868","R_QbGhAkwHxGTwsNP","nov 21_1",0,4,48,3.8,1,2,"Yes",2,1585,-1,1,0,"Liberal","Conservative",0,0,0,12403,1
"869","R_qC1EFdYzuBtUQBX","jan 13_1",0,5,35,4.5,3,2,"No",5,723,-2,1,0,"Liberal","Neutral",0,0,0,12072,0
"870","R_qCkfYFEkySOQwnv","feb 4_3",0,3,48,4.4,1,2,"Not Sure",3,2323,-1,0,0,"Liberal","Neutral",0,0,0,13761,0
"871","R_qEgsTNGMl1vwAs9","jan 27_3",0,1,53,3.8,0,3,"Yes",4,1594,-3,1,0,"Liberal","Neutral",0,0,0,12236,1
"872","R_qFyRI41m0elKjoR","jan 8_1",1,6,67,3.3,0,1,"Not Sure",4,2374,-2,1,0,"Liberal","Conservative",0,1,0,10344,0
"873","R_qI1FaudxFhPiLa9","jan 21_1",1,5,51,3.6,1,1,"No",5,1087,0,1,0,"Moderate","Conservative",0,1,0,14446,0
"874","R_qIbMM7oRv6NqYnL","jan 28_1",0,1,67,4.4,2,2,"Yes",3,2320,0,1,0,"Moderate","Conservative",0,0,0,13001,0
"875","R_QmKSpY3Jhcp26Q1","dec 10_2",1,7,53,4.1,0,1,"No",2,1157,-2,1,0,"Liberal","Neutral",0,1,0,12453,0
"876","R_QmlZH5c3qpU1YFX","jan 13_2",1,7,41,4.1,1,0,"No",3,1188,0,0,0,"Moderate","Liberal",0,1,0,11978,0
"877","R_QnezExaarkj8Peh","jan 21_1",1,5,51,4.6,2,3,"No",3,1405,0,0,0,"Moderate","Conservative",0,1,0,14375,0
"878","R_R4v394WyhqgFJND","nov 21_1",0,4,24,3,0,3,"Not Sure",1,516,-3,0,0,"Liberal","Conservative",0,0,0,12384,0
"879","R_r8wY9lP2xp9kq89","jan 13_2",1,7,60,3.8,0,1,"Yes",1,1411,0,0,0,"Moderate","Liberal",0,1,0,12063,0
"880","R_rdagzftO4eZIJkR","nov 20_3",0,3,36,3.9,2,2,"No",3,1182,-2,1,0,"Liberal","Neutral",0,0,0,11629,1
"881","R_rdvMUSQlj4npC5X","feb 5_1",0,4,43,4.1,2,2,"No",3,1032,-1,0,0,"Liberal","Conservative",0,0,0,14564,0
"882","R_RfObDBPLogYpT0t","jan 21_1",1,6,49,4.2,0,1,"No",2,3874,-2,1,0,"Liberal","Conservative",0,1,0,14411,0
"883","R_rii1oO7dxS79ILT","jan 21_3",0,2,30,4.8,0,1,"No",3,1847,-3,1,0,"Liberal","Conservative",0,0,0,14409,1
"884","R_RkkbIrWd9pX1gEV","dec 19_1",0,5,73,4.4,3,2,"Yes",5,1215,-2,0,0,"Liberal","Conservative",0,0,0,12630,0
"885","R_rokyeuLNIIcnc0V","dec 4_1",1,7,22,5,2,0,"No",1,778,-3,0,0,"Liberal","Conservative",0,1,0,10013,0
"886","R_Rry6SYJueGiUACd","dec 17_1",1,7,43,2.5,1,1,"No",1,1083,1,0,0,"Conservative","Conservative",1,1,0,11026,0
"887","R_RWRfIhnGRWmrWcp","feb 5_1",0,1,46,3.6,0,2,"Yes",3,2037,-3,0,0,"Liberal","Conservative",0,0,0,14503,0
"888","R_Rxjn5lB7KORUj3r","nov 20_3",0,2,64,3.2,0,2,"No",2,1651,-2,1,0,"Liberal","Neutral",0,0,0,11588,0
