ResponseId,Day,Article_day,Category,True_Dummy,Seven_Ordinal,Four_Ordinal,Age,Gender,FC_Eval,Dummy_Ideology,Ideo_Congruence,Income_Score,Education_Score,Dig_Lit_Score,Article_Lean,Headline_Link,Search_Term
R_2sGvyvdHbUmZ02Z,Day_10,Day_10_3,Misl,0,6,3,32,0,FM,Liberal,0,1,4,62,Conservative,0,us food shortage 2021
R_2X6sKkACylcxXHQ,Day_10,Day_10_3,TRUE,1,4,3,27,0,FM,Liberal,0,3,4,51,Conservative,0,Covid famine
R_3haapAxXxNrDZmS,Day_10,Day_10_3,TRUE,1,5,3,60,1,FM,Conservative,1,1,4,38,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_3iyXMkanZoHNaEF,Day_10,Day_10_3,Misl,0,2,2,43,0,FM,Liberal,0,1,4,54,Conservative,0,food crisis in US winter 2021
R_3iyXMkanZoHNaEF,Day_10,Day_10_3,Misl,0,2,2,43,0,FM,Liberal,0,1,4,54,Conservative,0,US famine winter 2021
R_3J5iitaYNZ2juP7,Day_10,Day_10_3,Coul,0,4,3,45,1,FM,Conservative,1,2,4,59,Conservative,0,engineered famine
R_3J5iitaYNZ2juP7,Day_10,Day_10_3,Coul,0,4,3,45,1,FM,Conservative,1,2,4,59,Conservative,0,%22engineered famine%22
R_3J5iitaYNZ2juP7,Day_10,Day_10_3,Coul,0,4,3,45,1,FM,Conservative,1,2,4,59,Conservative,0,%22engineered famine%22 COVID
R_3J5iitaYNZ2juP7,Day_10,Day_10_3,Coul,0,4,3,45,1,FM,Conservative,1,2,4,59,Conservative,0,%22engineered famine%22 COVID hoarding
R_3JDel3qSSVb5I32,Day_10,Day_10_3,Coul,0,2,1,35,1,FM,Liberal,0,3,2,66,Conservative,0,Engineered Famine
R_3JDel3qSSVb5I32,Day_10,Day_10_3,Coul,0,2,1,35,1,FM,Liberal,0,3,2,66,Conservative,0,Engineered Famine Covid
R_3KCKlK9lv49effq,Day_10,Day_10_3,Coul,0,2,2,30,0,FM,Moderate,0,1,4,61,Conservative,0,U.S. engineered famine
R_3KCKlK9lv49effq,Day_10,Day_10_3,Coul,0,2,2,30,0,FM,Moderate,0,1,4,61,Conservative,0,U.S. engineered famine
R_3KoQtZqxlX0Pfa5,Day_10,Day_10_3,Coul,0,4,3,45,0,FM,Liberal,0,1,5,57,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_3KoQtZqxlX0Pfa5,Day_10,Day_10_3,Coul,0,4,3,45,0,FM,Liberal,0,1,5,57,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_3KoQtZqxlX0Pfa5,Day_10,Day_10_3,Coul,0,4,3,45,0,FM,Liberal,0,1,5,57,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_3lGjAKfN4P0IuMF,Day_10,Day_10_3,TRUE,1,7,4,29,0,FM,Conservative,1,1,5,31,Conservative,0,covid widespread hunger shortages
R_3lGjAKfN4P0IuMF,Day_10,Day_10_3,TRUE,1,7,4,29,0,FM,Conservative,1,1,5,31,Conservative,0,covid food shortages
R_3n74dnWFTqPgUNM,Day_10,Day_10_3,Misl,0,3,2,57,0,FM,Conservative,1,3,4,61,Conservative,0,is joe biden behind the slow down in supply chain
R_3n74dnWFTqPgUNM,Day_10,Day_10_3,Misl,0,3,2,57,0,FM,Conservative,1,3,4,61,Conservative,0,is there a supply chain crisis affecting food supply
R_3oSMw1ctFL9u5QM,Day_10,Day_10_3,Coul,0,4,3,38,1,FM,Conservative,1,1,2,35,Conservative,1,U.S. faces engineered famine as COVID lockdowns
R_3qroUici3M5Gq56,Day_10,Day_10_3,Coul,0,1,1,27,0,FM,Liberal,0,2,4,51,Conservative,0,covid lockdowns USA engineered famine
R_3qroUici3M5Gq56,Day_10,Day_10_3,Coul,0,1,1,27,0,FM,Liberal,0,2,4,51,Conservative,0,covid lockdowns USA engineered famine
R_3R3q4l5p8OAVGxU,Day_10,Day_10_3,Misl,0,2,2,32,1,FM,Conservative,1,2,4,54,Conservative,0,us Engineered Famine
R_3R3q4l5p8OAVGxU,Day_10,Day_10_3,Misl,0,2,2,32,1,FM,Conservative,1,2,4,54,Conservative,0,Covid19 causing famine
R_88R9wCqgQbrpEGt,Day_10,Day_10_3,Misl,0,4,3,44,0,FM,Conservative,1,1,5,65,Conservative,0,U.S. faces engineered famine
R_88R9wCqgQbrpEGt,Day_10,Day_10_3,Misl,0,4,3,44,0,FM,Conservative,1,1,5,65,Conservative,0,U.S. faces engineered famine
R_88R9wCqgQbrpEGt,Day_10,Day_10_3,Misl,0,4,3,44,0,FM,Conservative,1,1,5,65,Conservative,0,U.S. faces engineered famine
R_8jGHqc1zMaychSp,Day_10,Day_10_3,Misl,0,1,1,35,0,FM,Liberal,0,2,5,58,Conservative,1,engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C
R_ANdE2FoZqjsm1Il,Day_10,Day_10_3,TRUE,1,7,4,33,1,FM,Conservative,1,2,4,51,Conservative,1,https%3A%2F%2Fwww.naturalnews.com%2F2021-11-01-us-faces-engineered-famine-covid-lockdowns-vax-mandates.html
R_b1xqVVKIaFJjGtH,Day_10,Day_10_3,Misl,0,1,1,37,1,FM,Moderate,0,1,4,56,Conservative,0,supply chain mess
R_b1xqVVKIaFJjGtH,Day_10,Day_10_3,Misl,0,1,1,37,1,FM,Moderate,0,1,4,56,Conservative,0,supply chain issues
R_b1xqVVKIaFJjGtH,Day_10,Day_10_3,Misl,0,1,1,37,1,FM,Moderate,0,1,4,56,Conservative,0,supply chain holidays
R_b1xqVVKIaFJjGtH,Day_10,Day_10_3,Misl,0,1,1,37,1,FM,Moderate,0,1,4,56,Conservative,0,u.s. supply chain problems
R_bskA4EY54DPOEaB,Day_10,Day_10_3,Misl,0,5,2,29,1,FM,Conservative,1,1,4,53,Conservative,0,natural news engineered famine
R_bskA4EY54DPOEaB,Day_10,Day_10_3,Misl,0,5,2,29,1,FM,Conservative,1,1,4,53,Conservative,0,engineered famine COVID
R_bskA4EY54DPOEaB,Day_10,Day_10_3,Misl,0,5,2,29,1,FM,Conservative,1,1,4,53,Conservative,0,engineered famine
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,is the covid famine on purpose
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,covid famine in the USA
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,pandemic supply chain
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,covid engineered famine
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,covid engineered famine
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,covid supply chain explaination
R_NXwVIucKBLa4dP3,Day_10,Day_10_3,Misl,0,2,2,30,0,FM,Liberal,0,1,4,57,Conservative,0,explain covid famine
R_OAPMqhkNtVuem4h,Day_10,Day_10_3,TRUE,1,6,3,40,1,FM,Conservative,1,2,3,66,Conservative,0,covid 19 panic buying
R_OAPMqhkNtVuem4h,Day_10,Day_10_3,TRUE,1,6,3,40,1,FM,Conservative,1,2,3,66,Conservative,0,covid 19 panic buying
R_OAPMqhkNtVuem4h,Day_10,Day_10_3,TRUE,1,6,3,40,1,FM,Conservative,1,2,3,66,Conservative,0,covid 19 panic buying
R_OGRxxdxvs8zwwCd,Day_10,Day_10_3,Misl,0,6,1,36,1,FM,Moderate,0,1,2,42,Conservative,0,food shortage usa 
R_OGRxxdxvs8zwwCd,Day_10,Day_10_3,Misl,0,6,1,36,1,FM,Moderate,0,1,2,42,Conservative,0,food shortage
R_PNyxtExht77SczD,Day_10,Day_10_3,Misl,0,1,1,63,1,FM,Conservative,1,3,6,53,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_PNyxtExht77SczD,Day_10,Day_10_3,Misl,0,1,1,63,1,FM,Conservative,1,3,6,53,Conservative,0,U.S. faces engineered famine COVID
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,Rep. Sam Graves supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure food supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure supply chain shortage fact check
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure food supply chain issues fact check
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure supply chain issues fact check
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure supply chain issues 
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure food supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,Biden infrastructure supply chain issues
R_QmEgpaHZFkFLQlP,Day_10,Day_10_3,Misl,0,1,1,28,0,FM,Liberal,0,1,3,53,Conservative,0,biden infrastructure food supply chain issues
R_rpcFNUESvyFCHst,Day_10,Day_10_3,Misl,0,2,2,30,1,FM,Conservative,1,2,3,63,Conservative,0,food shortages supply chain
R_rpcFNUESvyFCHst,Day_10,Day_10_3,Misl,0,2,2,30,1,FM,Conservative,1,2,3,63,Conservative,0,what is causing high food prices
R_RssJ3KxKu4TEXKN,Day_10,Day_10_3,TRUE,1,5,3,47,0,FM,Conservative,1,2,5,51,Conservative,0,engineered famine 2021
R_RssJ3KxKu4TEXKN,Day_10,Day_10_3,TRUE,1,5,3,47,0,FM,Conservative,1,2,5,51,Conservative,0,engineered famine 2021 in America
R_RssJ3KxKu4TEXKN,Day_10,Day_10_3,TRUE,1,5,3,47,0,FM,Conservative,1,2,5,51,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_RssJ3KxKu4TEXKN,Day_10,Day_10_3,TRUE,1,5,3,47,0,FM,Conservative,1,2,5,51,Conservative,0,democrats causing supply chain crisis
R_s7El9nYpJExsQYF,Day_10,Day_10_3,TRUE,1,6,4,29,0,FM,Liberal,0,1,2,54,Conservative,0,hunger and food shortage in the US
R_s7El9nYpJExsQYF,Day_10,Day_10_3,TRUE,1,6,4,29,0,FM,Liberal,0,1,2,54,Conservative,1,U.S. COVID lockdowns and vax mandates could lead to widespread hunger
R_s7El9nYpJExsQYF,Day_10,Day_10_3,TRUE,1,6,4,29,0,FM,Liberal,0,1,2,54,Conservative,1,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_saOPuLYOXwBf6Mx,Day_10,Day_10_3,TRUE,1,6,3,23,1,FM,Liberal,0,1,2,45,Conservative,0,U.S. faces engineered famine as COVID lockdowns and vax mandates could lead to widespread hunger%2C unrest this winter
R_uh8ehSDNeIFebYt,Day_10,Day_10_3,TRUE,1,7,4,30,0,FM,Liberal,0,1,2,62,Conservative,0,famine due to covid lockdowns and vaccine mandates
R_VKgOAwQNm35iBqN,Day_10,Day_10_3,TRUE,1,5,3,31,0,FM,Conservative,1,2,4,54,Conservative,0,US faces engineered famine
R_wYqy28PtpoKys1P,Day_10,Day_10_3,TRUE,1,6,4,40,0,FM,Moderate,0,1,2,61,Conservative,0,food shortage
R_xEeQpSmKfXJFMw9,Day_10,Day_10_3,TRUE,1,4,3,47,1,FM,Moderate,0,1,2,53,Conservative,0,america faces famine in 2021
R_xEeQpSmKfXJFMw9,Day_10,Day_10_3,TRUE,1,4,3,47,1,FM,Moderate,0,1,2,53,Conservative,0,U.S. faces famine
R_xEeQpSmKfXJFMw9,Day_10,Day_10_3,TRUE,1,4,3,47,1,FM,Moderate,0,1,2,53,Conservative,0,U.S. faces famine
R_xEeQpSmKfXJFMw9,Day_10,Day_10_3,TRUE,1,4,3,47,1,FM,Moderate,0,1,2,53,Conservative,0,U.S. faces famine in 2021
R_XM6WITRk9ItxUVX,Day_10,Day_10_3,TRUE,1,6,3,20,0,FM,Liberal,0,1,2,58,Conservative,0,food shortage this winter
R_yIT4AvC8OTk6d2h,Day_10,Day_10_3,TRUE,1,7,4,28,1,FM,Liberal,0,2,4,54,Conservative,0,engineered famine hunger
R_ZKPyrIM3fhnsZfH,Day_10,Day_10_3,Misl,0,5,3,33,1,FM,Conservative,1,4,4,65,Conservative,0,is the us facing engineered famine
R_ZKPyrIM3fhnsZfH,Day_10,Day_10_3,Misl,0,5,3,33,1,FM,Conservative,1,4,4,65,Conservative,0,2021 famine prediction
R_ZKPyrIM3fhnsZfH,Day_10,Day_10_3,Misl,0,5,3,33,1,FM,Conservative,1,4,4,65,Conservative,0,world hunger statistics 2020
R_0ilMeEkp8f8eRJ7,Day_11,Day_11_1,TRUE,1,7,4,47,0,FM,Conservative,1,2,2,66,Conservative,0,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_0ilMeEkp8f8eRJ7,Day_11,Day_11_3,TRUE,1,6,4,47,0,FM,Conservative,1,2,2,66,Conservative,0,Ventavia Research Group has told The BMJ that the company falsified data%2C unblinded patients
R_0ilMeEkp8f8eRJ7,Day_11,Day_11_3,TRUE,1,6,4,47,0,FM,Conservative,1,2,2,66,Conservative,0,Ventavia Research Group has told The BMJ that the company falsified data%2C unblinded patients
R_10CmDSU4DD5D9Xf,Day_11,Day_11_1,TRUE,1,5,3,27,0,FM,Liberal,0,1,2,60,Conservative,0,sky news australia
R_10CmDSU4DD5D9Xf,Day_11,Day_11_1,TRUE,1,5,3,27,0,FM,Liberal,0,1,2,60,Conservative,0,sky news australia Rita Panahi
R_10CmDSU4DD5D9Xf,Day_11,Day_11_1,TRUE,1,5,3,27,0,FM,Liberal,0,1,2,60,Conservative,0,sky news australia
R_10CmDSU4DD5D9Xf,Day_11,Day_11_1,TRUE,1,5,3,27,0,FM,Liberal,0,1,2,60,Conservative,0,sky news australia
R_110ZUSS1THz3gx5,Day_11,Day_11_1,Misl,0,1,1,23,1,FM,Moderate,0,3,3,58,Conservative,0,does joe biden have dementia
R_110ZUSS1THz3gx5,Day_11,Day_11_1,Misl,0,1,1,23,1,FM,Moderate,0,3,3,58,Conservative,0,is biden competent
R_110ZUSS1THz3gx5,Day_11,Day_11_1,Misl,0,1,1,23,1,FM,Moderate,0,3,3,58,Conservative,0,is biden mentally competent 
R_124pKC1XXZs4IMD,Day_11,Day_11_1,Coul,0,5,3,19,0,FM,Conservative,1,2,3,46,Conservative,0,sky news australia news anchor laughs at joe biden
R_124pKC1XXZs4IMD,Day_11,Day_11_1,Coul,0,5,3,19,0,FM,Conservative,1,2,3,46,Conservative,0,foreign news anchor critiques joe biden
R_124pKC1XXZs4IMD,Day_11,Day_11_3,TRUE,1,7,4,19,0,FM,Conservative,1,2,3,46,Conservative,0,ventavia pfizer
R_1CBX3DzxfYEoiZ0,Day_11,Day_11_1,TRUE,1,7,4,44,0,FM,Conservative,1,1,2,55,Conservative,0,joe biden awkward
R_1CBX3DzxfYEoiZ0,Day_11,Day_11_1,TRUE,1,7,4,44,0,FM,Conservative,1,1,2,55,Conservative,0,joe biden crazy video
R_1CBX3DzxfYEoiZ0,Day_11,Day_11_3,TRUE,1,6,3,44,0,FM,Conservative,1,1,2,55,Conservative,0,Brook Jackson
R_1dnN3CoV0sEMGVE,Day_11,Day_11_3,TRUE,1,5,3,45,1,FM,Liberal,0,2,4,60,Conservative,0,Pfizer Vaccine Ventavia Research Group Brook Jackson
R_1eJfNGmx5Y0mzWI,Day_11,Day_11_1,TRUE,1,7,4,57,1,FM,Conservative,1,1,4,66,Conservative,0,joe biden needs warm soup
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer whistleblower
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer whistleblower
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer whistleblower
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer nytimes
R_1F96HD89xMS18pL,Day_11,Day_11_3,Misl,0,5,3,60,1,FM,Liberal,0,1,2,45,Conservative,0,brooke jackson pfizer whistleblower
R_1FbKOnfZ3mICgWF,Day_11,Day_11_1,Misl,0,2,2,38,0,FM,Liberal,0,2,2,66,Conservative,0,do foreign countries like joe biden
R_1FyL2WMo00auovJ,Day_11,Day_11_1,TRUE,1,5,3,42,0,FM,Conservative,1,1,4,53,Conservative,0,biden blunders
R_1FyL2WMo00auovJ,Day_11,Day_11_1,TRUE,1,5,3,42,0,FM,Conservative,1,1,4,53,Conservative,0,biden cognitive health
R_1kRqfbmCGE0OGU3,Day_11,Day_11_1,Coul,0,6,3,23,1,FM,Moderate,0,4,4,54,Conservative,0,United States is losing respect on the world stage
R_1kRqfbmCGE0OGU3,Day_11,Day_11_1,Coul,0,6,3,23,1,FM,Moderate,0,4,4,54,Conservative,0,biden losing respect
R_1M04k1vEMD9sGNL,Day_11,Day_11_1,Misl,0,1,1,52,1,FM,Liberal,0,2,4,65,Conservative,1,Foreign News Media Laughs at Joe Biden
R_1M04k1vEMD9sGNL,Day_11,Day_11_3,Misl,0,1,1,52,1,FM,Liberal,0,2,4,65,Conservative,1,Pfizer Vaccine Trial Had Major Flaws%2C Whistleblower Tells Peer-Reviewed Journal
R_1M0WomngKrRENGI,Day_11,Day_11_1,TRUE,1,3,2,35,1,FM,Conservative,1,1,4,57,Conservative,1,Foreign News Media Laughs at Joe Biden: He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_1M0WomngKrRENGI,Day_11,Day_11_1,TRUE,1,3,2,35,1,FM,Conservative,1,1,4,57,Conservative,1,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_1M0WomngKrRENGI,Day_11,Day_11_1,TRUE,1,3,2,35,1,FM,Conservative,1,1,4,57,Conservative,1,Foreign News Media Laughs at Joe Biden: He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_1mf5xdLJQf4JKTJ,Day_11,Day_11_1,Misl,0,3,2,27,1,FM,Liberal,0,1,4,59,Conservative,0,Foreign News Media Laughs at Joe Biden
R_1mz7mQg6rdRHRGj,Day_11,Day_11_1,TRUE,1,7,4,23,0,FM,Liberal,0,2,2,51,Conservative,1,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_1Nk97c5HA3KoxMW,Day_11,Day_11_1,Coul,0,4,2,35,0,FM,Moderate,0,1,2,60,Conservative,0,Foreign News Media Laughs at Joe Biden
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0,zerohedge
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0,pfizer Brook Jackson
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0,pfizer Brook Jackson
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0,zerohedge bias
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0,the bmj bias
R_1QbWrO8LNnRwYdL,Day_11,Day_11_3,Coul,0,4,3,71,0,FM,Conservative,1,1,3,58,Conservative,0, Brook Jackson
R_210qdmpj97nh58k,Day_11,Day_11_1,Misl,0,3,2,29,1,FM,Conservative,1,2,4,42,Conservative,1,Foreign News Media Laughs at Joe Biden: He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_210qdmpj97nh58k,Day_11,Day_11_1,Misl,0,3,2,29,1,FM,Conservative,1,2,4,42,Conservative,1,Foreign News Media Laughs at Joe Biden: He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_210qdmpj97nh58k,Day_11,Day_11_1,Misl,0,3,2,29,1,FM,Conservative,1,2,4,42,Conservative,1,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_28IN2c2vqqY7PtO,Day_11,Day_11_1,Misl,0,1,1,29,0,FM,Liberal,0,2,4,48,Conservative,0,Joe biden speech impediment
R_28SD43AXnGLSOWD,Day_11,Day_11_1,Misl,0,3,2,34,1,FM,Liberal,0,1,3,47,Conservative,1,Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_2aemCrJQQuuaEwQ,Day_11,Day_11_3,Misl,0,3,2,33,0,FM,Conservative,1,1,2,53,Conservative,0,Pfizer vaccine ventavia research group fact check
R_2aemCrJQQuuaEwQ,Day_11,Day_11_3,Misl,0,3,2,33,0,FM,Conservative,1,1,2,53,Conservative,0,Pfizer vaccine ventavia research group snopes
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2aeRkdTL0kjzjZ9,Day_11,Day_11_3,Misl,0,1,1,36,0,FM,Moderate,0,2,4,62,Conservative,0,Pfizer Vaccine Trial falsified data
R_2BrFFcpSaQ2qL6C,Day_11,Day_11_1,Misl,0,3,2,35,0,FM,Liberal,0,2,4,57,Conservative,0,Foreign news media laughs at biden
R_2BrFFcpSaQ2qL6C,Day_11,Day_11_1,Misl,0,3,2,35,0,FM,Liberal,0,2,4,57,Conservative,0,news media laughs at biden
R_2BrFFcpSaQ2qL6C,Day_11,Day_11_3,TRUE,1,5,4,35,0,FM,Liberal,0,2,4,57,Conservative,0,pfizer vaccine whistleblower brooke jackson
R_2BrFFcpSaQ2qL6C,Day_11,Day_11_3,TRUE,1,5,4,35,0,FM,Liberal,0,2,4,57,Conservative,0,brooke jackson Ventavia Research Group
R_2dossbJ4Gjxm3C8,Day_11,Day_11_1,TRUE,1,7,4,49,0,FM,Conservative,1,3,4,62,Conservative,1,%27Needs a Retirement Home and a Warm Bowl of Soup%27
R_2dossbJ4Gjxm3C8,Day_11,Day_11_3,TRUE,1,6,4,49,0,FM,Conservative,1,3,4,62,Conservative,0,ventavia pfizer
R_2dossbJ4Gjxm3C8,Day_11,Day_11_3,TRUE,1,6,4,49,0,FM,Conservative,1,3,4,62,Conservative,0,ventavia pfizer
R_2EFEBlkTIUia8Wi,Day_11,Day_11_1,TRUE,1,6,3,35,0,FM,Liberal,0,1,2,55,Conservative,0,Foreign News Media Laughs at Joe Biden
R_2EFEBlkTIUia8Wi,Day_11,Day_11_3,Coul,0,4,3,35,0,FM,Liberal,0,1,2,55,Conservative,1,%27Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws%2C Whistleblower Tells Peer-Reviewed Journal
R_2EH02RhiOmwz3MN,Day_11,Day_11_1,TRUE,1,7,4,30,0,FM,Liberal,0,2,4,58,Conservative,0,biden too old and incoherent
R_2f7Dxh5Yheldo2g,Day_11,Day_11_1,TRUE,1,5,3,45,0,FM,Moderate,0,1,2,44,Conservative,0,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_2pMQNo3E2EhmIrW,Day_11,Day_11_3,Coul,0,4,3,36,0,FM,Liberal,0,2,2,54,Conservative,0,brooke jackson pfizer
R_2pMQNo3E2EhmIrW,Day_11,Day_11_3,Coul,0,4,3,36,0,FM,Liberal,0,2,2,54,Conservative,1,%27Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws%2C Whistleblower Tells Peer-Reviewed Journal
R_2q4VcH13UlJ2MF6,Day_11,Day_11_1,Coul,0,4,3,31,0,FM,Liberal,0,1,2,62,Conservative,0,rita panahi joe biden
R_2q4VcH13UlJ2MF6,Day_11,Day_11_1,Coul,0,4,3,31,0,FM,Liberal,0,1,2,62,Conservative,0,rita panahi joe biden
R_2q4VcH13UlJ2MF6,Day_11,Day_11_1,Coul,0,4,3,31,0,FM,Liberal,0,1,2,62,Conservative,0,rita panahi joe biden
R_2q4VcH13UlJ2MF6,Day_11,Day_11_3,TRUE,1,5,4,31,0,FM,Liberal,0,1,2,62,Conservative,0,pfizer vaccine trials
R_2RaJBQG0iVYMEXJ,Day_11,Day_11_3,TRUE,1,7,4,43,0,FM,Liberal,0,3,4,61,Conservative,1,Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws%2C Whistleblower Tells Peer-Reviewed Journal
R_2xQbKqWmVgDjbIl,Day_11,Day_11_3,TRUE,1,6,3,33,1,FM,Conservative,1,2,4,47,Conservative,1,https%3A%2F%2Fwww.zerohedge.com%2Fcovid-19%2Ffalsified-data-pfizer-vaccine-trial-had-major-flaws-whistleblower-tells-peer-reviewed
R_2YaYvhQ5hiQz2KJ,Day_11,Day_11_1,TRUE,1,5,4,54,0,FM,Conservative,1,2,3,51,Conservative,0,the western journal article about Joe Biden
R_2YaYvhQ5hiQz2KJ,Day_11,Day_11_1,TRUE,1,5,4,54,0,FM,Conservative,1,2,3,51,Conservative,0,Joe Biden gaffe
