"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"201","201","1","True",7,1,25,0,1,"1",0,"0","2293","3.7","jan 9_4","R_2EfNY8z08TYoFF1","-3",1,1,"4"
"202","202","1","True",6,1,60,1,1,"1",0,"0","2337","2.7","jan 9_4","R_2Ev1UbEQI82l6qF","1",1,1,"4"
"203","203","1","True",5,3,60,0,2,"1",0,"0","3403","4.7","jan 9_4","R_OwIkhLqEcfEB8UV","-2",1,1,"4"
"204","204","1","True",7,1,85,1,0,"0",0,"0","1581","3.4","jan 9_4","R_3Rq2nVW2Et5nvLv","0",1,1,"4"
"205","205","1","True",5,3,30,0,1,"2",0,"0","595","3.6","jan 9_4","R_2zdpsLsbbTLfOAx","2",1,1,"4"
"206","206","0","CND",3,1,66,1,0,"0",NA,"0","1220","1.5","jan 9_4","R_1mlNTiWpf6MRrT4",NA,1,0,"4"
"207","207","1","True",7,1,28,0,1,"2",0,"0","1194","3.5","jan 9_4","R_1dbkCGc0bYw3CN4","0",1,1,"4"
"208","208","0","CND",4,4,57,0,3,"2",0,"0","406","4.3","jan 9_4","R_UMUcCH73CaWnYIx","2",1,0,"4"
"209","209","0","CND",4,3,41,1,1,"3",0,"0","625","3.5","jan 9_4","R_1ewtxG5NwAWqa7p","1",1,0,"4"
"210","210","0","Misl/False",4,3,47,1,0,"0",0,"1","912","2.4","jan 9_4","R_10w1BOlXNfXsjK6","0",1,0,"4"
"211","211","1","True",7,3,64,1,2,"1",0,"1","1149","4.2","jan 9_4","R_2CUnU4AQwNrTVWc","1",1,1,"4"
"212","212","0","CND",5,3,64,0,0,"1",0,"0","1371","3.7","jan 9_4","R_3NyQjFE7szynlI5","-1",1,0,"4"
"213","213","0","CND",1,3,44,1,0,"0",0,"0","2012","3","jan 9_4","R_1FJkUwncREXclZG","3",1,0,"4"
"214","214","1","True",6,3,35,1,2,"1",0,"0","693","4.2","jan 9_4","R_2tDPZ8YMFYTl6oO","2",1,1,"4"
"215","215","0","CND",4,4,50,1,0,"1",0,"0","649","3","jan 9_4","R_3MgS8AaP3iWmBok","0",1,0,"4"
"216","216","0","CND",4,3,40,1,2,"2",0,"0","1175","4.2","jan 9_4","R_xzRFzgOxlgIDeVj","0",1,0,"4"
"217","217","0","CND",4,1,59,0,0,"0",0,"0","943","3.6","jan 9_5","R_20UR8PJ21JOIDF2","0",1,0,"5"
"218","218","1","True",7,4,53,0,2,"2",0,"1","1044","4.9","jan 9_5","R_3JIxo1sFo8XghjZ","2",1,1,"5"
"219","219","1","True",7,1,38,1,1,"0",0,"0","1444","4.4","jan 9_5","R_2YPPWDba4uPZlRW","0",1,1,"5"
"220","220","1","True",5,3,26,0,1,"1",0,"0","955","4.7","jan 9_5","R_a9O5bPVJpPycOXL","0",1,1,"5"
"221","221","1","True",6,1,59,1,0,"4",0,"0","2200","4.8","jan 9_5","R_1Q0GSa6hzMOa8Xw","-2",1,1,"5"
"222","222","1","True",5,1,64,0,1,"2",0,"0","1541","2.4","jan 9_5","R_2uVgKVOUNUFOGjo","2",1,1,"5"
"223","223","1","True",7,3,40,0,1,"1",0,"0","3182","4.7","jan 9_5","R_3rTDBaj73JhNpxV","0",1,1,"5"
"224","224","1","True",6,3,43,0,2,"2",0,"1","871","4.1","jan 9_5","R_88oFTk36FQjYXXr","0",1,1,"5"
"225","225","1","True",6,2,26,0,0,"1",0,"0","1081","3.6","jan 9_5","R_1giJSb1UGQjbqLh","-1",1,1,"5"
"226","226","1","True",4,1,52,1,0,"1",0,"0","1034","1.3","jan 9_5","R_21oenlhCjolOU0x","2",1,1,"5"
"227","227","1","True",7,1,67,1,0,"2",0,"1","1638","4.6","jan 9_5","R_tJs3dVG0kJ7kmEF","0",1,1,"5"
"228","228","0","CND",5,1,33,1,0,"2",0,"0","1600","1.9","jan 9_5","R_2DZesJV3TWgUAVc","1",1,0,"5"
"229","229","1","True",7,1,73,1,0,"1",0,"1","2281","3.8","jan 9_5","R_1obyjJ8GfKYiWAc","1",1,1,"5"
"230","230","1","True",7,2,31,0,0,"0",0,"1","664","2.5","jan 9_5","R_1lbgLmiWzBzBx5a","1",1,1,"5"
"231","231","0","Misl/False",2,1,57,1,0,"1",0,"1","4267","3.6","jan 9_5","R_2xJBm55tAaFNc4W","0",1,0,"5"
"232","232","1","True",6,1,64,0,1,"2",0,"1","1453","3.2","jan 9_5","R_1TARqzmXDl6KG8V","3",1,1,"5"
"233","233","1","True",6,2,41,0,0,"2",0,"0","2905","4","jan 9_5","R_2R9TkN5XPNUrfuo","1",1,1,"5"
"234","234","1","True",7,4,38,0,3,"2",0,"0","1444","4.7","jan 9_5","R_41wcLcFwyICwhYR","-2",1,1,"5"
"235","235","0","CND",1,3,73,1,1,"0",0,"1","1899","3.8","jan 9_5","R_3fxZJg2jt8b1zXi","-3",1,0,"5"
"236","236","1","True",6,4,49,1,3,"0",0,"1","635","3.4","jan 9_5","R_2BgQTmFgAeqCC5R","-3",1,1,"5"
"237","237","0","Misl/False",5,4,34,0,3,"2",0,"1","602","4.7","jan 9_5","R_1eWDyZ6hFfZuJWP","-2",1,0,"5"
"238","238","1","True",7,3,69,0,3,"1",0,"1","790","4.7","jan 9_5","R_cO6Hfij2OwuezN7","-3",1,1,"5"
"239","239","1","True",7,4,74,0,1,"3",0,"1","796","3.4","jan 9_5","R_3L7pybVFZNPsy6x","-1",1,1,"5"
"240","240","1","True",7,4,52,1,3,"3",0,"1","923","2.4","jan 9_5","R_1doFYNFKhshGZBM","-1",1,1,"5"
"241","241","0","Misl/False",7,3,69,0,0,"2",0,"1","743","3.4","jan 9_5","R_Q6M5hcPqa2mbjMJ","2",1,0,"5"
"242","242","1","True",6,4,52,0,2,"1",0,"0","891","2.4","jan 9_5","R_2YY4WXHXWquU1o7","1",1,1,"5"
"243","243","1","True",6,4,59,1,2,"3",0,"0","965","5","jan 9_5","R_3oQHHEUCril5rmp","0",1,1,"5"
"244","244","1","True",7,3,57,1,1,"2",0,"0","1093","5","jan 9_5","R_2SCC9QGrV2eGEfL","-3",1,1,"5"
"245","245","1","True",7,3,72,0,0,"2",0,"1","1244","4.4","jan 9_5","R_3feltnGChKVXdLm","0",1,1,"5"
"246","246","1","True",7,3,47,1,3,"0",0,"1","1877","3.2","jan 9_5","R_29oi648OOxDjBza","0",1,1,"5"
"247","247","1","True",4,4,37,1,2,"2",0,"1","982","4.2","jan 9_5","R_NUZj2tZCrMlfRRv","0",1,1,"5"
"248","248","1","True",7,4,41,0,3,"1",0,"1","756","5","jan 13_3","R_2EmYiQCmTCWWd41","0",1,1,"3"
"249","249","1","True",7,4,32,0,1,"1",0,"0","952","4.3","jan 13_3","R_TtFtYVYhfbN0FjP","-2",1,1,"3"
"250","250","0","CND",4,4,42,0,1,"1",0,"1","1051","3.5","jan 13_3","R_1LATMAwZBlljgWY","2",1,0,"3"
"251","251","1","True",6,4,29,0,2,"3",0,"0","656","4.7","jan 13_3","R_1fgcGcXg7uA7Fd2","-1",1,1,"3"
"252","252","0","CND",5,1,68,0,0,"1",0,"1","1008","3.3","jan 13_3","R_3iqetWYsckSTio7","-1",1,0,"3"
"253","253","0","CND",7,1,34,1,0,"2",0,"0","781","3.2","jan 13_3","R_3DpcQ1nB7ZZDzbj","0",1,0,"3"
"254","254","1","True",7,3,47,0,3,"3",0,"0","806","3.9","jan 13_3","R_2AEIAETWFFjIKSV","-1",1,1,"3"
"255","255","1","True",6,1,80,1,0,"0",0,"1","1188","2.4","jan 13_3","R_2zjRAGBzLYwAbJh","2",1,1,"3"
"256","256","1","True",7,1,38,1,1,"1",0,"1","859","2.4","jan 13_3","R_3J1TYm6LNr1mYHB","0",1,1,"3"
"257","257","1","True",7,1,43,1,2,"2",NA,"0","2079","1.9","jan 13_3","R_1JEOhNsURbn7OI1",NA,1,1,"3"
"258","258","1","True",7,1,65,1,0,"0",NA,"1","2643","2.4","jan 13_3","R_3shobELC9Q6RF4Y",NA,1,1,"3"
"259","259","0","Misl/False",4,3,36,0,0,"2",0,"0","2334","1.8","jan 13_3","R_10Tb4PeqCdAj8BS","0",1,0,"3"
"260","260","1","True",4,1,58,1,1,"1",0,"0","1055","2.8","jan 13_3","R_2PqklUhrxtsFq8K","3",1,1,"3"
"261","261","0","CND",5,3,43,0,0,"2",0,"0","596","3.7","jan 13_3","R_p9oMUM4qzuu8JW1","1",1,0,"3"
"262","262","1","True",7,1,62,0,0,"1",0,"0","3002","2.5","jan 13_3","R_O3EpHvZCZEMN6r7","2",1,1,"3"
"263","263","0","CND",4,1,57,1,1,"0",0,"0","969","2.9","jan 13_3","R_22lcMvEOKfCt7Nc","0",1,0,"3"
"264","264","1","True",7,1,35,0,0,"0",0,"0","1643","2.5","jan 13_3","R_2ve4nwgeXrpDwnP","0",1,1,"3"
"265","265","1","True",7,1,59,1,0,"3",0,"1","1015","4.2","jan 13_3","R_br0Nb2Q2D2Y5vs5","-2",1,1,"3"
"266","266","1","True",7,1,50,0,0,"0",0,"0","2734","3.3","jan 13_3","R_3kBQ2BGxVnLM7H6","0",1,1,"3"
"267","267","0","CND",6,2,42,0,0,"0",0,"1","965","5","jan 13_3","R_3Ny8qufDTn8SIaB","0",1,0,"3"
"268","268","1","True",7,1,76,1,1,"1",0,"1","2656","1.9","jan 13_3","R_3oO91Yj5BiQ14Yg","2",1,1,"3"
"269","269","1","True",7,1,43,0,0,"3",0,"1","1100","4.4","jan 13_3","R_1nT2hCytrEnudmV","-3",1,1,"3"
"270","270","1","True",7,1,31,0,0,"2",0,"0","1703","3.2","jan 13_3","R_W1z3Jxr6aj9xxtL","0",1,1,"3"
"271","271","1","True",7,4,40,0,3,"2",0,"1","739","5","jan 13_3","R_2CwgDI3uwRfBWVD","0",1,1,"3"
"272","272","1","True",7,2,65,1,0,"2",0,"1","948","4.8","jan 13_3","R_2Pk8JhEbJv8zSA4","2",1,1,"3"
"273","273","0","CND",3,4,30,1,1,"0",0,"0","1031","5","jan 13_3","R_2RPLHtYnBTRPtdu","0",1,0,"3"
"274","274","1","True",7,3,56,1,1,"2",0,"0","1172","4.4","jan 13_3","R_5dmKPQBO4eEq2GZ","-2",1,1,"3"
"275","275","1","True",7,3,48,1,0,"0",0,"1","1517","3.4","jan 13_3","R_2BapmKDFutYMDvd","-2",1,1,"3"
"276","276","1","True",6,2,66,1,1,"0",0,"1","1762","4.2","jan 13_3","R_3lY1F2CaELf5vpf","1",1,1,"3"
"277","277","0","CND",4,2,74,1,2,"0",0,"0","1685","1.5","jan 13_3","R_3kvIQt3S82QBqpq","0",1,0,"3"
"278","278","0","CND",5,2,69,1,1,"3",0,"1","2329","3.5","jan 13_3","R_1pmU7XZuGdS9Hx0","0",1,0,"3"
"279","279","1","True",7,4,76,1,1,"2",0,"0","2390","2.1","jan 13_3","R_2uxl6rXM1QWUWeG","2",1,1,"3"
"280","280","1","True",7,3,53,1,0,"2",0,"0","15844","2.2","jan 13_3","R_R2JyRa0D5tFTRvj","-2",1,1,"3"
"281","281","0","CND",4,1,48,0,1,"1",NA,"0","1347","4","jan 13_4","R_21u2lWvw1OJFwND",NA,1,0,"4"
"282","282","1","True",7,1,26,0,1,"1",0,"1","779","5","jan 13_4","R_3GfvHVLBOEOwjBf","-2",1,1,"4"
"283","283","0","CND",6,3,35,0,1,"1",0,"0","854","2.9","jan 13_4","R_9smWAQpmRegP59T","1",1,0,"4"
"284","284","1","True",6,3,48,0,2,"2",0,"0","1062","3.6","jan 13_4","R_27pzfO9DPqfmxUt","0",1,1,"4"
"285","285","0","CND",4,3,48,0,3,"2",0,"0","667","4.7","jan 13_4","R_2WVfUYnoKgGrwR4","0",1,0,"4"
"286","286","0","CND",2,1,43,1,0,"0",NA,"0","1057","2.6","jan 13_4","R_2D7iyEfsyqncbOa",NA,1,0,"4"
"287","287","1","True",6,3,35,0,2,"3",0,"0","854","4.2","jan 13_4","R_6nwza6nkwkca1Lb","2",1,1,"4"
"288","288","0","Misl/False",4,4,41,0,1,"1",0,"0","615","3.2","jan 13_4","R_27DnZ4mxvbiHiBU","1",1,0,"4"
"289","289","1","True",6,1,74,1,2,"3",0,"0","1319","3.8","jan 13_4","R_2V8zJDCAJ00C9Gp","0",1,1,"4"
"290","290","1","True",6,1,33,0,0,"3",0,"0","1269","2.9","jan 13_4","R_3CUWhfZDfSgjy1S","2",1,1,"4"
"291","291","0","CND",3,1,66,0,1,"1",0,"0","1279","1.4","jan 13_4","R_2tnyUTrGFgVg9Lm","1",1,0,"4"
"292","292","1","True",7,2,30,0,1,"3",0,"0","1197","3.4","jan 13_4","R_Qb4pGKG46oeBxrr","2",1,1,"4"
"293","293","1","True",6,1,44,0,0,"1",0,"0","1889","4.8","jan 13_4","R_30q9mg22Lul7E8z","-3",1,1,"4"
"294","294","1","True",7,0,45,0,0,"1",0,"0","2499","2.7","jan 13_4","R_1kS8fJrnNgUbPk6","-2",1,1,"4"
"295","295","1","True",7,3,42,0,3,"3",0,"1","624","5","jan 13_4","R_1FKUzyav5ytwTyG","-2",1,1,"4"
"296","296","1","True",7,1,75,0,1,"2",0,"1","1848","4.4","jan 13_4","R_2xDbj7itP5y9jDO","1",1,1,"4"
"297","297","1","True",7,1,72,0,0,"2",0,"1","2679","4.2","jan 13_4","R_1NabxeBEMgiMF3o","-2",1,1,"4"
"298","298","1","True",7,3,66,0,1,"1",0,"1","1221","4.7","jan 13_4","R_1EcDx6QIzVkUTNH","0",1,1,"4"
"299","299","0","CND",4,1,60,1,1,"2",0,"0","621","3.8","jan 13_4","R_xFOOmV5igPUy0KJ","-2",1,0,"4"
"300","300","0","Misl/False",1,1,62,0,3,"3",0,"0","712","5","jan 13_4","R_1QuOMR13jI5bBy1","1",1,0,"4"
"301","301","1","True",7,1,26,0,0,"1",0,"0","1560","5","jan 13_4","R_1rNwtobtbwdomRR","0",1,1,"4"
"302","302","1","True",7,1,68,0,1,"0",0,"0","1546","3.4","jan 13_4","R_eVPUSnnsQLlZGhj","-1",1,1,"4"
"303","303","1","True",7,1,42,1,0,"0",0,"1","8053","1.9","jan 13_4","R_WD0zhOC4joonanv","-2",1,1,"4"
"304","304","1","True",7,1,67,0,0,"2",0,"1","3861","4.2","jan 13_4","R_vSsi2vFboGKu8kV","0",1,1,"4"
"305","305","1","True",7,1,72,1,0,"4",0,"0","2287","3.2","jan 13_4","R_3DbH8AJb5sobkzK","0",1,1,"4"
"306","306","1","True",6,3,61,0,1,"0",0,"0","2433","4.8","jan 13_4","R_1gMYttIdU4SLkXN","3",1,1,"4"
"307","307","1","True",5,1,58,1,0,"1",0,"0","2313","3.5","jan 13_4","R_3fZyPONrgZepspj","2",1,1,"4"
"308","308","1","True",7,2,57,1,0,"0",0,"0","2754","2.9","jan 13_4","R_BrgDRG8SS6XD8VX","2",1,1,"4"
"309","309","1","True",6,5,70,0,1,"3",0,"0","2068","3.1","jan 13_4","R_3mmekg2sHqGzVD3","2",1,1,"4"
"310","310","1","True",6,1,58,1,2,"4",0,"0","3761","3.1","jan 13_4","R_25SDxAy9bUmsTbH","0",1,1,"4"
"311","311","1","True",5,0,63,0,1,"1",0,"0","1318","2.1","jan 13_4","R_2zDdWGzlvPud2Ny","2",1,1,"4"
"312","312","1","True",6,3,40,1,0,"0",0,"0","512","4.5","jan 13_4","R_21j21wPPQ3GhXdm","-2",1,1,"4"
"313","313","1","True",6,3,46,1,2,"4",0,"0","816","2.6","jan 13_4","R_3n9seefSvR1FOFt","0",1,1,"4"
"314","314","0","Misl/False",2,3,39,1,2,"2",0,"0","985","4.5","jan 13_4","R_2rDw5DFztXdZFg8","-2",1,0,"4"
"315","315","1","True",6,5,56,1,3,"0",0,"0","859","4.3","jan 13_4","R_3qL4BxhtSKeJfyM","-3",1,1,"4"
"316","316","0","CND",4,4,68,1,2,"4",0,"0","1132","2.7","jan 13_4","R_2aFga51r88Wgqb1","-2",1,0,"4"
"317","317","1","True",6,2,34,1,0,"0",0,"0","1436","3.4","jan 13_4","R_sC1anOWqNazLJVD","-3",1,1,"4"
"318","318","1","True",7,1,21,1,0,"3",0,"1","1203","4","jan 13_4","R_2fiXotRv54aSiMv","-3",1,1,"4"
"319","319","1","True",5,3,65,1,0,"1",0,"1","1125","2.8","jan 13_4","R_9WzoeeFS0tVxOzT","-3",1,1,"4"
"320","320","0","Misl/False",6,4,65,1,3,"1",0,"0","1436","2.8","jan 13_4","R_1ePQtgTNs1nmkiV","-2",1,0,"4"
"321","321","0","CND",3,1,57,1,0,"1",0,"0","3367","2.1","jan 13_4","R_1gHEVSQDvls9dgY","-1",1,0,"4"
"322","322","1","True",7,2,68,1,0,"1",0,"1","1666","2.1","jan 13_4","R_2rYJvC6JGTnGnSI","-1",1,1,"4"
"323","323","1","True",7,2,29,1,0,"3",0,"1","2141","3.4","jan 13_4","R_2y42HPpwq1xJEbe","-1",1,1,"4"
"324","324","1","True",7,4,75,1,2,"1",0,"0","2595","4.1","jan 13_4","R_3DdKYHkZ5LFKrOi","-1",1,1,"4"
"325","325","1","True",5,4,50,1,3,"3",0,"0","3564","3.7","jan 13_4","R_2YA5W4IczPhsnzI","-2",1,1,"4"
"326","326","1","True",7,3,60,1,1,"1",0,"0","4824","2.7","jan 13_4","R_3JE2PY608hVEXxk","2",1,1,"4"
"327","327","1","True",7,4,31,0,1,"2",0,"1","588","3.8","jan 13_5","R_2s4nsgcTYO4yrx2","0",1,1,"5"
"328","328","1","True",7,3,26,0,0,"2",0,"0","729","4.6","jan 13_5","R_2asjRhn4bxT7YMG","1",1,1,"5"
"329","329","0","Misl/False",3,2,32,0,0,"1",0,"0","614","4.4","jan 13_5","R_2xEj8YrkXN9JOsN","1",1,0,"5"
"330","330","0","CND",4,1,55,0,0,"1",NA,"1","766","3.1","jan 13_5","R_2foY9wECttDWo5L",NA,1,0,"5"
"331","331","1","True",6,1,32,1,1,"3",0,"0","1098","3.5","jan 13_5","R_cTlnPWLuILUeBnb","1",1,1,"5"
"332","332","1","True",5,1,43,1,2,"0",0,"0","929","4.7","jan 13_5","R_2zGsd2kYlkmLrUv","-3",1,1,"5"
"333","333","1","True",7,4,67,0,3,"0",0,"0","2626","3.6","jan 13_5","R_3qy3WkXXA5sXLRL","1",1,1,"5"
"334","334","0","CND",5,1,44,0,0,"2",0,"0","1314","2.9","jan 13_5","R_12brrC9FnuQ6YtR","0",1,0,"5"
"335","335","1","True",5,3,22,0,1,"0",0,"0","2224","3.9","jan 13_5","R_2D028GQA7l04j8A","-2",1,1,"5"
"336","336","0","CND",4,1,60,1,0,"3",0,"0","1554","1.7","jan 13_5","R_2lVtID9OU0Psesh","3",1,0,"5"
"337","337","1","True",7,1,39,0,1,"3",0,"0","2637","4.7","jan 13_5","R_exnSmRwiAXeLPax","0",1,1,"5"
"338","338","1","True",6,1,67,1,0,"2",0,"1","1649","2.8","jan 13_5","R_3CZS1pBv9Evl5Hc","0",1,1,"5"
"339","339","1","True",7,1,69,1,0,"2",0,"1","1979","4","jan 13_5","R_3E9UPaU4YvzV5IJ","-1",1,1,"5"
"340","340","1","True",7,4,58,0,1,"1",0,"0","804","3.2","jan 13_5","R_2EB6imALQPskaRq","1",1,1,"5"
"341","341","0","CND",4,1,72,0,3,"2",0,"0","2296","2","jan 13_5","R_2cjvmIoKv9wqnNR","0",1,0,"5"
"342","342","1","True",7,1,45,1,0,"0",0,"0","587","4.3","jan 13_5","R_1hze2ZjD28L2g9P","-1",1,1,"5"
"343","343","1","True",7,2,62,1,1,"4",0,"1","1021","2.6","jan 13_5","R_26gN0O56r2YrLWf","2",1,1,"5"
"344","344","1","True",7,1,68,1,1,"1",0,"0","1872","2.7","jan 13_5","R_3spMKnCkOJTWLlD","1",1,1,"5"
"345","345","1","True",7,1,52,1,0,"1",0,"0","2123","3.3","jan 13_5","R_2E9Ld2wB8fHsTA9","0",1,1,"5"
"346","346","1","True",6,1,19,0,0,"2",0,"1","1681","2.8","jan 13_5","R_SVqrCxQWo5qLFOp","-1",1,1,"5"
"347","347","1","True",7,1,20,0,0,"2",0,"1","1089","3","jan 13_5","R_1EZFQZuzcx1lj7e","-1",1,1,"5"
"348","348","0","Misl/False",5,5,34,0,3,"0",0,"1","779","3.3","jan 13_5","R_1kTfWZMYMj6vvPv","0",1,0,"5"
"349","349","0","CND",4,0,61,0,0,"1",0,"0","1057","2.1","jan 13_5","R_2YLNxkKi8x9MqfA","0",1,0,"5"
"350","350","1","True",7,2,57,0,0,"0",0,"0","1821","4.5","jan 13_5","R_1H6HBxv6GGTwjug","0",1,1,"5"
"351","351","1","True",5,3,42,0,0,"3",0,"0","1391","4.8","jan 13_5","R_9Hcp1jRq9t7PEpX","2",1,1,"5"
"352","352","1","True",5,1,64,1,0,"1",0,"0","2268","2.9","jan 13_5","R_1fZUu0wdA9PvkoZ","2",1,1,"5"
"353","353","1","True",7,4,50,1,3,"0",0,"1","818","3.9","jan 13_5","R_2A0ZMTgZ9umb4bi","-2",1,1,"5"
"354","354","1","True",5,3,62,1,1,"2",0,"0","1094","3.2","jan 13_5","R_3fGLNNrD4vhc0NG","1",1,1,"5"
"355","355","1","True",7,3,38,1,0,"1",0,"0","1064","4.3","jan 13_5","R_2sZKuh85UnzMILU","1",1,1,"5"
"356","356","1","True",7,4,39,1,0,"3",0,"0","1132","2.2","jan 13_5","R_2wHwicEGQREapR1","0",1,1,"5"
"357","357","1","True",7,4,69,1,1,"2",0,"1","1072","4.4","jan 13_5","R_9ZI62uT06ZlhsWZ","1",1,1,"5"
"358","358","1","True",7,3,65,1,3,"3",0,"0","876","5","jan 13_5","R_W3DCXLGMZ8CNJDz","-2",1,1,"5"
"359","359","1","True",7,3,49,1,1,"3",0,"1","1315","4.4","jan 13_5","R_3MDJE0o1rwuCCHr","-1",1,1,"5"
"360","360","1","True",6,3,61,1,1,"0",0,"0","1450","3.2","jan 13_5","R_b1ncrWBt1POlARz","0",1,1,"5"
"361","361","1","True",7,2,71,1,1,"3",0,"1","1506","4.1","jan 13_5","R_XiYl81kTTA4jkaZ","0",1,1,"5"
"362","362","1","True",7,2,69,1,1,"2",NA,"0","1719","1.5","jan 13_5","R_2RP2JKJYol6DVbg",NA,1,1,"5"
"363","363","0","CND",4,3,53,1,2,"2",0,"0","710","3.3","jan 13_5","R_3hmE0bAixfAAKbH","1",1,0,"5"
"364","364","1","True",7,1,72,1,1,"3",0,"1","2004","3.3","jan 13_5","R_3nBOdVWo0i7Gsri","3",1,1,"5"
"365","365","1","True",7,2,72,1,1,"0",0,"1","2421","2.6","jan 13_5","R_2wB6NhyFBxGtUUR","-2",1,1,"5"
"366","366","1","True",7,0,51,1,0,"0",0,"0","3056","2.1","jan 13_5","R_24vG8EBCTP3YbrQ","-2",1,1,"5"
"367","367","1","True",7,4,35,1,2,"1",0,"0","5380","4.1","jan 13_5","R_O9lh300uSFbj0Rj","1",1,1,"5"
"368","368","0","Misl/False",4,1,42,0,1,"1",0,"1","711","5","jan 14_1","R_3iDWYMCDVZenzQS","-3",1,0,"1"
"369","369","1","True",5,1,28,1,0,"2",0,"0","798","3.3","jan 14_1","R_3PIfNJDGPmUpzcQ","0",1,1,"1"
"370","370","0","Misl/False",4,4,39,0,1,"0",0,"0","976","2.2","jan 14_1","R_9oSdjx4WIci3e2B","0",1,0,"1"
"371","371","1","True",6,1,23,0,1,"2",0,"0","1012","4.6","jan 14_1","R_2CHtT4TK8eZwv9q","-1",1,1,"1"
"372","372","1","True",6,1,56,1,1,"2",0,"0","1160","4.1","jan 14_1","R_3fCcZhwqC59hgKR","0",1,1,"1"
"373","373","1","True",5,4,34,0,1,"2",0,"0","995","4.2","jan 14_1","R_8crfgS3pLJnmBPj","-3",1,1,"1"
"374","374","1","True",7,1,22,1,0,"1",0,"0","1990","5","jan 14_1","R_28YBwqn0l6j4jFi","0",1,1,"1"
"375","375","1","True",6,1,81,1,3,"2",0,"0","1365","2.1","jan 14_1","R_1eUGkk3ZSiud4lH","-2",1,1,"1"
"376","376","0","CND",4,1,54,1,0,"0",0,"0","988","2.8","jan 14_1","R_1lzX5vpH1tEajjG","0",1,0,"1"
"377","377","1","True",7,1,67,0,0,"3",0,"1","2239","2","jan 14_1","R_ukKoApexteuaEWB","-2",1,1,"1"
"378","378","0","CND",1,0,45,1,0,"0",0,"0","1741","3.9","jan 14_1","R_2Tt4LiCvbY5l52C","0",1,0,"1"
"379","379","1","True",7,1,56,0,0,"0",0,"0","768","3.9","jan 14_1","R_2tyxPdGLtEIPATa","0",1,1,"1"
"380","380","1","True",6,3,53,1,0,"1",0,"0","1072","4.1","jan 14_1","R_1Fm7YwN2Osa52uE","-2",1,1,"1"
"381","381","0","CND",4,1,78,1,0,"0",0,"0","2134","1.5","jan 14_1","R_3lS4NQSOOhtS5XU","-1",1,0,"1"
"382","382","0","CND",3,1,39,1,0,"2",1,"1","440","2","jan 14_1","R_1pzJEpScGmu1SeN","2",1,0,"1"
"383","383","0","Misl/False",5,4,30,0,3,"2",0,"1","704","3.7","jan 14_1","R_rj7YYiSYZJf0xlT","0",1,0,"1"
"384","384","0","Misl/False",4,1,59,1,0,"3",1,"0","1116","3.7","jan 14_1","R_3fcSZno4ycQ1x3j","2",1,0,"1"
"385","385","0","CND",5,1,47,1,0,"0",NA,"0","1209","3.6","jan 14_1","R_2fJyhJNSIKTLWVn",NA,1,0,"1"
"386","386","0","Misl/False",4,1,52,1,0,"1",1,"0","1111","2.8","jan 14_1","R_AM6KsqaL7nMbGMh","3",1,0,"1"
"387","387","1","True",7,1,34,0,0,"3",0,"0","864","4","jan 14_1","R_1dKr8phEYUL44v6","0",1,1,"1"
"388","388","0","Misl/False",1,5,38,0,3,"2",0,"0","892","4.9","jan 14_1","R_2CoWqKhFONsowO5","-2",1,0,"1"
"389","389","0","CND",7,1,29,1,1,"2",1,"0","604","4.2","jan 14_1","R_3s5OFZzYBjyyJ8v","1",1,0,"1"
"390","390","0","CND",4,2,34,1,0,"3",0,"0","1312","4.8","jan 14_1","R_3F5tzFdEg4FSI2D","0",1,0,"1"
"391","391","1","True",5,2,45,0,1,"0",0,"0","594","4.8","jan 14_1","R_12nlVwCAosIoQ33","0",1,1,"1"
"392","392","0","Misl/False",4,1,63,0,0,"2",NA,"0","1123","1.7","jan 14_1","R_1pWnUUahQ9DFdIS",NA,1,0,"1"
"393","393","1","True",7,0,33,1,0,"3",NA,"0","1774","2.6","jan 14_1","R_3oQHBqPWcXzQfU9",NA,1,1,"1"
"394","394","1","True",6,3,38,0,1,"2",1,"0","1660","3.3","jan 14_1","R_yJWWZefeKiUN3O1","2",1,1,"1"
"395","395","1","True",6,1,31,0,0,"3",1,"0","2505","3.9","jan 14_1","R_1g0iaqeXpSXfl9h","2",1,1,"1"
"396","396","1","True",6,1,59,1,1,"1",0,"1","3534","2.2","jan 14_1","R_3JJfgJn2PhQb0ah","0",1,1,"1"
"397","397","0","CND",4,4,42,0,3,"1",0,"0","3965","4","jan 14_1","R_3EF0XDqUgCkSDWG","0",1,0,"1"
"398","398","1","True",4,4,55,1,3,"2",0,"0","469","3.9","jan 14_1","R_bwJzHR7X2eA2R4B","0",1,1,"1"
"399","399","0","Misl/False",2,4,67,1,3,"1",1,"0","705","3.7","jan 14_1","R_1rv3DN1Mx149To7","1",1,0,"1"
"400","400","0","Misl/False",3,3,50,1,3,"3",0,"0","856","4.1","jan 14_1","R_3kLG6IJwRhYFBHB","-1",1,0,"1"
"401","401","1","True",7,2,23,1,1,"2",0,"0","807","4.8","jan 14_1","R_6AnVfSDj9pFjt1n","-1",1,1,"1"
