"","Article_day","X","ResponseId","Day","Article_Num","Category","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_False","FC_True","FC_CND","Education_Score","Income_Score","Q_Ideology","Dig_Lit_Score","Ideology_Score","True_Dummy","Treatment","Article_Lean","Dummy_Ideology","Ideo_Congruence","FC_Eval"
"146","Day_1_4",40,"R_2CNwGybcIQnEktJ","Day_1",4,"True",5,4,28,1,4,1,0,2,1,"Moderate: Middle of the road",53,0,1,0,"Neutral","Moderate",0,"T"
"147","Day_1_4",1011,"R_2QxtMjA6QsrBSDr","Day_1",4,"True",7,4,32,1,4,1,0,2,2,"Extremely Liberal",62,-3,1,0,"Neutral","Liberal",0,"T"
"148","Day_1_4",42,"R_2CrKC2o8rkGy5sI","Day_1",4,"True",6,4,50,1,4,1,0,5,2,"Slightly Liberal",64,-1,1,0,"Neutral","Liberal",0,"T"
"149","Day_1_4",1025,"R_3DbB1HXzP58EhQ3","Day_1",4,"True",7,4,37,0,4,1,0,4,2,"Conservative",41,2,1,0,"Neutral","Conservative",0,"T"
"150","Day_1_4",2025,"R_rcdJVezxSblMALf","Day_1",4,"True",6,4,56,1,4,1,0,4,2,"Conservative",52,2,1,0,"Neutral","Conservative",0,"T"
"151","Day_1_4",1015,"R_2tbvkcOyVhwDjb2","Day_1",4,"Misl",3,2,40,1,4,1,0,4,2,"Slightly Liberal",53,-1,0,0,"Neutral","Liberal",0,"T"
"152","Day_1_4",1016,"R_2uBYONSl8Gd3Itq","Day_1",4,"True",7,4,37,1,4,1,0,5,4,"Conservative",66,2,1,0,"Neutral","Conservative",0,"T"
"153","Day_1_4",16,"R_20M3irK9yP7zOGl","Day_1",4,"Misl",3,2,29,0,4,1,0,4,1,"Liberal",64,-2,0,1,"Neutral","Liberal",0,"T"
"154","Day_1_4",45,"R_3yN8a8E0y6lUIqB","Day_1",4,"Misl",1,1,39,0,4,1,0,2,1,"Liberal",64,-2,0,1,"Neutral","Liberal",0,"T"
"155","Day_1_4",1487,"R_pKKq0lDl8CMtWb7","Day_1",4,"Misl",4,2,33,0,4,1,0,4,2,"Conservative",41,2,0,1,"Neutral","Conservative",0,"T"
"156","Day_1_4",748,"R_339mYCdr4LLvelb","Day_1",4,"True",6,4,37,1,4,1,0,4,2,"Liberal",52,-2,1,1,"Neutral","Liberal",0,"T"
"157","Day_1_4",13,"R_1lbmIBPO0dpwTtU","Day_1",4,"Misl",1,1,76,0,4,1,0,4,1,"Liberal",53,-2,0,1,"Neutral","Liberal",0,"T"
"158","Day_1_4",740,"R_2DUE1D5mL08oFSR","Day_1",4,"Misl",1,1,55,1,4,1,0,4,3,"Liberal",54,-2,0,1,"Neutral","Liberal",0,"T"
"159","Day_1_4",778,"R_XSwBTXOS8VVvbEt","Day_1",4,"Misl",2,1,37,1,4,1,0,2,1,"Moderate: Middle of the road",62,0,0,1,"Neutral","Moderate",0,"T"
"160","Day_1_4",31,"R_2zwiC5XznI1GQNC","Day_1",4,"True",7,4,61,1,4,1,0,2,1,"Moderate: Middle of the road",47,0,1,1,"Neutral","Moderate",0,"T"
"161","Day_1_4",758,"R_3PhjRWT2oK9dOnT","Day_1",4,"Misl",3,1,35,1,4,1,0,4,2,"Slightly Liberal",57,-1,0,1,"Neutral","Liberal",0,"T"
"162","Day_1_4",741,"R_2Eu812Bc6IVYhl8","Day_1",4,"True",6,4,44,1,4,1,0,4,2,"Slightly Conservative",56,1,1,1,"Neutral","Conservative",0,"T"
"163","Day_1_4",1435,"R_1Cr6QLqQcjGmEWV","Day_1",4,"True",6,3,53,0,4,1,0,4,2,"Liberal",57,-2,1,1,"Neutral","Liberal",0,"T"
"164","Day_1_4",749,"R_3GoZZFWEtYePuGA","Day_1",4,"Misl",3,3,37,0,4,1,0,3,1,"Conservative",58,2,0,1,"Neutral","Conservative",0,"T"
"165","Day_1_4",4,"R_1CpxCDhB1y1Fdps","Day_1",4,"True",5,3,35,0,4,1,0,4,2,"Slightly Conservative",50,1,1,1,"Neutral","Conservative",0,"T"
"166","Day_1_4",61,"R_XilsxctsD6UhvsR","Day_1",4,"True",7,4,37,0,4,1,0,5,2,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"167","Day_1_4",1492,"R_Xj4sI7wBqGSbsC5","Day_1",4,"True",6,4,48,1,4,1,0,4,3,"Conservative",52,2,1,1,"Neutral","Conservative",0,"T"
"168","Day_1_4",53,"R_bqJ3HoBP0lqi7CN","Day_1",4,"True",5,3,30,0,4,1,0,4,1,"Slightly Conservative",65,1,1,1,"Neutral","Conservative",0,"T"
"169","Day_1_4",726,"R_1ILDrpPAAn0CdBx","Day_1",4,"True",7,4,45,1,4,1,0,2,1,"Liberal",63,-2,1,1,"Neutral","Liberal",0,"T"
"170","Day_1_4",52,"R_9XKvVtMFjqSITeN","Day_1",4,"Misl",4,3,36,0,4,1,0,3,2,"Moderate: Middle of the road",52,0,0,1,"Neutral","Moderate",0,"T"
"171","Day_1_4",1454,"R_2dNoaZl9MnI4t0A","Day_1",4,"True",7,4,33,1,4,1,0,3,2,"Extremely Liberal",64,-3,1,1,"Neutral","Liberal",0,"T"
"172","Day_1_4",743,"R_2RP4ieLcvxMjWJz","Day_1",4,"True",7,4,32,1,4,1,0,4,1,"Liberal",60,-2,1,1,"Neutral","Liberal",0,"T"
"173","Day_1_4",757,"R_3n78jZ6Hp7o3yov","Day_1",4,"True",6,4,30,0,4,1,0,5,2,"Extremely Liberal",53,-3,1,1,"Neutral","Liberal",0,"T"
"174","Day_1_4",1433,"R_12u7hC5r2XVRlBD","Day_1",4,"Coul",4,3,42,1,4,1,0,4,3,"Liberal",49,-2,0,1,"Neutral","Liberal",0,"T"
"175","Day_1_4",1471,"R_3MycWKTJGEI3fkc","Day_1",4,"True",7,4,44,1,4,1,0,2,1,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"176","Day_1_4",1486,"R_ONBQ9F4K4eiEEff","Day_1",4,"True",6,4,33,0,4,1,0,2,2,"Conservative",55,2,1,1,"Neutral","Conservative",0,"T"
"177","Day_1_4",761,"R_5ovNt0RyjDe4zhD","Day_1",4,"True",5,3,37,1,4,1,0,5,2,"Conservative",50,2,1,1,"Neutral","Conservative",0,"T"
"178","Day_1_4",752,"R_3JfnfLnikoja6E7","Day_1",4,"True",7,4,38,1,4,1,0,2,2,"Slightly Liberal",53,-1,1,1,"Neutral","Liberal",0,"T"
"179","Day_1_4",1438,"R_1fjF8uhJM4Mkvek","Day_1",4,"True",5,3,27,0,4,1,0,2,1,"Extremely Liberal",58,-3,1,1,"Neutral","Liberal",0,"T"
"180","Day_1_4",9,"R_1Gv8iAs1HEqGuUe","Day_1",4,"True",7,4,35,1,4,1,0,4,2,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"181","Day_1_4",1451,"R_2AWldDyzSgWa5Ti","Day_1",4,"Misl",4,3,21,1,4,1,0,3,1,"Moderate: Middle of the road",46,0,0,1,"Neutral","Moderate",0,"T"
"182","Day_1_4",779,"R_yx69bWSwS7KJTDb","Day_1",4,"Coul",4,2,25,1,4,1,0,5,1,"Slightly Conservative",40,1,0,1,"Neutral","Conservative",0,"T"
"183","Day_1_4",1457,"R_2PpsctGRoIizGAS","Day_1",4,"Misl",1,1,39,1,4,1,0,4,1,"Liberal",66,-2,0,1,"Neutral","Liberal",0,"T"
"184","Day_1_4",36,"R_3Hk79B6qEfqWKaD","Day_1",4,"Misl",6,3,54,0,4,1,0,3,1,"Slightly Liberal",55,-1,0,1,"Neutral","Liberal",0,"T"
"185","Day_1_4",30,"R_2y8dRM3TUWjSPIo","Day_1",4,"Misl",1,1,20,0,4,1,0,2,4,"Liberal",49,-2,0,1,"Neutral","Liberal",0,"T"
"186","Day_1_4",19,"R_28LGm9yGG0Iqu3d","Day_1",4,"Misl",1,1,41,1,4,1,0,2,2,"Slightly Liberal",62,-1,0,1,"Neutral","Liberal",0,"T"
"187","Day_1_4",762,"R_6DmNQwfWiHVl65r","Day_1",4,"Coul",5,3,71,0,4,1,0,3,1,"Extremely Conservative",40,3,0,1,"Neutral","Conservative",0,"T"
"188","Day_1_4",1484,"R_cUtE2g9RhTXd2Gl","Day_1",4,"Coul",4,3,32,1,4,1,0,4,2,"Liberal",32,-2,0,1,"Neutral","Liberal",0,"T"
"189","Day_1_4",60,"R_xFbsJFVOxgmNrEZ","Day_1",4,"True",5,4,31,1,4,1,0,4,1,"Liberal",48,-2,1,1,"Neutral","Liberal",0,"T"
"190","Day_1_4",1,"R_0qznybEFNQxbgOt","Day_1",4,"True",6,3,46,0,4,1,0,4,1,"Conservative",36,2,1,0,"Neutral","Conservative",0,"T"
"191","Day_1_4",1943,"R_1mJc44O1JoTUv3O","Day_1",4,"True",7,4,47,1,4,1,0,4,1,"Extremely Liberal",65,-3,1,0,"Neutral","Liberal",0,"T"
"192","Day_1_4",2012,"R_9poi1PMOfUlIOVH","Day_1",4,"True",5,3,29,0,4,1,0,3,1,"Slightly Liberal",64,-1,1,0,"Neutral","Liberal",0,"T"
"193","Day_1_4",965,"R_10HKlUuSWljvrqp","Day_1",4,"True",6,3,28,1,4,1,0,4,1,"Extremely Liberal",43,-3,1,0,"Neutral","Liberal",0,"T"
"194","Day_1_4",73,"R_3jcHGUIE2balYmO","Day_1",4,"Coul",3,2,40,1,4,1,0,2,1,"Slightly Conservative",55,1,0,0,"Neutral","Conservative",0,"T"
"195","Day_1_4",1933,"R_1CyjFN08tCtRUPM","Day_1",4,"Coul",4,3,52,0,4,1,0,4,3,"Haven't thought much about it",58,0,0,0,"Neutral","Moderate",0,"T"
"196","Day_1_4",1981,"R_2v3a8C3nHBKQnBy","Day_1",4,"True",5,3,46,1,4,1,0,5,2,"Conservative",46,2,1,0,"Neutral","Conservative",0,"T"
"197","Day_1_4",1007,"R_2E0RrGQFeT7j4zk","Day_1",4,"Misl",5,3,38,1,4,1,0,4,4,"Moderate: Middle of the road",66,0,0,0,"Neutral","Moderate",0,"T"
"198","Day_1_4",1937,"R_1i4LXivIpu7vdr1","Day_1",4,"True",5,3,65,1,4,1,0,4,1,"Conservative",40,2,1,0,"Neutral","Conservative",0,"T"
"199","Day_1_4",91,"R_DIApoRkc5XHMSiJ","Day_1",4,"Coul",4,2,32,0,4,1,0,4,2,"Moderate: Middle of the road",64,0,0,0,"Neutral","Moderate",0,"T"
"200","Day_1_4",2022,"R_Q0y3SadbOPnb3Ut","Day_1",4,"Misl",3,2,66,1,4,1,0,3,2,"Liberal",60,-2,0,0,"Neutral","Liberal",0,"T"
"201","Day_1_4",2036,"R_z5YqiZXOR1TESOJ","Day_1",4,"True",6,3,48,1,4,1,0,2,1,"Liberal",47,-2,1,0,"Neutral","Liberal",0,"T"
"202","Day_1_4",1996,"R_3gTbPk6cj8CguwO","Day_1",4,"Misl",4,2,36,0,4,1,0,3,1,"Conservative",63,2,0,0,"Neutral","Conservative",0,"T"
"203","Day_1_4",1929,"R_117sQcp0GuxoSJi","Day_1",4,"True",6,4,42,0,4,1,0,4,1,"Moderate: Middle of the road",60,0,1,0,"Neutral","Moderate",0,"T"
"204","Day_1_4",97,"R_qOYNC0Fk12NOQtr","Day_1",4,"True",5,3,29,1,4,1,0,2,2,"Conservative",52,2,1,0,"Neutral","Conservative",0,"T"
"205","Day_1_4",1975,"R_2rpusZesPEFARAJ","Day_1",4,"True",6,4,71,1,4,1,0,5,1,"Extremely Liberal",56,-3,1,0,"Neutral","Liberal",0,"T"
"206","Day_1_4",2035,"R_yR7pnvolKnraNK9","Day_1",4,"Misl",2,2,47,1,4,1,0,4,2,"Conservative",66,2,0,0,"Neutral","Conservative",0,"T"
"207","Day_1_5",2015,"R_D34sAmKvq9ujWTf","Day_1",5,"True",5,3,30,1,0,5,0,2,1,"Extremely Liberal",50,-3,1,0,"Neutral","Liberal",0,"T"
"208","Day_1_5",1936,"R_1f1lcPfCp1Os9c1","Day_1",5,"True",6,4,32,1,0,5,0,4,1,"Liberal",53,-2,1,0,"Neutral","Liberal",0,"T"
"209","Day_1_5",1992,"R_3eHpYvbOUXaJABj","Day_1",5,"True",5,3,30,0,0,5,0,4,3,"Liberal",59,-2,1,0,"Neutral","Liberal",0,"T"
"210","Day_1_5",79,"R_3png4HpyErO9r8B","Day_1",5,"True",6,4,60,1,0,5,0,4,1,"Slightly Conservative",53,1,1,0,"Neutral","Conservative",0,"T"
"211","Day_1_5",1046,"R_3s6zPRuIThij9Ee","Day_1",5,"True",7,4,39,0,0,5,0,4,1,"Conservative",54,2,1,0,"Neutral","Conservative",0,"T"
"212","Day_1_5",1060,"R_qOYNC0Fk12NOQtr","Day_1",5,"True",5,4,29,1,0,5,0,2,2,"Conservative",52,2,1,0,"Neutral","Conservative",0,"T"
"213","Day_1_5",82,"R_3rMJTpw2eyXi87h","Day_1",5,"True",7,4,30,1,0,5,0,4,2,"Slightly Liberal",66,-1,1,0,"Neutral","Liberal",0,"T"
"214","Day_1_5",2024,"R_r3jqXmcEcqNve5H","Day_1",5,"True",7,4,51,1,0,5,0,4,1,"Slightly Liberal",64,-1,1,0,"Neutral","Liberal",0,"T"
"215","Day_1_5",1941,"R_1luiNDjHNMxyf6l","Day_1",5,"True",6,4,40,1,0,5,0,4,3,"Conservative",55,2,1,0,"Neutral","Conservative",0,"T"
"216","Day_1_5",1051,"R_Ck0LOwrXY9BBpLz","Day_1",5,"True",7,4,25,0,0,5,0,4,2,"Liberal",55,-2,1,0,"Neutral","Liberal",0,"T"
"217","Day_1_5",1493,"R_XSwBTXOS8VVvbEt","Day_1",5,"True",7,4,37,1,0,5,0,2,1,"Moderate: Middle of the road",62,0,1,1,"Neutral","Moderate",0,"T"
"218","Day_1_5",38,"R_3jUIXOwW8rtLv6O","Day_1",5,"True",7,4,38,1,0,5,0,4,1,"Liberal",47,-2,1,1,"Neutral","Liberal",0,"T"
"219","Day_1_5",1478,"R_6gSAhAKCKeijlQZ","Day_1",5,"True",7,4,39,0,0,5,0,2,2,"Liberal",50,-2,1,1,"Neutral","Liberal",0,"T"
"220","Day_1_5",10,"R_1ia3Pcd1mcqX7ID","Day_1",5,"True",6,4,42,1,0,5,0,5,3,"Liberal",45,-2,1,1,"Neutral","Liberal",0,"T"
"221","Day_1_5",1459,"R_2w67UkK5xJ0YRY2","Day_1",5,"True",7,4,26,1,0,5,0,2,2,"Slightly Liberal",63,-1,1,1,"Neutral","Liberal",0,"T"
"222","Day_1_5",1432,"R_11aKu0pnwMoF1XB","Day_1",5,"True",7,4,56,0,0,5,0,2,1,"Extremely Liberal",53,-3,1,1,"Neutral","Liberal",0,"T"
"223","Day_1_5",1445,"R_1o4FTl5RChDyGzY","Day_1",5,"True",7,4,58,0,0,5,0,5,2,"Liberal",64,-2,1,1,"Neutral","Liberal",0,"T"
"224","Day_1_5",1485,"R_ekCSZIaDtRtLlaV","Day_1",5,"True",7,4,55,0,0,5,0,5,2,"Conservative",50,2,1,1,"Neutral","Conservative",0,"T"
"225","Day_1_5",735,"R_29bRUJw7avEFWPS","Day_1",5,"True",7,4,44,1,0,5,0,2,1,"Conservative",44,2,1,1,"Neutral","Conservative",0,"T"
"226","Day_1_5",759,"R_3rNwNy8LbfAkgSp","Day_1",5,"True",7,4,29,1,0,5,0,4,2,"Moderate: Middle of the road",50,0,1,1,"Neutral","Moderate",0,"T"
"227","Day_1_5",750,"R_3hfIgiMxT4QVOM6","Day_1",5,"True",7,4,51,0,0,5,0,4,1,"Moderate: Middle of the road",62,0,1,1,"Neutral","Moderate",0,"T"
"228","Day_1_5",747,"R_31BoFE303TrI20I","Day_1",5,"True",7,4,33,1,0,5,0,3,3,"Extremely Conservative",64,3,1,1,"Neutral","Conservative",0,"T"
"229","Day_1_5",17,"R_23TttM2XMS0oGth","Day_1",5,"True",6,3,40,1,0,5,0,4,2,"Moderate: Middle of the road",57,0,1,1,"Neutral","Moderate",0,"T"
"230","Day_1_5",21,"R_2AWldDyzSgWa5Ti","Day_1",5,"True",6,4,21,1,0,5,0,3,1,"Moderate: Middle of the road",46,0,1,1,"Neutral","Moderate",0,"T"
"231","Day_1_5",737,"R_2CP0ViI1UUoKy8a","Day_1",5,"True",7,4,39,1,0,5,0,4,1,"Slightly Conservative",47,1,1,1,"Neutral","Conservative",0,"T"
"232","Day_1_5",745,"R_2y8dRM3TUWjSPIo","Day_1",5,"True",7,4,20,0,0,5,0,2,4,"Liberal",49,-2,1,1,"Neutral","Liberal",0,"T"
"233","Day_1_5",1004,"R_2COKghWcJFaG2QY","Day_1",5,"True",7,4,56,0,0,5,0,4,4,"Conservative",42,2,1,0,"Neutral","Conservative",0,"T"
"234","Day_1_5",1972,"R_2pPQAmaWmPwb2LX","Day_1",5,"True",7,4,35,1,0,5,0,4,2,"Moderate: Middle of the road",60,0,1,0,"Neutral","Moderate",0,"T"
"235","Day_1_5",2013,"R_BxL0w0a4wPBU7K1","Day_1",5,"True",7,4,39,0,0,5,0,4,2,"Moderate: Middle of the road",66,0,1,0,"Neutral","Moderate",0,"T"
"236","Day_1_5",1989,"R_3dH3EJY79W5aW1W","Day_1",5,"True",7,4,56,0,0,5,0,3,2,"Moderate: Middle of the road",64,0,1,0,"Neutral","Moderate",0,"T"
"237","Day_1_5",2006,"R_3QXDW8eZ7d73oor","Day_1",5,"True",7,4,25,0,0,5,0,5,2,"Slightly Liberal",40,-1,1,0,"Neutral","Liberal",0,"T"
"238","Day_1_5",992,"R_23fvz3TGpwRq52c","Day_1",5,"True",6,4,24,0,0,5,0,4,3,"Extremely Liberal",50,-3,1,0,"Neutral","Liberal",0,"T"
"239","Day_1_5",980,"R_1mJc44O1JoTUv3O","Day_1",5,"True",7,4,47,1,0,5,0,4,1,"Extremely Liberal",65,-3,1,0,"Neutral","Liberal",0,"T"
"240","Day_1_5",1982,"R_2xQnx0jBQoNdaFL","Day_1",5,"True",7,4,50,1,0,5,0,4,2,"Slightly Conservative",65,1,1,0,"Neutral","Conservative",0,"T"
"241","Day_1_5",999,"R_2aQwDG2A895VYak","Day_1",5,"True",7,4,40,0,0,5,0,3,1,"Extremely Liberal",50,-3,1,0,"Neutral","Liberal",0,"T"
"242","Day_1_5",1018,"R_2v3a8C3nHBKQnBy","Day_1",5,"True",6,2,46,1,0,5,0,5,2,"Conservative",46,2,1,0,"Neutral","Conservative",0,"T"
"243","Day_1_5",1063,"R_rcFF25UIWNrCLEB","Day_1",5,"Coul",5,3,58,1,0,5,0,4,1,"Moderate: Middle of the road",61,0,0,0,"Neutral","Moderate",0,"T"
"244","Day_1_5",1024,"R_3CEr4rP4b9ubH7V","Day_1",5,"True",7,4,35,1,0,5,0,3,1,"Liberal",60,-2,1,0,"Neutral","Liberal",0,"T"
"245","Day_1_5",47,"R_2qq6C028YMrog23","Day_1",5,"True",7,4,66,1,0,5,0,5,2,"Extremely Conservative",48,3,1,0,"Neutral","Conservative",0,"T"
"246","Day_1_5",95,"R_pueOnSUiOr8B6Vj","Day_1",5,"True",7,4,28,1,0,5,0,4,1,"Extremely Liberal",64,-3,1,0,"Neutral","Liberal",0,"T"
"247","Day_1_5",24,"R_2dNoaZl9MnI4t0A","Day_1",5,"True",7,4,33,1,0,5,0,3,2,"Extremely Liberal",64,-3,1,1,"Neutral","Liberal",0,"T"
"248","Day_1_5",1480,"R_7QHn8x3eLhtGWTn","Day_1",5,"Misl",4,3,33,1,0,5,0,4,2,"Slightly Conservative",57,1,0,1,"Neutral","Conservative",0,"T"
"249","Day_1_5",718,"R_12u7hC5r2XVRlBD","Day_1",5,"True",7,4,42,1,0,5,0,4,3,"Liberal",49,-2,1,1,"Neutral","Liberal",0,"T"
"250","Day_1_5",1458,"R_2RP4ieLcvxMjWJz","Day_1",5,"True",7,4,32,1,0,5,0,4,1,"Liberal",60,-2,1,1,"Neutral","Liberal",0,"T"
"251","Day_1_5",41,"R_3MycWKTJGEI3fkc","Day_1",5,"True",7,4,44,1,0,5,0,2,1,"Extremely Liberal",66,-3,1,1,"Neutral","Liberal",0,"T"
"252","Day_1_5",1494,"R_yx69bWSwS7KJTDb","Day_1",5,"True",5,3,25,1,0,5,0,5,1,"Slightly Conservative",40,1,1,1,"Neutral","Conservative",0,"T"
"253","Day_1_5",62,"R_Xj4sI7wBqGSbsC5","Day_1",5,"True",7,4,48,1,0,5,0,4,3,"Conservative",52,2,1,1,"Neutral","Conservative",0,"T"
"254","Day_1_5",734,"R_28LGm9yGG0Iqu3d","Day_1",5,"True",7,4,41,1,0,5,0,2,2,"Slightly Liberal",62,-1,1,1,"Neutral","Liberal",0,"T"
"255","Day_1_5",774,"R_Wie14Y6yLeam4mt","Day_1",5,"True",7,4,33,0,0,5,0,4,2,"Liberal",59,-2,1,1,"Neutral","Liberal",0,"T"
"256","Day_1_5",760,"R_3yN8a8E0y6lUIqB","Day_1",5,"True",7,4,39,0,0,5,0,2,1,"Liberal",64,-2,1,1,"Neutral","Liberal",0,"T"
"257","Day_1_5",86,"R_9poi1PMOfUlIOVH","Day_1",5,"True",6,4,29,0,0,5,0,3,1,"Slightly Liberal",64,-1,1,0,"Neutral","Liberal",0,"T"
"258","Day_1_5",21,"R_1OgcarKXnozj8Hf","Day_1",5,"True",4,3,22,0,0,5,0,5,2,"Moderate: Middle of the road",46,0,1,0,"Neutral","Moderate",0,"T"
"259","Day_1_5",32,"R_26mQdc8Zux3gJHh","Day_1",5,"True",7,4,50,1,0,5,0,5,4,"Conservative",52,2,1,0,"Neutral","Conservative",0,"T"
"260","Day_1_5",1068,"R_T5ynVswOt2OjVRL","Day_1",5,"True",7,4,43,0,0,5,0,3,2,"Moderate: Middle of the road",56,0,1,0,"Neutral","Moderate",0,"T"
"261","Day_1_5",99,"R_rcdJVezxSblMALf","Day_1",5,"True",6,4,56,1,0,5,0,4,2,"Conservative",52,2,1,0,"Neutral","Conservative",0,"T"
"262","Day_1_5",102,"R_sOqSRGdmizVRIYN","Day_1",5,"True",7,4,38,0,0,5,0,2,2,"Slightly Liberal",62,-1,1,0,"Neutral","Liberal",0,"T"
"263","Day_1_5",1934,"R_1EgtX4AKhOHU7SY","Day_1",5,"True",6,4,23,1,0,5,0,2,2,"Moderate: Middle of the road",51,0,1,0,"Neutral","Moderate",0,"T"
"264","Day_1_5",1072,"R_yR7pnvolKnraNK9","Day_1",5,"True",7,4,47,1,0,5,0,4,2,"Conservative",66,2,1,0,"Neutral","Conservative",0,"T"
"265","Day_1_5",106,"R_velIFfia1bfFV8l","Day_1",5,"True",7,4,24,1,0,5,0,2,1,"Liberal",64,-2,1,0,"Neutral","Liberal",0,"T"
"266","Day_1_5",74,"R_3JxTg6zHgt6JMLN","Day_1",5,"True",6,3,30,0,0,5,0,4,1,"Slightly Conservative",41,1,1,0,"Neutral","Conservative",0,"T"
"267","Day_1_5",1930,"R_12i5eDf0NB2NI5K","Day_1",5,"Misl",4,3,38,1,0,5,0,4,1,"Extremely Conservative",61,3,0,0,"Neutral","Conservative",0,"T"
"268","Day_1_5",26,"R_22KXG1ASfl9xfEz","Day_1",5,"True",7,4,50,0,0,5,0,4,1,"Moderate: Middle of the road",59,0,1,0,"Neutral","Moderate",0,"T"
"269","Day_1_5",1971,"R_2PAnNpcbbNdhqR0","Day_1",5,"True",5,3,32,1,0,5,0,4,3,"Moderate: Middle of the road",42,0,1,0,"Neutral","Moderate",0,"T"
"270","Day_1_5",65,"R_3e3L1pS99R8qcCE","Day_1",5,"True",7,4,67,0,0,5,0,4,2,"Liberal",58,-2,1,0,"Neutral","Liberal",0,"T"
"271","Day_1_5",31,"R_263dRvfYsdO8jbd","Day_1",5,"True",7,4,41,0,0,5,0,4,3,"Liberal",61,-2,1,0,"Neutral","Liberal",0,"T"
"272","Day_1_5",44,"R_2E0RrGQFeT7j4zk","Day_1",5,"True",7,4,38,1,0,5,0,4,4,"Moderate: Middle of the road",66,0,1,0,"Neutral","Moderate",0,"T"
"273","Day_1_5",742,"R_2PpsctGRoIizGAS","Day_1",5,"True",7,4,39,1,0,5,0,4,1,"Liberal",66,-2,1,1,"Neutral","Liberal",0,"T"
"274","Day_1_5",43,"R_3PhjRWT2oK9dOnT","Day_1",5,"True",7,4,35,1,0,5,0,4,2,"Slightly Liberal",57,-1,1,1,"Neutral","Liberal",0,"T"
"275","Day_1_5",58,"R_PNwajSELAD6DGZX","Day_1",5,"True",5,4,34,0,0,5,0,3,1,"Slightly Liberal",59,-1,1,1,"Neutral","Liberal",0,"T"
"276","Day_1_5",1464,"R_3GoZZFWEtYePuGA","Day_1",5,"True",7,4,37,0,0,5,0,3,1,"Conservative",58,2,1,1,"Neutral","Conservative",0,"T"
"277","Day_1_5",776,"R_XilsxctsD6UhvsR","Day_1",5,"True",7,4,37,0,0,5,0,5,2,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"278","Day_1_5",719,"R_1CpxCDhB1y1Fdps","Day_1",5,"True",7,4,35,0,0,5,0,4,2,"Slightly Conservative",50,1,1,1,"Neutral","Conservative",0,"T"
"279","Day_1_5",12,"R_1Iowj4KY95icjDS","Day_1",5,"True",7,4,33,0,0,5,0,4,1,"Moderate: Middle of the road",66,0,1,1,"Neutral","Moderate",0,"T"
"280","Day_1_5",728,"R_1lbmIBPO0dpwTtU","Day_1",5,"True",7,4,76,0,0,5,0,4,1,"Liberal",53,-2,1,1,"Neutral","Liberal",0,"T"
"281","Day_1_5",738,"R_2D1ELT0pRLJHNh9","Day_1",5,"True",7,4,34,0,0,5,0,4,2,"Extremely Liberal",59,-3,1,1,"Neutral","Liberal",0,"T"
"282","Day_1_5",1984,"R_30dHp4iKLTWKLBu","Day_1",5,"True",7,4,40,1,0,5,0,4,2,"Moderate: Middle of the road",60,0,1,0,"Neutral","Moderate",0,"T"
"283","Day_1_5",1014,"R_2sUe8vdpMzWQ6V4","Day_1",5,"True",6,4,54,0,0,5,0,2,1,"Slightly Liberal",56,-1,1,0,"Neutral","Liberal",0,"T"
"284","Day_1_5",1946,"R_1mVKCgBSFndXcNM","Day_1",5,"True",7,4,29,1,0,5,0,4,2,"Extremely Liberal",50,-3,1,0,"Neutral","Liberal",0,"T"
"285","Day_1_5",1071,"R_VWO7dQ95VxSmIyR","Day_1",5,"True",7,4,53,0,0,5,0,5,2,"Slightly Conservative",51,1,1,0,"Neutral","Conservative",0,"T"
"286","Day_1_5",7,"R_1CyjFN08tCtRUPM","Day_1",5,"True",6,4,52,0,0,5,0,4,3,"Haven't thought much about it",58,0,1,0,"Neutral","Moderate",0,"T"
"287","Day_1_5",1949,"R_1P0Q5sxtr30wamF","Day_1",5,"True",7,4,42,1,0,5,0,4,2,"Liberal",59,-2,1,0,"Neutral","Liberal",0,"T"
"288","Day_1_5",1006,"R_2dMFbNQkjManOjV","Day_1",5,"True",6,3,32,1,0,5,0,4,2,"Liberal",64,-2,1,0,"Neutral","Liberal",0,"T"
"289","Day_1_5",1034,"R_3HLER1xd2xdblTA","Day_1",5,"True",7,4,53,1,0,5,0,2,2,"Liberal",58,-2,1,0,"Neutral","Liberal",0,"T"
"290","Day_1_5",968,"R_1BPYLTwEiMWtkb1","Day_1",5,"True",6,4,30,1,0,5,0,4,1,"Moderate: Middle of the road",44,0,1,0,"Neutral","Moderate",0,"T"
"291","Day_1_5",1036,"R_3jcHGUIE2balYmO","Day_1",5,"True",7,4,40,1,0,5,0,2,1,"Slightly Conservative",55,1,1,0,"Neutral","Conservative",0,"T"
"292","Day_1_5",1932,"R_1C6ZKwgBj0StJwU","Day_1",5,"True",7,3,25,1,0,5,0,4,2,"Slightly Conservative",39,1,1,0,"Neutral","Conservative",0,"T"
"293","Day_1_5",96,"R_Q0y3SadbOPnb3Ut","Day_1",5,"True",6,3,66,1,0,5,0,3,2,"Liberal",60,-2,1,0,"Neutral","Liberal",0,"T"
