"","ResponseId","Article_day","Category","True_Dummy","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_Eval","Dummy_Ideology","Ideo_Congruence","Income_Score","Education_Score","Dig_Lit_Score","Total_Links","avg_score","Unrel_contain","Total_Rel_85","Total_Unrel_60","Article_Lean"
"178","R_1IfTtRLSqxFqJ1p","Day_4_1","True",1,7,4,54,1,"No Mode","Conservative",1,1,2,61,6,84.0833333333333,1,0,1,"Conservative"
"179","R_1IfTtRLSqxFqJ1p","Day_4_4","True",1,7,4,54,1,"True","Conservative",0,1,2,61,7,95.7142857142857,0,1,0,"Neutral"
"180","R_1IfTtRLSqxFqJ1p","Day_4_5","Misl",0,3,2,54,1,"True","Conservative",0,1,2,61,25,92.9,0,1,0,"Neutral"
"181","R_1IkQzvoGKaQSRwd","Day_6_2","True",1,6,4,40,0,"True","Conservative",0,3,3,62,54,71.6944444444444,1,0,21,"Liberal"
"182","R_1IkQzvoGKaQSRwd","Day_6_4","Coul",0,4,2,40,0,"FM","Conservative",1,3,3,62,47,94.563829787234,0,0,0,"Conservative"
"183","R_1IkQzvoGKaQSRwd","Day_6_5","True",1,6,4,40,0,"CND","Conservative",0,3,3,62,20,85.575,0,0,0,"Neutral"
"184","R_1ILDrpPAAn0CdBx","Day_1_2","True",1,7,4,45,1,"True","Liberal",1,1,2,63,18,89.6666666666667,0,0,0,"Liberal"
"185","R_1ILDrpPAAn0CdBx","Day_1_4","True",1,7,4,45,1,"FM","Liberal",0,1,2,63,12,91,1,0,1,"Neutral"
"186","R_1ImXoxZfXwwTiWl","Day_10_2","True",1,4,3,63,1,"No Mode","Conservative",0,1,4,46,10,96.25,0,1,0,"Liberal"
"187","R_1Iowj4KY95icjDS","Day_1_2","Misl",0,4,2,33,0,"True","Moderate",0,1,4,66,5,89.5,0,0,0,"Liberal"
"188","R_1Iowj4KY95icjDS","Day_1_3","True",1,6,4,33,0,"FM","Moderate",0,1,4,66,2,53.75,1,0,1,"Neutral"
"189","R_1Iowj4KY95icjDS","Day_1_5","True",1,7,4,33,0,"True","Moderate",0,1,4,66,9,94.4444444444444,0,0,0,"Neutral"
"190","R_1itvyDEPJY3euvV","Day_10_1","Misl",0,3,2,22,1,"True","Liberal",0,2,4,58,5,88,0,0,0,"Conservative"
"191","R_1itvyDEPJY3euvV","Day_10_2","True",1,5,3,22,1,"No Mode","Liberal",1,2,4,58,9,81.2777777777778,1,0,1,"Liberal"
"192","R_1itvyDEPJY3euvV","Day_10_5","True",1,6,4,22,1,"True","Liberal",0,2,4,58,12,90.8333333333333,0,0,0,"Neutral"
"193","R_1IuBLrLpXwEhLJU","Day_5_1","Coul",0,4,2,56,0,"FM","Liberal",0,1,2,64,27,89.037037037037,1,0,2,"Conservative"
"194","R_1IuBLrLpXwEhLJU","Day_5_2","True",1,7,4,56,0,"FM","Liberal",1,1,2,64,18,90.9722222222222,0,0,0,"Liberal"
"195","R_1IuBLrLpXwEhLJU","Day_5_4","Misl",0,1,1,56,0,"FM","Liberal",0,1,2,64,9,91.3333333333333,0,0,0,"Conservative"
"196","R_1IWNwDtV2ycky2t","Day_9_1","True",1,7,4,38,1,"True","Conservative",1,2,4,66,4,74,1,0,1,"Conservative"
"197","R_1IWNwDtV2ycky2t","Day_9_3","True",1,7,4,38,1,"FM","Conservative",1,2,4,66,9,87.1111111111111,0,0,0,"Conservative"
"198","R_1IWNwDtV2ycky2t","Day_9_4","True",1,7,4,38,1,"True","Conservative",0,2,4,66,9,90.2777777777778,0,0,0,"Neutral"
"199","R_1IWtd7b5Oxb0f7w","Day_6_2","Misl",0,1,1,45,0,"True","Liberal",1,2,2,59,2,91.25,0,0,0,"Liberal"
"200","R_1IWtd7b5Oxb0f7w","Day_6_3","Coul",0,4,2,45,0,"No Mode","Liberal",0,2,2,59,3,77.1666666666667,0,0,0,"Neutral"
"201","R_1IWtd7b5Oxb0f7w","Day_6_5","True",1,7,4,45,0,"CND","Liberal",0,2,2,59,10,80.15,0,0,0,"Neutral"
"202","R_1IXKia8DOcTBG80","Day_12_1","True",1,4,3,24,0,"FM","Conservative",1,2,2,39,13,87.6923076923077,0,0,0,"Conservative"
"203","R_1IXKia8DOcTBG80","Day_12_4","True",1,5,3,24,0,"True","Conservative",1,2,2,39,8,91.1875,0,0,0,"Conservative"
"204","R_1IYGxqWEbUt0dej","Day_5_2","True",1,7,4,27,0,"FM","Moderate",0,2,3,36,19,84.3157894736842,0,0,0,"Liberal"
"205","R_1IYGxqWEbUt0dej","Day_5_3","True",1,7,4,27,0,"FM","Moderate",0,2,3,36,8,93.75,0,1,0,"Conservative"
"206","R_1IYGxqWEbUt0dej","Day_5_4","Misl",0,4,3,27,0,"FM","Moderate",0,2,3,36,20,92.7,0,0,0,"Conservative"
"207","R_1j7zNh0lrJO1kiG","Day_10_2","True",1,7,4,22,1,"No Mode","Liberal",1,1,4,62,25,91.7,0,0,0,"Liberal"
"208","R_1j7zNh0lrJO1kiG","Day_10_4","True",1,7,3,22,1,"True","Liberal",0,1,4,62,3,84,0,0,0,"Unclear"
"209","R_1j7zNh0lrJO1kiG","Day_10_5","True",1,7,4,22,1,"True","Liberal",0,1,4,62,12,90.8333333333333,0,0,0,"Neutral"
"210","R_1JDuWoNAF1cNFOH","Day_8_2","True",1,7,4,22,0,"True","Liberal",1,2,2,53,21,92.3571428571429,1,0,1,"Liberal"
"211","R_1JDuWoNAF1cNFOH","Day_8_3","Misl",0,6,2,22,0,"True","Liberal",0,2,2,53,27,90.2407407407407,0,0,0,"Neutral"
"212","R_1JDuWoNAF1cNFOH","Day_8_4","True",1,7,4,22,0,"True","Liberal",0,2,2,53,7,99.2857142857143,0,1,0,"Neutral"
"213","R_1jND0xQqSOQYr9X","Day_5_3","Coul",0,4,2,35,0,"FM","Conservative",1,3,4,41,7,89.9285714285714,0,0,0,"Conservative"
"214","R_1jND0xQqSOQYr9X","Day_5_4","Misl",0,2,1,35,0,"FM","Conservative",1,3,4,41,9,98.8888888888889,0,1,0,"Conservative"
"215","R_1jrH8MMHgTNb3Xq","Day_10_1","True",1,7,3,24,1,"True","Liberal",0,2,4,41,7,90.7142857142857,0,0,0,"Conservative"
"216","R_1jrH8MMHgTNb3Xq","Day_10_3","True",1,7,4,24,1,"FM","Liberal",0,2,4,41,3,78.3333333333333,0,0,0,"Conservative"
"217","R_1jrH8MMHgTNb3Xq","Day_10_4","True",1,4,3,24,1,"True","Liberal",0,2,4,41,3,97.5,0,1,0,"Unclear"
"218","R_1jTwujkDJcWOuJ9","Day_2_1","True",1,5,3,30,0,"True","Liberal",0,1,2,42,5,71.2,1,0,2,"Conservative"
"219","R_1jTwujkDJcWOuJ9","Day_2_3","True",1,6,4,30,0,"True","Liberal",0,1,2,42,10,92.9,0,0,0,"Neutral"
"220","R_1jTwujkDJcWOuJ9","Day_2_4","True",1,6,4,30,0,"True","Liberal",0,1,2,42,8,96.25,0,1,0,"Conservative"
"221","R_1JY2yIQRaZ4opKt","Day_11_2","True",1,7,4,36,1,"True","Liberal",1,4,4,60,6,76.1666666666667,1,0,2,"Liberal"
"222","R_1JY2yIQRaZ4opKt","Day_11_4","True",1,7,4,36,1,"True","Liberal",0,4,4,60,20,90.4,0,0,0,"Neutral"
"223","R_1JY2yIQRaZ4opKt","Day_11_5","True",1,7,4,36,1,"True","Liberal",0,4,4,60,10,92.75,0,0,0,"Neutral"
"224","R_1K47nhu5Oad9IvZ","Day_9_1","True",1,7,4,38,0,"True","Liberal",0,1,2,50,3,90,0,0,0,"Conservative"
"225","R_1K47nhu5Oad9IvZ","Day_9_4","True",1,7,4,38,0,"True","Liberal",0,1,2,50,9,89.1111111111111,0,0,0,"Neutral"
"226","R_1K47nhu5Oad9IvZ","Day_9_5","True",1,7,4,38,0,"True","Liberal",0,1,2,50,9,96.6666666666667,0,1,0,"Neutral"
"227","R_1K7iyIiIoRkwW6L","Day_4_1","True",1,6,4,18,0,"No Mode","Liberal",0,1,2,52,8,91.5,0,0,0,"Conservative"
"228","R_1K7iyIiIoRkwW6L","Day_4_3","Misl",0,1,1,18,0,"FM","Liberal",0,1,2,52,8,98.125,0,1,0,"Neutral"
"229","R_1K7iyIiIoRkwW6L","Day_4_5","True",1,6,3,18,0,"No Mode","Liberal",0,1,2,52,83,91.6144578313253,0,0,0,"Neutral"
"230","R_1Kj0mB7e9PCtQX3","Day_2_3","True",1,6,4,23,0,"True","Liberal",0,2,4,48,9,92.1666666666667,0,0,0,"Neutral"
"231","R_1Kj0mB7e9PCtQX3","Day_2_4","Misl",0,4,3,23,0,"True","Liberal",0,2,4,48,10,95.75,0,1,0,"Conservative"
"232","R_1Kkd0yBIOBj51KL","Day_12_1","True",1,7,4,41,0,"FM","Conservative",1,2,4,53,19,94.5789473684211,0,0,0,"Conservative"
"233","R_1Kkd0yBIOBj51KL","Day_12_2","True",1,7,4,41,0,"True","Conservative",0,2,4,53,38,88.8947368421053,0,0,0,"Liberal"
"234","R_1Kkd0yBIOBj51KL","Day_12_3","Coul",0,2,2,41,0,"FM","Conservative",1,2,4,53,31,91.758064516129,1,0,1,"Conservative"
"235","R_1kRqfbmCGE0OGU3","Day_11_1","Coul",0,6,3,23,1,"FM","Moderate",0,4,4,54,16,97.8125,0,1,0,"Conservative"
"236","R_1kRqfbmCGE0OGU3","Day_11_2","True",1,6,4,23,1,"True","Moderate",0,4,4,54,10,98.25,0,1,0,"Liberal"
"237","R_1kRqfbmCGE0OGU3","Day_11_5","Misl",0,4,3,23,1,"True","Moderate",0,4,4,54,10,90.75,0,0,0,"Neutral"
"238","R_1kUlPx0wPT4a318","Day_2_1","Misl",0,2,2,33,0,"True","Liberal",0,2,2,46,8,89.375,0,0,0,"Conservative"
"239","R_1kUlPx0wPT4a318","Day_2_3","Coul",0,4,2,33,0,"True","Liberal",0,2,2,46,20,88.225,0,0,0,"Neutral"
"240","R_1kUlPx0wPT4a318","Day_2_5","Misl",0,2,2,33,0,"True","Liberal",0,2,2,46,27,95.0740740740741,0,0,0,"Neutral"
"241","R_1Kx3uuuVaWLo9bi","Day_5_2","Coul",0,4,3,28,0,"FM","Moderate",0,1,3,52,4,93.75,0,0,0,"Liberal"
"242","R_1Kx3uuuVaWLo9bi","Day_5_5","True",1,6,4,28,0,"True","Moderate",0,1,3,52,10,96.25,0,0,0,"Neutral"
"243","R_1lB57zq2SO8keZB","Day_3_2","True",1,4,3,35,1,"FM","Liberal",1,2,4,45,6,92.0833333333333,0,0,0,"Liberal"
"244","R_1lB57zq2SO8keZB","Day_3_3","True",1,7,4,35,1,"True","Liberal",0,2,4,45,18,96.1111111111111,0,0,0,"Neutral"
"245","R_1lB57zq2SO8keZB","Day_3_4","True",1,7,4,35,1,"True","Liberal",0,2,4,45,6,75.4166666666667,1,0,2,"Conservative"
"246","R_1lbmIBPO0dpwTtU","Day_1_2","True",1,7,4,76,0,"True","Liberal",1,1,4,53,14,89.5,0,0,0,"Liberal"
"247","R_1lbmIBPO0dpwTtU","Day_1_4","Misl",0,1,1,76,0,"FM","Liberal",0,1,4,53,10,93.25,0,0,0,"Neutral"
"248","R_1lbmIBPO0dpwTtU","Day_1_5","True",1,7,4,76,0,"True","Liberal",0,1,4,53,9,87.7222222222222,0,0,0,"Neutral"
"249","R_1liat7bJpOOMtUU","Day_10_1","True",1,6,4,45,0,"True","Moderate",0,2,4,46,3,93.3333333333333,0,0,0,"Conservative"
"250","R_1liat7bJpOOMtUU","Day_10_3","True",1,6,4,45,0,"FM","Moderate",0,2,4,46,3,100,0,1,0,"Conservative"
"251","R_1LILFPxJgeTHEjN","Day_2_1","True",1,5,3,24,0,"True","Moderate",0,1,4,51,5,53.6,1,0,3,"Conservative"
"252","R_1LILFPxJgeTHEjN","Day_2_2","True",1,7,4,24,0,"No Mode","Moderate",0,1,4,51,18,92.1388888888889,0,0,0,"Liberal"
"253","R_1LILFPxJgeTHEjN","Day_2_5","True",1,7,4,24,0,"True","Moderate",0,1,4,51,9,91.8888888888889,0,0,0,"Neutral"
"254","R_1Ln8lgc4Kg36DHg","Day_3_1","True",1,6,4,31,1,"True","Conservative",1,2,5,46,7,98.2142857142857,0,1,0,"Conservative"
"255","R_1Ln8lgc4Kg36DHg","Day_3_3","True",1,7,4,31,1,"True","Conservative",0,2,5,46,7,95,0,0,0,"Neutral"
"256","R_1Ln8lgc4Kg36DHg","Day_3_5","True",1,6,4,31,1,"True","Conservative",0,2,5,46,4,86.875,0,0,0,"Neutral"
"257","R_1lnjuO7yA39frAB","Day_10_2","Misl",0,5,3,41,0,"No Mode","Liberal",1,2,5,52,8,91.5625,0,0,0,"Liberal"
"258","R_1lnjuO7yA39frAB","Day_10_3","Misl",0,5,3,41,0,"FM","Liberal",0,2,5,52,11,95.2272727272727,0,1,0,"Conservative"
"259","R_1lnjuO7yA39frAB","Day_10_4","True",1,6,4,41,0,"True","Liberal",0,2,5,52,3,97.5,0,1,0,"Unclear"
"260","R_1M04k1vEMD9sGNL","Day_11_1","Misl",0,1,1,52,1,"FM","Liberal",0,2,4,65,8,90.8125,0,0,0,"Conservative"
"261","R_1M04k1vEMD9sGNL","Day_11_3","Misl",0,1,1,52,1,"FM","Liberal",0,2,4,65,3,93.3333333333333,0,1,0,"Conservative"
"262","R_1M04k1vEMD9sGNL","Day_11_4","True",1,7,4,52,1,"True","Liberal",0,2,4,65,10,87.65,0,0,0,"Neutral"
"263","R_1M0WomngKrRENGI","Day_11_1","True",1,3,2,35,1,"FM","Conservative",1,1,4,57,15,63.4,1,0,7,"Conservative"
"264","R_1M0WomngKrRENGI","Day_11_2","True",1,5,3,35,1,"True","Conservative",0,1,4,57,10,98.25,0,1,0,"Liberal"
"265","R_1M0WomngKrRENGI","Day_11_4","True",1,7,4,35,1,"True","Conservative",0,1,4,57,10,87.65,0,0,0,"Neutral"
"266","R_1M650C4SP13LBzM","Day_1_1","Misl",0,3,2,28,1,"FM","Moderate",0,2,4,49,8,91.25,0,0,0,"Conservative"
"267","R_1M650C4SP13LBzM","Day_1_2","True",1,6,4,28,1,"True","Moderate",0,2,4,49,9,89.8888888888889,0,0,0,"Liberal"
"268","R_1M650C4SP13LBzM","Day_1_3","True",1,5,4,28,1,"FM","Moderate",0,2,4,49,28,94.1785714285714,0,0,0,"Neutral"
"269","R_1mf5xdLJQf4JKTJ","Day_11_1","Misl",0,3,2,27,1,"FM","Liberal",0,1,4,59,7,92.3571428571429,0,0,0,"Conservative"
"270","R_1mf5xdLJQf4JKTJ","Day_11_2","True",1,5,3,27,1,"True","Liberal",1,1,4,59,9,98.0555555555556,0,1,0,"Liberal"
"271","R_1mf5xdLJQf4JKTJ","Day_11_4","True",1,7,4,27,1,"True","Liberal",0,1,4,59,28,87.75,0,0,0,"Neutral"
"272","R_1MPNjt6nq19SgPQ","Day_8_2","True",1,6,3,25,0,"True","Liberal",1,2,2,65,6,92.9166666666667,0,0,0,"Liberal"
"273","R_1MPNjt6nq19SgPQ","Day_8_3","Misl",0,3,2,25,0,"True","Liberal",0,2,2,65,5,87.9,0,0,0,"Neutral"
"274","R_1mQbS6eXGog8n3j","Day_9_1","True",1,7,4,57,1,"True","Liberal",0,2,6,51,19,89.2894736842105,0,0,0,"Conservative"
"275","R_1mQbS6eXGog8n3j","Day_9_2","True",1,7,4,57,1,"True","Liberal",1,2,6,51,18,93.6111111111111,0,0,0,"Liberal"
"276","R_1mQbS6eXGog8n3j","Day_9_3","Coul",0,4,3,57,1,"FM","Liberal",0,2,6,51,29,94.448275862069,0,0,0,"Conservative"
"277","R_1mz7mQg6rdRHRGj","Day_11_1","True",1,7,4,23,0,"FM","Liberal",0,2,2,51,4,49.125,1,0,3,"Conservative"
"278","R_1mz7mQg6rdRHRGj","Day_11_4","True",1,7,4,23,0,"True","Liberal",0,2,2,51,15,86.3666666666667,0,0,0,"Neutral"
"279","R_1N1YIqT3SPTIN1m","Day_11_2","True",1,5,3,29,1,"True","Liberal",1,2,5,62,5,100,0,1,0,"Liberal"
"280","R_1N1YIqT3SPTIN1m","Day_11_4","True",1,7,4,29,1,"True","Liberal",0,2,5,62,10,88.15,0,0,0,"Neutral"
"281","R_1N1YIqT3SPTIN1m","Day_11_5","True",1,6,3,29,1,"True","Liberal",0,2,5,62,10,87.75,0,0,0,"Neutral"
"282","R_1n2bnP9sgSR120L","Day_4_1","True",1,7,4,30,0,"No Mode","Liberal",0,2,5,50,7,81.6428571428571,1,0,1,"Conservative"
"283","R_1n2bnP9sgSR120L","Day_4_2","True",1,7,3,30,0,"FM","Liberal",1,2,5,50,8,86.5625,0,0,0,"Liberal"
"284","R_1n2bnP9sgSR120L","Day_4_3","Coul",0,5,3,30,0,"FM","Liberal",0,2,5,50,2,34.75,1,0,1,"Neutral"
"285","R_1N7VzW4GGncKioH","Day_9_1","True",1,7,4,35,0,"True","Conservative",1,3,4,59,37,77.3243243243243,1,0,7,"Conservative"
"286","R_1N7VzW4GGncKioH","Day_9_4","True",1,7,4,35,0,"True","Conservative",0,3,4,59,7,91.7142857142857,0,0,0,"Neutral"
"287","R_1N7VzW4GGncKioH","Day_9_5","True",1,6,4,35,0,"True","Conservative",0,3,4,59,8,96.25,0,1,0,"Neutral"
"288","R_1NemMqPXtrSyVNA","Day_2_1","True",1,7,4,46,0,"True","Conservative",1,1,3,66,8,100,0,1,0,"Conservative"
"289","R_1NemMqPXtrSyVNA","Day_2_3","True",1,5,3,46,0,"True","Conservative",0,1,3,66,30,92.3166666666667,0,0,0,"Neutral"
"290","R_1NemMqPXtrSyVNA","Day_2_5","Misl",0,4,2,46,0,"True","Conservative",0,1,3,66,20,92.85,0,0,0,"Neutral"
"291","R_1Nk97c5HA3KoxMW","Day_11_1","Coul",0,4,2,35,0,"FM","Moderate",0,1,2,60,7,92.3571428571429,0,0,0,"Conservative"
"292","R_1Nk97c5HA3KoxMW","Day_11_4","True",1,7,4,35,0,"True","Moderate",0,1,2,60,10,91.4,0,0,0,"Neutral"
"293","R_1Nk97c5HA3KoxMW","Day_11_5","True",1,7,4,35,0,"True","Moderate",0,1,2,60,9,95,0,1,0,"Neutral"
"294","R_1Ns3K9AubKdFC5e","Day_10_1","True",1,5,3,32,0,"True","Moderate",0,3,5,41,9,89.6666666666667,0,0,0,"Conservative"
"295","R_1Ns3K9AubKdFC5e","Day_10_2","Coul",0,5,3,32,0,"No Mode","Moderate",0,3,5,41,10,87.95,0,0,0,"Liberal"
"296","R_1Ns3K9AubKdFC5e","Day_10_3","True",1,6,4,32,0,"FM","Moderate",0,3,5,41,2,78.75,0,0,0,"Conservative"
"297","R_1o4FTl5RChDyGzY","Day_1_3","Misl",0,6,2,58,0,"FM","Liberal",0,2,5,64,20,92.325,0,0,0,"Neutral"
"298","R_1o4FTl5RChDyGzY","Day_1_5","True",1,7,4,58,0,"True","Liberal",0,2,5,64,9,89.9444444444444,0,0,0,"Neutral"
"299","R_1oFSyYRLFxnUKB3","Day_4_1","Misl",0,3,1,36,0,"No Mode","Liberal",0,2,4,42,40,82.75,1,0,5,"Conservative"
"300","R_1oFSyYRLFxnUKB3","Day_4_3","True",1,6,4,36,0,"FM","Liberal",0,2,4,42,5,50.4,1,0,2,"Neutral"
"301","R_1oFSyYRLFxnUKB3","Day_4_5","True",1,6,4,36,0,"True","Liberal",0,2,4,42,24,92.4583333333333,0,0,0,"Neutral"
"302","R_1oGE2EZlwEJ5j3C","Day_2_1","True",1,6,4,50,1,"True","Conservative",1,2,5,47,7,58.2142857142857,1,0,4,"Conservative"
"303","R_1oGE2EZlwEJ5j3C","Day_2_4","True",1,7,4,50,1,"True","Conservative",1,2,5,47,8,91.5,0,0,0,"Conservative"
"304","R_1oGE2EZlwEJ5j3C","Day_2_5","True",1,7,4,50,1,"True","Conservative",0,2,5,47,9,94.1111111111111,0,0,0,"Neutral"
"305","R_1OjDqsL2fvTS69j","Day_2_1","True",1,7,4,32,1,"True","Moderate",0,2,2,65,7,62.5,1,0,4,"Conservative"
"306","R_1OjDqsL2fvTS69j","Day_2_3","True",1,7,4,32,1,"True","Moderate",0,2,2,65,7,76.3571428571429,1,0,1,"Neutral"
"307","R_1OjDqsL2fvTS69j","Day_2_4","True",1,7,4,32,1,"True","Moderate",0,2,2,65,7,91.2857142857143,0,0,0,"Conservative"
"308","R_1Om5ZzGMhQrEzrH","Day_2_2","True",1,6,3,34,0,"No Mode","Conservative",0,2,4,56,9,95.2222222222222,1,0,1,"Liberal"
"309","R_1Om5ZzGMhQrEzrH","Day_2_3","True",1,7,4,34,0,"True","Conservative",0,2,4,56,8,76.1875,1,0,1,"Neutral"
"310","R_1Om5ZzGMhQrEzrH","Day_2_4","True",1,7,4,34,0,"True","Conservative",1,2,4,56,6,86.5,0,0,0,"Conservative"
"311","R_1omTJuin6jHMofe","Day_2_2","Coul",0,3,2,30,0,"No Mode","Conservative",0,2,2,51,9,95.2222222222222,1,0,1,"Liberal"
"312","R_1omTJuin6jHMofe","Day_2_4","True",1,5,3,30,0,"True","Conservative",1,2,2,51,12,86.5,0,0,0,"Conservative"
"313","R_1omTJuin6jHMofe","Day_2_5","True",1,6,3,30,0,"True","Conservative",0,2,2,51,18,94.3055555555556,0,0,0,"Neutral"
"314","R_1onfSS7KfVeslc4","Day_2_1","True",1,5,3,32,0,"True","Liberal",0,2,5,49,17,55.4705882352941,1,0,11,"Conservative"
"315","R_1onfSS7KfVeslc4","Day_2_2","True",1,6,3,32,0,"No Mode","Liberal",1,2,5,49,8,94.625,1,0,1,"Liberal"
"316","R_1onfSS7KfVeslc4","Day_2_5","True",1,7,4,32,0,"True","Liberal",0,2,5,49,9,95.2777777777778,0,1,0,"Neutral"
"317","R_1OOUtBRJTsgJdu4","Day_12_1","True",1,5,3,33,1,"FM","Moderate",0,2,4,64,20,92.8,0,0,0,"Conservative"
"318","R_1OOUtBRJTsgJdu4","Day_12_3","Coul",0,4,2,33,1,"FM","Moderate",0,2,4,64,46,91.3695652173913,0,0,0,"Conservative"
"319","R_1OOUtBRJTsgJdu4","Day_12_5","True",1,7,4,33,1,"True","Moderate",0,2,4,64,20,90.45,0,0,0,"Neutral"
"320","R_1OoyRu1RWju84z6","Day_3_1","Misl",0,5,3,35,1,"True","Conservative",1,2,4,66,7,89.2857142857143,0,0,0,"Conservative"
"321","R_1OoyRu1RWju84z6","Day_3_2","True",1,6,4,35,1,"FM","Conservative",0,2,4,66,8,92.5,0,0,0,"Liberal"
"322","R_1OoyRu1RWju84z6","Day_3_4","True",1,5,3,35,1,"True","Conservative",1,2,4,66,7,70,1,0,2,"Conservative"
"323","R_1opr0g18stv7lnc","Day_2_1","True",1,7,4,38,0,"True","Moderate",0,3,5,55,8,82.375,1,0,2,"Conservative"
"324","R_1opr0g18stv7lnc","Day_2_2","True",1,6,3,38,0,"No Mode","Moderate",0,3,5,55,15,98,0,1,0,"Liberal"
"325","R_1opr0g18stv7lnc","Day_2_4","True",1,7,4,38,0,"True","Moderate",0,3,5,55,10,88.15,0,0,0,"Conservative"
"326","R_1OuvYQcWMWhNkWb","Day_2_3","Misl",0,4,3,26,1,"True","Moderate",0,2,4,62,22,96.5909090909091,0,0,0,"Neutral"
"327","R_1OuvYQcWMWhNkWb","Day_2_4","True",1,7,4,26,1,"True","Moderate",0,2,4,62,18,95.25,0,0,0,"Conservative"
"328","R_1OuvYQcWMWhNkWb","Day_2_5","True",1,7,4,26,1,"True","Moderate",0,2,4,62,22,95.6590909090909,0,0,0,"Neutral"
"329","R_1P1xnHJLWjnpKj4","Day_3_1","Misl",0,3,2,59,1,"True","Liberal",0,3,2,65,6,93.3333333333333,0,0,0,"Conservative"
"330","R_1P1xnHJLWjnpKj4","Day_3_2","Misl",0,3,2,59,1,"FM","Liberal",1,3,2,65,20,92.9,0,0,0,"Liberal"
"331","R_1P1xnHJLWjnpKj4","Day_3_5","True",1,7,4,59,1,"True","Liberal",0,3,2,65,6,93.3333333333333,0,0,0,"Neutral"
"332","R_1P6MQAwGMgs0Loo","Day_9_2","True",1,6,4,39,0,"True","Moderate",0,3,4,40,18,93.75,0,1,0,"Liberal"
"333","R_1P6MQAwGMgs0Loo","Day_9_3","True",1,5,3,39,0,"FM","Moderate",0,3,4,40,6,94.1666666666667,0,0,0,"Conservative"
"334","R_1P6MQAwGMgs0Loo","Day_9_4","True",1,7,4,39,0,"True","Moderate",0,3,4,40,8,92.5,0,1,0,"Neutral"
"335","R_1pLhDXrhjzjv5ri","Day_2_2","True",1,7,4,35,1,"No Mode","Liberal",1,1,4,52,8,98.125,0,1,0,"Liberal"
"336","R_1pLhDXrhjzjv5ri","Day_2_3","True",1,7,4,35,1,"True","Liberal",0,1,4,52,11,97.9545454545455,0,1,0,"Neutral"
"337","R_1pLhDXrhjzjv5ri","Day_2_4","True",1,7,4,35,1,"True","Liberal",0,1,4,52,10,91.45,0,0,0,"Conservative"
"338","R_1pMyIpg5dKkSyF4","Day_9_1","True",1,7,4,39,1,"True","Conservative",1,2,3,57,9,84.3333333333333,1,0,1,"Conservative"
"339","R_1pMyIpg5dKkSyF4","Day_9_3","True",1,7,4,39,1,"FM","Conservative",1,2,3,57,7,93.9285714285714,0,0,0,"Conservative"
"340","R_1pMyIpg5dKkSyF4","Day_9_5","True",1,7,4,39,1,"True","Conservative",0,2,3,57,8,92.1875,0,0,0,"Neutral"
"341","R_1PUE5O62B2SegVZ","Day_10_2","True",1,5,4,33,0,"No Mode","Liberal",1,2,5,48,9,93.8888888888889,0,0,0,"Liberal"
"342","R_1PUE5O62B2SegVZ","Day_10_4","True",1,5,4,33,0,"True","Liberal",0,2,5,48,9,77.7777777777778,1,0,2,"Unclear"
"343","R_1PUE5O62B2SegVZ","Day_10_5","True",1,6,4,33,0,"True","Liberal",0,2,5,48,5,86.9,0,0,0,"Neutral"
"344","R_1QbWrO8LNnRwYdL","Day_11_2","True",1,6,4,71,0,"True","Conservative",0,1,3,58,25,97.4,0,0,0,"Liberal"
"345","R_1QbWrO8LNnRwYdL","Day_11_3","Coul",0,4,3,71,0,"FM","Conservative",1,1,3,58,27,73.0555555555556,1,0,7,"Conservative"
"346","R_1QbWrO8LNnRwYdL","Day_11_5","True",1,6,4,71,0,"True","Conservative",0,1,3,58,30,91.4166666666667,0,0,0,"Neutral"
"347","R_1r6pw2VaV9dw5rN","Day_5_1","Misl",0,3,2,27,0,"FM","Liberal",0,2,4,45,42,90.7738095238095,0,0,0,"Conservative"
"348","R_1r6pw2VaV9dw5rN","Day_5_2","True",1,7,4,27,0,"FM","Liberal",1,2,4,45,37,93.1486486486486,0,0,0,"Liberal"
"349","R_1r6pw2VaV9dw5rN","Day_5_4","Misl",0,3,2,27,0,"FM","Liberal",0,2,4,45,19,91.7631578947368,0,0,0,"Conservative"
"350","R_1reThb0k0XZRTJk","Day_6_1","Misl",0,3,2,34,1,"FM","Moderate",0,1,4,60,15,96.8333333333333,0,1,0,"Conservative"
"351","R_1reThb0k0XZRTJk","Day_6_2","True",1,7,4,34,1,"True","Moderate",0,1,4,60,24,92.7083333333333,0,0,0,"Liberal"
"352","R_1reThb0k0XZRTJk","Day_6_5","True",1,7,4,34,1,"CND","Moderate",0,1,4,60,12,80.9166666666667,0,0,0,"Neutral"
"353","R_1riwrUHmqUs39Bq","Day_5_1","Misl",0,7,1,24,0,"FM","Liberal",0,1,3,59,77,91.1883116883117,1,0,1,"Conservative"
"354","R_1riwrUHmqUs39Bq","Day_5_4","Misl",0,1,1,24,0,"FM","Liberal",0,1,3,59,21,95.4523809523809,0,0,0,"Conservative"
"355","R_1riwrUHmqUs39Bq","Day_5_5","True",1,7,4,24,0,"True","Liberal",0,1,3,59,15,96.1666666666667,0,0,0,"Neutral"
